Horizontal,Vertical,RUL,Time,RPM,Load,Degradation
"[26562.372299949642, 7.545561285025422, 0.798614313686888, 0.10956386847402033, 0.08235172664547542, -0.016454746546337055, 0.3717734779617962]","[36717.27569199092, 7.3585243295573335, 0.9386599559805234, -0.4125947590162311, 0.008414637609368761, -0.0013918449730320646, 0.5456175015258439]",122,1.015625,2100.0,12000.0,1.2807075885887356e-12
"[34878.46381379628, 7.737352294586978, 0.8493098214481178, -0.07532962401280674, -0.10204675823224564, -0.03321121699686535, 0.4236041218688061]","[33978.41127051833, 7.545561285025422, 0.9444128824947151, -0.34347707171475594, -0.21899891324964738, -0.007235759303915442, 0.5863634087803498]",122,1.0546875,2100.0,12000.0,1.3299832109225312e-12
"[31157.29225244901, 7.545561285025422, 0.8654844786923344, 0.049558703109909175, -0.24889178803503137, -0.019831966413573286, 0.4052809915478929]","[51649.21974676726, 6.172839506172843, 0.9073034973528963, -0.01325099645808292, -0.3379265346806612, -0.04610256931110645, 0.6182487202389163]",122,1.09375,2100.0,12000.0,1.3792607868723559e-12
"[28655.542843061714, 7.737352294586978, 0.7967156957102972, 0.15931631188687545, -0.11662028260497712, -0.017330348690810037, 0.40881137161533143]","[48243.43099879135, 7.3585243295573335, 0.8631893536144646, 0.10889832428447477, -0.2265946744817323, -0.0019479989226616112, 0.6156758684376803]",122,1.1328125,2100.0,12000.0,1.4285403859469378e-12
"[27275.237273786035, 7.934018195486519, 0.82984340605381, 0.1300365020875085, -0.14451873022930709, -0.027648698397617667, 0.41072971927045526]","[44188.83664502555, 7.176123586213073, 0.9486169569780735, -0.43515849422409225, 0.08818081156403422, 0.01296762625218524, 0.5897646953106588]",122,1.171875,2100.0,12000.0,1.4778220776550059e-12
"[23524.878042638433, 11.85513005766666, 0.8057100190923246, -0.13549499513407914, -0.10483030051305371, -0.019398820358389787, 0.37289232053337645]","[40765.21125674532, 9.223550207184072, 0.9507025306608561, -0.5685374815695337, 0.12461265312168904, -0.03378093774984659, 0.5423060607475334]",122,1.2109375,2100.0,12000.0,1.5271059315052874e-12
"[27774.806666482233, 7.934018195486519, 0.9430959064998926, -0.45204229152661, 0.005593144266061512, -0.024194763056983787, 0.3780316269206129]","[44590.67345569762, 7.176123586213073, 0.8937672537177601, -0.05731235612852936, 0.29483082448699616, -0.011215442218006593, 0.6031486375758794]",122,1.25,2100.0,12000.0,1.5763920170065117e-12
"[27461.378389574973, 7.934018195486519, 0.9176152507216757, -0.4293633835913844, 0.04958299307939416, -0.026156427196921704, 0.3690664947013622]","[45430.565536912894, 7.176123586213073, 0.9022000329255716, -0.288372274108752, 0.20546093981513663, -0.009927135670139314, 0.6289320496968095]",122,1.2890625,2100.0,12000.0,1.6256804039109405e-12
"[28476.60772829985, 7.934018195486519, 0.8545073732520311, -0.3170767238999921, -0.05530599143356542, -0.015160948516227804, 0.3805972016003634]","[46629.79636515356, 7.176123586213073, 0.9586771281367812, -0.5742393101684145, 0.02998946104652217, -0.03159244869751842, 0.5369802049376037]",122,1.328125,2100.0,12000.0,1.674971163017966e-12
"[32513.59623770474, 7.934018195486519, 0.9262746122539853, -0.5193281386659536, -0.07718201797214008, -0.020991258132939533, 0.41756932664268015]","[39506.58878083497, 7.176123586213073, 0.9595768282267609, -0.3603660709393952, 0.09659483745831353, 0.001910786275656367, 0.5573971531490959]",122,1.3671875,2100.0,12000.0,1.7242643644288186e-12
"[35545.36457815864, 7.934018195486519, 0.8990910764954443, -0.3495909953663303, -0.06883152653698113, -0.027398035894289244, 0.42425249441135854]","[42195.51487172269, 7.545561285025422, 0.8882385390338323, -0.3858120948556216, -0.03665275684100075, -0.009346917570335404, 0.6004065161223604]",122,1.40625,2100.0,12000.0,1.773560078126502e-12
"[32551.41126452724, 7.934018195486519, 0.8657048103474658, -0.19780632153271638, -0.17315847052070651, -0.021274096270294793, 0.4162515339730844]","[47979.06424454504, 7.545561285025422, 0.8731726381557221, -0.3360083168364665, -0.13073956481742408, -0.03191375741289485, 0.574177103178621]",122,1.4453125,2100.0,12000.0,1.8228583740940208e-12
"[24656.8904056037, 7.737352294586978, 0.8189721322611951, -0.1209308317904565, -0.11561207121926663, -0.01352429915171503, 0.38267558784686684]","[42292.60243744283, 7.3585243295573335, 0.956284447906786, -0.35734543117417417, 0.0617589289635911, -0.006430016510550766, 0.5881416163991258]",122,1.484375,2100.0,12000.0,1.872159322314379e-12
"[23082.339547382326, 7.934018195486519, 0.8111578095587144, -0.1392808017120788, -0.09802152804260511, -0.02566091186906779, 0.3555747459737857]","[43943.915123768835, 7.3585243295573335, 0.9804778257421641, -0.44819345370660457, 0.22453607176328105, -0.003071317601898306, 0.5789907788559486]",122,1.5234375,2100.0,12000.0,1.9214629931551227e-12
"[26107.043423275598, 7.545561285025422, 0.8740682892487138, -0.3693829787701204, -0.09367606561572932, -0.02707337291025547, 0.35990022643024305]","[53627.97352947832, 7.176123586213073, 0.9541097396837, -0.3853320967670908, 0.297514788503637, -0.023795832549111995, 0.5922159260345576]",122,1.5625,2100.0,12000.0,1.9707694577307878e-12
"[31394.318581567368, 7.737352294586978, 0.8747975746946406, -0.08048327426761803, -0.2024736073644374, -0.021069552362513278, 0.4090430941377478]","[54733.524632825276, 7.3585243295573335, 0.7647333820783098, -0.12067088324713504, 0.25694477044507225, -0.00920468922783812, 0.6258837642046675]",122,1.6015625,2100.0,12000.0,2.020078786482248e-12
"[36885.62412410907, 7.934018195486519, 0.922809204084847, -0.3324906539181929, -0.1762245889947927, -0.028776570955254297, 0.4457291570819863]","[45450.063947161696, 9.223550207184072, 0.7571413938377971, -0.038401919183930655, 0.18587543427959966, -0.0077499581972030815, 0.5864541058619299]",122,1.640625,2100.0,12000.0,2.069391049815469e-12
"[32799.78812220663, 7.934018195486519, 0.9234100147584704, -0.3652651298522889, -0.07748727706227942, -0.019372067616607796, 0.42388908706465533]","[44991.110163909645, 6.82477390075695, 0.8764778446632588, -0.2370164814272968, 0.08309000386318774, -0.022831703172278183, 0.5795684451818944]",122,1.6796875,2100.0,12000.0,2.118706318136415e-12
"[35032.31376948047, 7.934018195486519, 0.8707803890740272, -0.41380085523386256, -0.060331216737109276, -0.013025290428603007, 0.43291631805520003]","[37284.95351466112, 7.3585243295573335, 0.7630136832894903, 0.17980824813136742, -0.042799838900459006, -0.002675494703359094, 0.5154370160785054]",122,1.71875,2100.0,12000.0,2.168024661851051e-12
"[36576.606914970725, 7.934018195486519, 0.8856805791355417, -0.318480031123753, 0.10198214003259572, -0.03074877810042689, 0.4217948779760042]","[31823.25920912165, 7.3585243295573335, 0.8035500009551667, 0.02298900579277774, 0.10355387142494375, -0.01082177285803859, 0.462617397205341]",122,1.7578125,2100.0,12000.0,2.217346152103775e-12
"[28398.51660117943, 7.545561285025422, 0.9033511784480739, -0.19843546937281653, -0.04848065388353577, -0.03038277519295984, 0.37390479911645164]","[39629.47010347572, 7.3585243295573335, 0.917503433641019, -0.2681460470437993, 0.16377748587281624, -0.026088966569751983, 0.5471100276521568]",122,1.796875,2100.0,12000.0,2.2666708605510597e-12
"[29718.36761554589, 7.545561285025422, 0.8923502455392682, -0.29954221197586506, 0.025788498573113425, -0.01630513493712008, 0.3932575574186906]","[40046.16626160702, 7.3585243295573335, 0.8852838608851477, -0.2517382495295615, -0.013091410337985408, -0.011813803657818074, 0.5345252515389749]",122,1.8359375,2100.0,12000.0,2.3159988581187474e-12
"[33834.96593458093, 7.545561285025422, 0.9507065416682486, -0.41840633343885125, 0.1570300094556496, -0.02605048124918347, 0.41639265100291206]","[40300.608505943135, 7.545561285025422, 0.7442821426098374, 0.2778201858230438, 0.12263642099610413, -0.005593866939169536, 0.5134527540784873]",122,1.875,2100.0,12000.0,2.3653302157301024e-12
"[28127.739931619682, 7.934018195486519, 0.9386599557148045, -0.37312702832219236, 0.04706842220792105, -0.026420888919523263, 0.3919613483387658]","[46421.706668707295, 7.545561285025422, 0.8849940305192958, -0.23389576678927915, -0.0310901817784573, -0.01524043642728028, 0.6059651647719446]",122,1.9140625,2100.0,12000.0,2.414665004308389e-12
"[26576.377927981463, 11.85513005766666, 0.881444274995646, -0.16654790135873254, 0.048895528644798396, -0.019264414102600085, 0.370744555276957]","[54549.92665711406, 7.176123586213073, 0.9845716469309507, -0.5408354328019138, -0.05317678543635924, -0.010170372643382409, 0.6435330336345124]",122,1.953125,2100.0,12000.0,2.464003299238608e-12
"[32326.68111843791, 7.934018195486519, 0.9089027964991898, -0.24192017441114588, -0.05214418316474639, -0.023570467282441197, 0.39085744564860025]","[46713.4504783465, 7.176123586213073, 0.9250060104211613, -0.2961052279906329, 0.17126341490402794, -0.011198854714404476, 0.5822351432631265]",122,1.9921875,2100.0,12000.0,2.5133451613394685e-12
"[33215.692524571685, 7.934018195486519, 0.9272772988836343, -0.35909951182889754, -0.01861072896187145, -0.024134891348790124, 0.40154161563259433]","[46346.66867357012, 7.545561285025422, 0.8712202259750922, -0.3103604217031273, -0.036997536564028245, -0.031348494914186495, 0.5211915637082486]",122,2.03125,2100.0,12000.0,2.56269067068897e-12
"[28518.784777511726, 7.934018195486519, 0.8147482143886638, 0.024691146990824198, -0.04616122280656532, -0.015494879925741589, 0.40735774077967124]","[39012.139836581264, 7.3585243295573335, 0.8539998173337784, -0.10563998230518079, 0.08340845862788167, -0.00834554464393089, 0.5852519449129264]",122,2.0703125,2100.0,12000.0,2.6120398983754453e-12
"[26119.122754129046, 7.934018195486519, 0.772692881104168, 0.23893356412948652, -0.10576997790275887, -0.02367922057878321, 0.38469035616863717]","[43815.58631640519, 7.545561285025422, 0.85290180502936, 0.07111266700895547, 0.16790752979639817, 0.004284338020168985, 0.5950942291695646]",122,2.109375,2100.0,12000.0,2.6613929155888644e-12
"[28996.699635452573, 7.545561285025422, 0.9305313208727641, -0.37590414061730737, -0.19114477734315083, -0.034547993988786524, 0.3665187012569112]","[37502.91581324868, 7.545561285025422, 0.8182012929556057, 0.2106961230660387, 0.24210466721321378, -0.0043913416442766025, 0.5782926854405327]",122,2.1484375,2100.0,12000.0,2.710749793620832e-12
"[27867.928011191732, 7.545561285025422, 0.8932151351718705, -0.26843382569398955, -0.05948450216519417, -0.018855764347295842, 0.3917385649820251]","[39753.155153783366, 7.3585243295573335, 0.8314657156756307, -0.15895943820727254, 0.1145531862464041, -0.016617394610038496, 0.6303478382925359]",122,2.1875,2100.0,12000.0,2.760110603928848e-12
"[25616.72808858298, 7.3585243295573335, 0.8684325309952475, -0.011384476108994956, 0.19270222383685573, -0.016574511000696204, 0.4008167721320323]","[48608.90132257314, 7.3585243295573335, 0.9327679603938661, -0.46994838097970426, -0.0920504150252241, -0.03908386178204995, 0.626374551973517]",122,2.2265625,2100.0,12000.0,2.8094754191380784e-12
"[30281.66007714769, 7.545561285025422, 0.9457972636962695, -0.2978408408154216, 0.1449042885055043, -0.026706091624077354, 0.4450535633445777]","[47598.108511948056, 7.176123586213073, 0.8425060633028773, -0.24199151396523622, 0.031071063116047584, -0.0015965511616891916, 0.6163839530055307]",122,2.265625,2100.0,12000.0,2.858844311715636e-12
"[40541.3587570841, 7.737352294586978, 0.930664477790625, -0.42909650278592304, 0.1450696920739191, -0.020402380107715116, 0.49897751233308946]","[52418.40127798481, 7.3585243295573335, 0.8353095714791803, -0.18816223620096162, -0.013564082227067337, 0.00840968857230101, 0.656409178312232]",122,2.3046875,2100.0,12000.0,2.908217354015427e-12
"[40537.71459125729, 7.737352294586978, 0.86870372499612, -0.20304335829639664, 0.06336787051615246, -0.024894672721635588, 0.47338897315442025]","[45240.21801087115, 6.998244134052005, 0.806989954512348, -0.02478957953518579, 0.03672034461572586, -0.028861046514903052, 0.6083245065649826]",122,2.34375,2100.0,12000.0,2.9575946185638865e-12
"[31043.644112937105, 7.934018195486519, 0.851151056411867, -0.14125364260894413, -0.05000611144833494, -0.03348298044729476, 0.4005251395214676]","[37405.67283359921, 6.82477390075695, 0.8480845552302758, -0.14673245106416966, 0.07594517783914088, -0.019618347980300887, 0.5654709589630029]",122,2.3828125,2100.0,12000.0,3.0069761780599814e-12
"[24676.663973292918, 7.934018195486519, 0.8291222996122909, -0.08877565785927732, 0.04564430126769501, -0.016013482238240558, 0.3649963009157814]","[40398.9961246624, 6.82477390075695, 0.8745775482339398, -0.24091479318513365, 0.025461075175384273, -0.005971876639332368, 0.6028657412642232]",122,2.421875,2100.0,12000.0,3.0563621053752075e-12
"[30473.95178919411, 7.545561285025422, 0.7918734955506734, 0.18016809234975018, -0.10952483727891756, -0.021588804828053695, 0.4150260008493141]","[41601.40386535434, 7.3585243295573335, 0.8245220085485083, -0.0895792991633555, 0.08909716691375028, -0.011542766033590848, 0.5606122634138866]",122,2.4609375,2100.0,12000.0,3.105752473553593e-12
"[34122.307200274074, 7.934018195486519, 0.7633920274380257, 0.4231087402289937, -0.1338510427649135, -0.03720456457855259, 0.41538510887215857]","[35656.12078706248, 7.3585243295573335, 0.8752273669200661, -0.028901360805386744, 0.10096982004887235, -0.006921311955772821, 0.5179735956053617]",122,2.5,2100.0,12000.0,3.155147355626325e-12
"[53040.32026328095, 7.545561285025422, 0.715695228131099, 0.7353171587861156, -0.3123050043693116, -0.05966638144505356, 0.36639470546841074]","[39180.852120675845, 6.329739049630241, 0.9703414752717134, -0.5176204261901862, 0.1764911607383268, 0.03107796937537772, 0.5937218075347245]",121,2.5390625,2100.0,12000.0,3.2045468245631754e-12
"[56677.93221248351, 7.545561285025422, 0.736250344861359, 0.6612903498153853, -0.2899648772159141, -0.07485028767018355, 0.33784859986995885]","[39529.381560413975, 6.490626622699063, 0.9842459783734423, -0.5714091593142436, 0.07751886005290608, 0.038240902015866905, 0.5678122319941528]",121,2.578125,2100.0,12000.0,3.253950953710323e-12
"[53412.470744911385, 7.934018195486519, 0.7992110992863798, 0.0643896783217679, -0.1543724050796954, -0.08178030802833769, 0.2873861221848437]","[43570.70314114863, 7.3585243295573335, 0.8312995693268168, -0.13001593155907454, -0.07551052026865962, 0.017194280056615427, 0.4981432162287742]",121,2.6171875,2100.0,12000.0,3.3033598165664765e-12
"[59388.854903221996, 7.934018195486519, 0.879637263934681, -0.10971677134781466, -0.1789294207286731, -0.09080670432403139, 0.339799835639673]","[46243.99969247153, 7.176123586213073, 0.850119621898455, -0.17346278338222199, -0.06782451696508508, 0.035007626640653634, 0.5779766152949868]",121,2.65625,2100.0,12000.0,3.3527734867788666e-12
"[54726.96881810536, 7.934018195486519, 0.9360584818392093, -0.23390737623590763, -0.25526269073673974, -0.07093877830071378, 0.360331194287689]","[48258.665050623546, 7.176123586213073, 0.8855713549057106, -0.26044765882696463, -0.2664369561826016, 0.018758030731286204, 0.595994691715726]",121,2.6953125,2100.0,12000.0,3.4021920381432473e-12
"[50260.40245577918, 7.737352294586978, 0.7693029382017258, 0.2621601661673574, -0.05592489206347117, -0.07585464538077417, 0.2750312544262439]","[51808.70392089059, 7.176123586213073, 0.9297978063639725, -0.3628113574283689, -0.19717064128655437, 0.011016669111617727, 0.593573915991671]",121,2.734375,2100.0,12000.0,3.4516155446038954e-12
"[57581.58590721796, 7.934018195486519, 0.6986654103777099, 0.4773532919136314, 0.18768524203830755, -0.08810075823696932, 0.3068678871696939]","[42775.01109748048, 7.3585243295573335, 0.9439336537217422, -0.3407952556517526, 0.04074419090422829, 0.03856868130936274, 0.6012363553720089]",121,2.7734375,2100.0,12000.0,3.5010440802499147e-12
"[53603.69579218844, 7.934018195486519, 0.826318539491014, 0.019334769137681285, 0.07100169371108522, -0.06952826249995062, 0.3389251497950051]","[37102.43295031258, 7.176123586213073, 0.9054119021201192, -0.16162524881191676, 0.004273771940179686, 0.02069214526761213, 0.556905485925989]",121,2.8125,2100.0,12000.0,3.550477719286032e-12
"[49483.92546414715, 8.13568289637656, 0.8294790446184807, -0.16878016085511183, -0.033910774754789944, -0.07027911163046242, 0.3077851645060767]","[43649.523681795945, 7.176123586213073, 0.8642581156546083, -0.05379783344759215, 0.1326923566543809, 0.00449875995893364, 0.5431022763026496]",121,2.8515625,2100.0,12000.0,3.5999165360782077e-12
"[59185.33153109585, 7.934018195486519, 0.7880268207949974, 0.05018963998156156, -0.09069824274482832, -0.08549261022610256, 0.36096091064294267]","[42067.77431792241, 6.172839506172843, 0.833845885886306, -0.023619214911712483, 0.09942871689198578, 0.037554253396815826, 0.5309232977776819]",121,2.890625,2100.0,12000.0,3.64936060514487e-12
"[52432.22524781604, 7.737352294586978, 0.766275915067381, 0.15573887689362031, 0.03921121072482088, -0.06874878598514102, 0.3605811709301467]","[37814.942924146526, 7.3585243295573335, 0.7821778125560761, 0.2749541447380688, -0.2927178932772083, 0.040624342256559615, 0.5316387292370065]",121,2.9296875,2100.0,12000.0,3.698810001150842e-12
"[45816.3262210084, 7.934018195486519, 0.7984122390122599, -0.07875387540153023, 0.07748436117136827, -0.06473992716858203, 0.32346906832980493]","[42447.50882645052, 6.172839506172843, 0.7080840649547251, 0.5521577925369554, -0.3150579292914758, 0.0019799298615844874, 0.5057112213071993]",121,2.96875,2100.0,12000.0,3.748264798907339e-12
"[52944.04550717276, 7.934018195486519, 0.896483750856669, -0.2106873473180122, -0.17529898202595165, -0.08092355196395752, 0.35242290572398144]","[40293.725876283585, 7.3585243295573335, 0.7345375526093085, 0.2528295906664444, 0.0302971946793256, 0.0303557832863617, 0.5420682518954932]",121,3.0078125,2100.0,12000.0,3.7977250733719714e-12
"[46498.20571027377, 7.934018195486519, 0.8669185104405986, -0.14452415089897297, -0.20164550229762485, -0.06829342448294133, 0.33940884318787934]","[47922.66236557973, 7.3585243295573335, 0.8680108872351286, -0.41226218362318123, 0.03088564627896603, 0.02976039663054019, 0.5977925468732058]",121,3.046875,2100.0,12000.0,3.847190899648743e-12
"[44728.409522388974, 7.934018195486519, 0.8612478725943009, -0.04578089771853122, 0.15999937714762957, -0.06055190913145774, 0.34097270782831385]","[57271.44159700998, 7.176123586213073, 0.8611210203054437, -0.4627182945001964, 0.09474105962203981, -0.006575677270137941, 0.5658884909559122]",121,3.0859375,2100.0,12000.0,3.896662353162647e-12
"[47827.90234279504, 7.934018195486519, 0.8860780275926852, -0.10586755681389048, 0.25501648475213, -0.0721727681812747, 0.3503137425010322]","[43933.91687162243, 6.82477390075695, 0.8343667240875655, -0.2616429403708933, -0.012282848062460097, 0.03581306669797225, 0.5806148697188308]",121,3.125,2100.0,12000.0,3.946139509592934e-12
"[42070.18420719099, 7.545561285025422, 0.8467741455457427, -0.1643640994616633, 0.147643700695491, -0.06090170802210756, 0.3176889228373192]","[37650.01817615617, 6.655603592023404, 0.8229312570138603, -0.048090830469086576, 0.03381194012884055, 0.0317270712156602, 0.5442866170077424]",121,3.1640625,2100.0,12000.0,3.995622444637849e-12
"[37108.713286461956, 7.545561285025422, 0.8520224557029136, -0.0885229735525428, 0.20252885487427566, -0.0562927624189266, 0.29298264610068186]","[43299.59714862564, 7.3585243295573335, 0.8238909067807711, -0.020973588062894066, 0.1779683589209265, -0.007720935709167385, 0.5310034876602222]",121,3.203125,2100.0,12000.0,4.045111234159334e-12
