Horizontal,Vertical,RUL,Time,RPM,Load,Degradation
"[69751.17809899183, 9.223550207184072, 0.8375892804733924, -0.04455470725868338, -0.04820184512654263, 0.005113462743009891, 0.44260325469118234]","[119317.8970848415, 9.223550207184072, 0.8797145407714657, -0.268469888558335, 0.09056655822939397, -0.023647017637986628, 0.4478436197825619]",123,1.0546875,2100.0,12000.0,1.3579726081304125e-13
"[72700.112902393, 9.223550207184072, 0.8187484536907499, -0.08419848595558976, -0.12731384775982407, -0.035801161735057374, 0.4165569905774852]","[121877.34209718122, 9.223550207184072, 0.8424536435573673, -0.08012926813504029, 0.1416547848156912, 0.015483318007725249, 0.46484389695286005]",123,1.09375,2100.0,12000.0,1.4082872269807597e-13
"[70109.5943038518, 9.223550207184072, 0.8302451695540144, -0.0986377651201038, 0.046791360612645265, 0.006800994493620543, 0.4478142422767108]","[126168.36009866383, 9.223550207184072, 0.7951434574813692, 0.08400420703341904, 0.04758143798038519, 0.02968426943592293, 0.48311718243686974]",123,1.1328125,2100.0,12000.0,1.458603911532373e-13
"[72196.72880982792, 9.223550207184072, 0.7875697580314294, -0.004890601511576609, -0.06370160358058967, 0.005979252725129584, 0.4676384853155887]","[127649.09681474086, 9.223550207184072, 0.8087999565210773, 0.15844135972443496, -0.04929529222452257, -0.034332443844037525, 0.44264760591043656]",123,1.171875,2100.0,12000.0,1.508922732756788e-13
"[75116.94636771533, 9.223550207184072, 0.7883752123516877, -0.03383428278457323, -0.12754075291548145, -0.03328993903928067, 0.43655877072621]","[117192.00199156102, 9.223550207184072, 0.8117901628706401, -0.03773146084280832, -0.03170903072226308, 0.010192425713753906, 0.45320513810309676]",123,1.2109375,2100.0,12000.0,1.5592437616255376e-13
"[65370.1391833346, 9.223550207184072, 0.8272403458644815, -0.2781796911657852, -0.053416900844367086, 0.011364732425584771, 0.4136031283447101]","[135192.64356506188, 9.223550207184072, 0.8532161614494194, -0.06616112798517859, -0.10594627427630247, 0.029777237904138578, 0.526470035000565]",123,1.25,2100.0,12000.0,1.6095670691101573e-13
"[65032.68263327967, 9.223550207184072, 0.8641019376042947, -0.4880855185145405, -0.13355793650328598, 0.007910454771119985, 0.42787637498850134]","[137215.70430731625, 9.223550207184072, 0.8265816248257841, 0.04113999132875845, 0.02537030525219946, -0.0410839627058849, 0.513130382066284]",123,1.2890625,2100.0,12000.0,1.6598927264308394e-13
"[80207.84901320677, 9.223550207184072, 0.8707803891213894, -0.4648286918284734, -0.01940744704452743, -0.03575509864488663, 0.4568275343346216]","[122148.89461525099, 9.223550207184072, 0.8127475697752824, -0.070392727369462, -0.18266801399093247, 0.0012319503334699178, 0.45305746798504554]",123,1.328125,2100.0,12000.0,1.7102208058769447e-13
"[65432.40876348583, 9.223550207184072, 0.8159392359101127, -0.05546414071070371, 0.046444619272573914, 0.003062380415813809, 0.4285393533322646]","[121821.44617317701, 9.223550207184072, 0.8506364237355581, -0.21977622576809352, -0.18307817383452824, 0.02188803196076314, 0.44198007934790323]",123,1.3671875,2100.0,12000.0,1.7605513790249784e-13
"[60129.676357210585, 9.223550207184072, 0.8099355220232454, -0.13863872191577986, 0.01652499262578591, 0.004948834268664591, 0.4042382744446154]","[125892.62391834287, 9.223550207184072, 0.9632607929589818, -0.5131750162782174, 0.04892200255941479, -0.035228085591997034, 0.4571274978643381]",123,1.40625,2100.0,12000.0,1.8108845173307314e-13
"[72296.74974514525, 9.223550207184072, 0.8710766607194333, -0.3691354725834559, -0.013941074913248414, -0.03355578070648916, 0.4118553127687049]","[125406.99444024173, 9.223550207184072, 0.8941601374352202, -0.3035495795114196, 0.006825636938464958, 0.019119342587787094, 0.4579094942278284]",123,1.4453125,2100.0,12000.0,1.8612202922499954e-13
"[67868.00223869085, 9.223550207184072, 0.9128249376930979, -0.4791888719230486, -0.08028827457911393, 0.009030337838996488, 0.42550120527490537]","[124861.08161079045, 9.223550207184072, 0.8764530943870794, 0.05140558464735889, -0.15754133209105975, 0.03234374743866849, 0.4599895605876811]",123,1.484375,2100.0,12000.0,1.9115587752385614e-13
"[67589.29998820268, 9.223550207184072, 0.8842957609871476, -0.2942007851159021, -0.15819510561010006, 0.00753625050273628, 0.4286692474655422]","[131028.0632741952, 9.223550207184072, 0.9297331187472906, -0.2825775970012705, -0.1496596894818903, -0.033565289027057375, 0.4739837136308795]",123,1.5234375,2100.0,12000.0,1.9619000381448553e-13
"[77768.44281102838, 9.223550207184072, 0.9201550162636588, -0.17901839059162672, -0.1018609611351079, -0.03515008382276972, 0.4259156442424913]","[123418.12966646113, 9.223550207184072, 0.9649694086535552, -0.47833104256473113, -0.0312411283286553, 0.008597288633568009, 0.48973910387808595]",123,1.5625,2100.0,12000.0,2.012244153580013e-13
"[67309.86621648596, 9.223550207184072, 0.93978189157449, -0.330458558161272, -0.036504628285580196, 0.006421804687378795, 0.4392141878813458]","[141113.1721394236, 6.82477390075695, 0.9601924486914775, -0.3699959017074721, -0.26206048891738065, 0.028425204634648385, 0.5347229104099244]",123,1.6015625,2100.0,12000.0,2.0625911934673313e-13
"[66454.04567275297, 9.223550207184072, 0.9132877238545507, -0.326341999882644, 0.14174350863384344, 0.00820619071195286, 0.43705282289696823]","[137086.04632600443, 9.223550207184072, 0.9489928679754882, -0.2375720608544416, -0.33675335312951876, -0.0372200811270838, 0.529818403842213]",123,1.640625,2100.0,12000.0,2.1129412296944642e-13
"[70645.05521521193, 9.223550207184072, 0.869744116262893, -0.18560109643086653, 0.17314032168470375, -0.029911710203143926, 0.4143086204067569]","[120541.96033902538, 9.223550207184072, 0.8267721282316816, 0.2373028794003016, -0.2757578930027736, 0.009999755933552911, 0.46171969951668096]",123,1.6796875,2100.0,12000.0,2.163294334149064e-13
"[62006.3709085339, 9.223550207184072, 0.8538954379157178, -0.40243135398437513, 0.009552664100679531, 0.0064714927470244455, 0.4063979611391204]","[121765.03078399604, 9.223550207184072, 0.794661714242356, 0.14717456028958997, -0.2265795220519251, 0.024325106626169827, 0.4308201482670566]",123,1.71875,2100.0,12000.0,2.213650578718784e-13
"[62245.99775404259, 9.223550207184072, 0.734950024184734, -0.11399358077000077, 0.05927565367381936, 0.00453088150393047, 0.4101794430690935]","[128349.14507260613, 9.223550207184072, 0.8918889871700931, -0.2609514571023368, -0.24157259826021135, -0.040817595545782445, 0.4344249957551951]",123,1.7578125,2100.0,12000.0,2.2640100360452507e-13
"[75240.8738383377, 9.223550207184072, 0.7600046210135386, -0.03949065084240422, -0.004598947756038074, -0.03160240873540576, 0.42296614100904034]","[125078.70481406174, 9.223550207184072, 0.8995332027109547, -0.3755715544630638, 0.09370778961374533, 0.01844910749933944, 0.47448935036575807]",123,1.796875,2100.0,12000.0,2.3143727792929415e-13
"[68785.63517939037, 9.223550207184072, 0.8384207132615448, -0.14843633211358798, -0.11702354999873783, 0.006728587622348439, 0.43703761927713425]","[127209.60551609793, 9.223550207184072, 0.9322649168289004, -0.4506370589608766, 0.02345438454930632, 0.03111099516070918, 0.5115786289602218]",123,1.8359375,2100.0,12000.0,2.3647388808803285e-13
"[67331.40118646009, 9.223550207184072, 0.8202651206038921, -0.07739429139911991, 0.011434200419348907, 0.004097748242013623, 0.4336183559604199]","[127499.32152132803, 9.223550207184072, 0.9190648823071772, -0.4088917551636375, 0.05485867487304865, -0.03361153488886038, 0.48670740852418193]",123,1.875,2100.0,12000.0,2.415108413223251e-13
"[74286.37477181197, 9.223550207184072, 0.8145823601089506, 0.024880065210318048, -0.01670072826060794, -0.031074158846061434, 0.43147426752508344]","[119135.12499635908, 9.223550207184072, 0.9054747796111206, -0.30044945302452897, 0.17414193409034978, 0.01400406890081489, 0.47949836425528053]",123,1.9140625,2100.0,12000.0,2.465481448737547e-13
"[67511.57851576473, 9.223550207184072, 0.7790538592892249, 0.17585344397128821, -0.013082183577060686, 0.009357029102684437, 0.4299334949316621]","[131245.9091338221, 9.223550207184072, 0.855778473066759, -0.18933662482825708, -0.11354688806431934, 0.026003082927533543, 0.4950144870990541]",123,1.953125,2100.0,12000.0,2.51585806439469e-13
"[64484.72868150784, 9.223550207184072, 0.7917819493050009, 0.10646751796988863, 0.09106376269295699, 0.00027684245903622084, 0.4174765012348846]","[128427.75634800663, 9.223550207184072, 0.9414078181642414, -0.3606200100773673, -0.3017512212252632, -0.037195686405796756, 0.4776044797045701]",123,1.9921875,2100.0,12000.0,2.566238322293313e-13
"[73256.49056661877, 9.223550207184072, 0.7995441761828358, -0.1352443682528599, 0.07214793000169681, -0.03466248976223182, 0.4220563137830848]","[118603.0441192811, 9.223550207184072, 0.8884700992339102, -0.14216844371809412, -0.3219462686174457, 0.008703994771867467, 0.4344966630725282]",123,2.03125,2100.0,12000.0,2.616622304196653e-13
"[63901.6229092705, 9.223550207184072, 0.8645803998985333, -0.1850745367871971, 0.10474862630230627, 0.01353842086270621, 0.41263383508238893]","[119414.61355246803, 9.223550207184072, 0.7870059573588262, -0.10113066249277125, -0.012903864908045747, 0.019094165777746558, 0.43200554297656335]",123,2.0703125,2100.0,12000.0,2.6670100826890896e-13
"[64321.75875651779, 9.223550207184072, 0.8597324794618317, -0.24112183542630783, 0.02524016676450168, 0.004218390189475904, 0.3997823642171724]","[132150.27225078092, 9.223550207184072, 0.8889580806659253, -0.1338287820461792, 0.09771945622522298, -0.03758223659221027, 0.4846724804499906]",123,2.109375,2100.0,12000.0,2.7174017304587816e-13
"[71878.7765687992, 9.223550207184072, 0.8799406496207419, -0.2587508379526895, -0.03480937496202627, -0.03248506299603312, 0.4152911159730954]","[126678.08018886656, 9.223550207184072, 0.8737381087895071, -0.14222843358616588, -0.1678059168966944, 0.020438371890884988, 0.4693393425446002]",123,2.1484375,2100.0,12000.0,2.7677973202976596e-13
"[65960.17081102349, 9.223550207184072, 0.9110035387370371, -0.32075758552001377, -0.043796875554559876, 0.012119498425433011, 0.43218109034354923]","[120781.67731031668, 9.223550207184072, 0.8719396641421023, -0.027886942719827168, -0.3226779349642626, 0.02753571708517327, 0.441522690212068]",123,2.1875,2100.0,12000.0,2.8181969251670413e-13
"[65737.06743402465, 9.223550207184072, 0.8782620162478056, -0.37036566443717556, -0.013089927386442744, 0.002020884729743738, 0.4405949050150114]","[140840.199193411, 9.223550207184072, 0.9003905948093787, -0.05564250102945545, -0.294546709263331, -0.03236942536874312, 0.5203059413650016]",123,2.2265625,2100.0,12000.0,2.868600619220484e-13
"[71323.61362891013, 9.223550207184072, 0.7984569263033597, -0.13837181249749353, 0.062312769714470695, -0.0369331374690252, 0.40483987901035023]","[133971.70286732848, 9.223550207184072, 0.8624049127517597, 0.10167081697627989, -0.3504344477314601, 0.022549972209533503, 0.5132193482028324]",123,2.265625,2100.0,12000.0,2.9190084764501653e-13
"[65842.35270217863, 9.223550207184072, 0.852437521102418, -0.22051005890624387, 0.0472905145368784, 0.011441773994475655, 0.41475034344302253]","[122713.41592495123, 9.223550207184072, 0.8356953835472717, -0.3009521955173442, -0.10911443780945608, 0.02272542894770743, 0.46458044541374793]",123,2.3046875,2100.0,12000.0,2.969420570732674e-13
"[70382.24562039717, 9.223550207184072, 0.9224345733978083, -0.4621084361853929, -0.012913746260351572, 0.008340807724058142, 0.44780793661722423]","[141592.46915546723, 6.82477390075695, 0.8734200604365192, -0.33495624292973547, 0.01445002772430323, -0.03993485722986233, 0.5383364353307898]",123,2.34375,2100.0,12000.0,3.0198369761207584e-13
"[78930.02272462753, 9.223550207184072, 0.8100181433256999, -0.24787514409141842, 0.017393773023988486, -0.03478940864495109, 0.43570174524946065]","[130244.74844057148, 9.223550207184072, 0.8237077526770641, -0.11145539400387827, -0.10071271473147082, 0.010162351951857055, 0.524338389680174]",123,2.3828125,2100.0,12000.0,3.0702577668433303e-13
"[66076.18986096964, 9.223550207184072, 0.6618861185708864, 0.08401677816488373, -0.011495345470627841, 0.005422464994415783, 0.4131347958840411]","[121604.2087532587, 9.223550207184072, 0.7856758490024178, 0.33455424174681037, -0.21926770703524193, 0.011215890151803557, 0.47146947198261074]",123,2.421875,2100.0,12000.0,3.1206830173054603e-13
"[62471.55343732426, 9.223550207184072, 0.7840579699209841, -0.05497184226386587, -0.08584623303349488, 0.0023695087172849617, 0.4156815749687249]","[135533.23091862255, 9.223550207184072, 0.8256135947715568, 0.11364815901101766, -0.24684143425102326, -0.03994673461282252, 0.4712174671245025]",123,2.4609375,2100.0,12000.0,3.171112802088383e-13
"[68922.81792847911, 9.457991879467373, 0.9234138672782451, -0.31364380620611376, -0.14902983480999366, 0.003261853040980746, 0.435325544200531]","[133936.98195892162, 7.934018195486519, 0.8456053801096025, -0.19516908469860494, -0.013963191468325937, 0.04650084790133726, 0.44682280725703655]",123,2.5,2100.0,12000.0,3.221547195760221e-13
"[66502.57011839078, 9.457991879467373, 0.9572087135416576, -0.4718126781019194, -0.08934887959682894, 0.006610637274813584, 0.42978615367221085]","[163572.76758145556, 9.457991879467373, 0.759431904151478, -0.11969309730939104, 0.020648857622288918, 0.021699383169978367, 0.46056138969361865]",122,2.5390625,2100.0,12000.0,3.2719862728263895e-13
"[79149.92569228975, 9.457991879467373, 0.6663334063450262, 0.2549460411989313, -0.0217563918543703, -0.03513546133534342, 0.4347479553047531]","[118551.9221285783, 9.457991879467373, 0.8428052372821644, -0.11715425367202181, -0.06448304968664906, -0.016312771989006585, 0.4863852480744029]",122,2.578125,2100.0,12000.0,3.322430108176633e-13
"[75656.06784702494, 9.223550207184072, 0.700336829904273, 0.16475780593282607, 0.00039680705477947056, 0.00044044197715760447, 0.4609364607866514]","[137362.3124819853, 9.223550207184072, 0.8551532246131629, 0.011185898239777448, -0.23614401769021476, 0.023513827472828236, 0.49014023305049415]",122,2.6171875,2100.0,12000.0,3.372878776856434e-13
"[79876.21011255204, 9.223550207184072, 0.8699655199467291, -0.26553207002301793, -0.003058093495658389, 0.003440190536289137, 0.4542702149699134]","[127773.75310470305, 9.457991879467373, 0.7920562262789638, 0.1431142456692185, -0.24348671699526478, -0.047932001442535024, 0.4826775739472155]",122,2.65625,2100.0,12000.0,3.423332354062924e-13
"[75865.86437422795, 9.457991879467373, 0.8669792450456788, -0.21815319806758904, -0.07477380268920535, -0.037989692895950625, 0.42336634911953525]","[130481.65601478059, 6.998244134052005, 0.7700434780984147, 0.08051544962057866, 0.09220390314927306, -0.029322744615643805, 0.5285994475792853]",122,2.6953125,2100.0,12000.0,3.4737909151448827e-13
"[70068.20094821882, 9.457991879467373, 0.6780182420534695, 1.0827256285678581, -0.2666726216617006, -0.004836669871884155, 0.4303810779476566]","[141158.98970385172, 6.82477390075695, 0.8913997804064313, -0.40162890862210077, -0.061142392518130646, 0.009945937424158778, 0.5506549661280539]",122,2.734375,2100.0,12000.0,3.52425453560274e-13
"[80969.58281216183, 9.223550207184072, 0.7145214640690569, 0.9953993205332026, -0.2560373171094271, 0.0013194050586747324, 0.45099924276255327]","[133188.3197551835, 9.223550207184072, 0.8828879544358555, -0.25311201451465104, -0.20734471449872013, -0.04642351688729634, 0.48770924869666954]",122,2.7734375,2100.0,12000.0,3.5747232910847985e-13
"[79655.11429494391, 9.457991879467373, 0.7640106875251286, 0.10536120036933294, -0.13906655756342554, -0.04086494906476043, 0.438772386667979]","[115563.25377230426, 9.457991879467373, 0.7772233285897246, 0.10261967730541688, -0.06216122357078617, -0.010611754152276038, 0.4389517166703544]",122,2.8125,2100.0,12000.0,3.6251972573574176e-13
"[68358.50188308036, 9.457991879467373, 0.8339959171650992, 0.09605430504902301, -0.19760484764959027, -0.010202061127955717, 0.4302868274694745]","[133961.70000423575, 9.457991879467373, 0.7391992091352353, 0.15924333815062752, 0.06449830928207735, 0.028884702195045034, 0.47541761305408015]",122,2.8515625,2100.0,12000.0,3.675676510351584e-13
"[69233.76635442696, 9.223550207184072, 0.8442926534136809, 0.030723624568802066, -0.1680626819918799, 0.0016893541491519706, 0.4170218122848833]","[126623.10032222394, 9.457991879467373, 0.7634888642016657, 0.3240443201485932, 0.1469549110326022, -0.04398558043392269, 0.47176178686259074]",122,2.890625,2100.0,12000.0,3.726161126153961e-13
"[79119.15635013167, 9.223550207184072, 0.833622471734218, -0.11233621268265592, 0.015540264864797568, -0.041232335612710516, 0.44692688131218233]","[112085.10836942816, 9.223550207184072, 0.8798690845044952, -0.21459723917921458, -0.01469220752578403, -0.020765203512730854, 0.44705737316232574]",122,2.9296875,2100.0,12000.0,3.776651181000687e-13
"[78465.3838039018, 9.457991879467373, 0.8924313811628861, -0.33368561263283736, 0.021677191469169174, -0.00949459512541263, 0.47593296268282326]","[131792.8650901419, 9.457991879467373, 0.8708654153243205, -0.1948005443604517, -0.07436897950201225, 0.01881387732421819, 0.4611615497535123]",122,2.96875,2100.0,12000.0,3.8271467512773737e-13
"[72747.53485832726, 9.457991879467373, 0.81235538769741, -0.2560073052558103, -0.08860172041669254, 0.0030765529384967037, 0.43137414545479774]","[134284.92376474154, 9.457991879467373, 0.8737440875327989, -0.058870413340224026, -0.21155932782510145, -0.0537300362176457, 0.5016069742814735]",122,3.0078125,2100.0,12000.0,3.8776479135191096e-13
"[88408.73670710069, 9.223550207184072, 0.7149878586441323, 2.0510969631668603, -0.40474231420643536, -0.04179157543210976, 0.4579267231670313]","[137677.8879373163, 9.223550207184072, 0.8533409341062503, -0.04056946457553634, -0.20224241681933836, -0.037214003319345816, 0.5289012155130468]",122,3.046875,2100.0,12000.0,3.928154744410454e-13
"[81717.90408815576, 9.457991879467373, 0.7162516153506484, 1.909965760173348, -0.30353758839269684, -0.014275695641620182, 0.4767371113107414]","[137044.35588078597, 9.223550207184072, 0.7936888628669412, 0.06523506232341791, -0.2055279282275534, 0.015773660625266632, 0.5049490546514048]",122,3.0859375,2100.0,12000.0,3.978667320963718e-13
"[72208.68772195638, 9.457991879467373, 0.8085510079698468, 0.042773851087642534, 0.10407512913468296, -0.0027089645821161026, 0.44726459433471116]","[126072.74950533408, 9.457991879467373, 0.8457735175875278, -0.4102627501876941, -0.16629966256751352, -0.03712078435629701, 0.49264198097817363]",122,3.125,2100.0,12000.0,4.0291857204508124e-13
"[80393.78201413875, 9.457991879467373, 0.789411423270016, 0.0031194540526540138, 0.04738447390207662, -0.04396511569041919, 0.4442830111159725]","[120899.09748143844, 9.457991879467373, 0.9200475692021398, -0.621511318266927, -0.07419683977316109, -0.018141162002219147, 0.4759038991124281]",122,3.1640625,2100.0,12000.0,4.0797100201630474e-13
"[72166.72426921238, 9.223550207184072, 0.8093096414910992, 0.08556251190848885, -0.029653581827746467, -0.01398450291112837, 0.4355942833125147]","[127170.63174738329, 9.223550207184072, 0.8587474588233563, -0.21842643678717577, -0.10309977541814949, 0.0200315448680931, 0.45445622495033455]",122,3.203125,2100.0,12000.0,4.130240297558875e-13
