Horizontal,Vertical,RUL,Time,RPM,Load,Degradation
"[44987.565375387036, 8.554520160171574, 0.8092202303258702, -0.07596334883211497, -0.030352622747406254, 0.01109043124282897, 0.3528492605779291]","[121241.14321496681, 7.176123586213073, 0.8804647634786462, -0.15761496569512357, 0.26468137556140103, 0.0402939556305959, 0.4942175102657013]",42,1.2890625,2250.0,11000.0,5.615218056449114e-05
"[46013.45623409078, 8.13568289637656, 0.8321164654273674, -0.027909736416175335, 0.009271627183805083, 0.0015178526854035433, 0.3705200192296272]","[125298.8999741025, 7.73735229458698, 0.8668071965943707, 0.10892694753032828, 0.2764383359422385, -0.021102206422921602, 0.5048655108167469]",42,1.328125,2250.0,11000.0,5.785456963390637e-05
"[55583.45952318063, 8.13568289637656, 0.8300443839230438, -0.05429861702252792, -0.023733417898427218, -0.03155072426286334, 0.3785215050158171]","[127593.49496730341, 7.176123586213073, 0.5509722244537633, 1.346310611799101, -0.15400561633571425, -0.023198845716323625, 0.5305484742713753]",42,1.3671875,2250.0,11000.0,5.9557029889828974e-05
"[49848.451320294815, 8.13568289637656, 0.882391206319227, -0.27799829644171004, -0.1269635519261925, -0.009987382180900123, 0.3871385265999042]","[115973.86424913436, 7.73735229458698, 0.502367525518401, 1.9416144086748162, -0.3161339096594102, 0.03751500301125446, 0.4978305494380978]",42,1.40625,2250.0,11000.0,6.125956337325442e-05
"[59327.23227637521, 8.13568289637656, 0.8953945531372971, -0.28917490796403245, -0.17188483826876816, 0.017732952947235602, 0.4215093638407713]","[99761.75445361031, 7.934018195486519, 0.8132709976778437, -0.03524547857849791, 0.014973622276181325, 0.02222295620972884, 0.4256060591171272]",42,1.4453125,2250.0,11000.0,6.296217212446514e-05
"[55765.5559860244, 8.13568289637656, 0.9050414390249772, -0.34470517908214093, -0.055535209387276394, -0.009037684219262246, 0.4366635094089765]","[126993.2012290812, 7.934018195486519, 0.862911146093697, -0.2533154783507001, -0.032050211759381234, -0.03585982846271988, 0.5164282548323088]",42,1.484375,2250.0,11000.0,6.466485818374354e-05
"[58499.69894972976, 8.554520160171574, 0.8911889417020875, -0.2532170757444283, -0.11128679335598528, -0.024283736360634856, 0.42717443528672067]","[114652.37909264768, 7.73735229458698, 0.9438258531393711, -0.4966621112285128, 0.008590857372918701, 0.0008441195649174702, 0.5497995407265878]",42,1.5234375,2250.0,11000.0,6.636762359137205e-05
"[53216.68696714076, 8.342473455385782, 0.8888616405360689, -0.004236530681799078, -0.27988228923705893, 0.006548692590076708, 0.41203274580112925]","[116456.54516610371, 7.3585243295573335, 0.9497703315406, -0.29036067547322153, 0.24648503988113274, 0.03410813716701926, 0.542795516796286]",42,1.5625,2250.0,11000.0,6.807047039047003e-05
"[59657.6001883945, 8.342473455385782, 0.7980440580376045, 0.2401294442376245, -0.2782107482390846, 0.009808689777235422, 0.44217251684953407]","[114986.35379340334, 7.73735229458698, 0.7778241537189529, 0.24707317983244748, 0.23655941758377605, -0.005341952961210563, 0.5698354998072531]",42,1.6015625,2250.0,11000.0,6.97734006609819e-05
"[64760.4614151801, 8.554520160171574, 0.8165725184240805, -0.0586729212446766, -0.07437736157590276, -0.02431934206428111, 0.4677304654420993]","[132147.35966767263, 8.13568289637656, 0.7334801143608184, 0.23376533856877435, 0.15647326062233616, -0.030763343440457176, 0.5395955312454014]",42,1.640625,2250.0,11000.0,7.147641646725937e-05
"[57752.435821277984, 8.13568289637656, 0.7695752505459945, 0.17943023088056576, -0.042133091805251995, -0.019917345978151892, 0.43175565855534176]","[109384.00128646102, 7.545561285025422, 0.9010659416102498, -0.2304179283741945, 0.023567143908900405, 0.03185852836238471, 0.4876098193051782]",42,1.6796875,2250.0,11000.0,7.317951986414403e-05
"[55917.51441118853, 8.13568289637656, 0.7244796648114975, 0.2804190292809845, -0.15498506315835217, 0.01667518755553207, 0.40573819494923785]","[119966.26909517571, 7.934018195486519, 0.7835630163614717, 0.23193041527255165, -0.08585612805638398, 0.0347233258214588, 0.5122251700567678]",42,1.71875,2250.0,11000.0,7.48827129064775e-05
"[50608.44661998472, 8.13568289637656, 0.8885832511463692, -0.27934134123541243, 0.04549218205830892, 0.002491816826487522, 0.39508015926299894]","[147848.44365909524, 7.934018195486519, 0.8107982808351686, 0.09715761967791847, -0.08254393065904485, -0.03647285934587053, 0.5961293695129498]",42,1.7578125,2250.0,11000.0,7.658599764910139e-05
"[72311.47373085789, 8.342473455385782, 0.9158418221040573, -0.41380423378132525, -0.008871768831541602, -0.030785279041429345, 0.4853633818701327]","[123683.52780421436, 6.998244134052005, 0.7941733842070451, 0.20295768418601323, -0.09551178421365775, -0.007874060942613923, 0.5688116272455311]",42,1.796875,2250.0,11000.0,7.828937614685732e-05
"[63272.68767545309, 8.342473455385782, 0.9237554453261728, -0.420981619390441, -0.1682768266681058, -0.0035924638038212285, 0.4837103068671596]","[137716.6449305914, 7.3585243295573335, 0.8864989862617008, 0.024122330315718088, 0.2553067512431519, 0.05081769596753561, 0.5596898907201896]",42,1.8359375,2250.0,11000.0,7.999285058533156e-05
"[52094.093327385235, 8.13568289637656, 0.8168789337943252, 0.1372802636185857, -0.294030242813519, 0.017732796041090588, 0.3840594598836356]","[124969.43186398716, 7.545561285025422, 0.9165287881139697, -0.06376600934792531, 0.29332801640968886, 0.007500633694487679, 0.575470022200063]",42,1.875,2250.0,11000.0,8.169642279271695e-05
"[52615.52205075351, 8.13568289637656, 0.9029797844488654, -0.11062224733100345, -0.23653564635481875, -0.017719880575369606, 0.4060338434002221]","[131317.29652336263, 7.73735229458698, 0.8723653100375306, -0.1780293763045253, 0.2297232152341809, -0.04239855335340684, 0.4983602156206402]",42,1.9140625,2250.0,11000.0,8.340009503547345e-05
"[55344.44238102445, 8.13568289637656, 0.9447367897516351, -0.28250176782758407, -0.23426173972079428, -0.02146904059153534, 0.41620105999248974]","[105774.0860968378, 7.934018195486519, 0.8948621208621546, -0.2847438436078611, 0.17287064815368186, 0.013215800353205416, 0.4948916281731362]",42,1.953125,2250.0,11000.0,8.51038693747573e-05
"[52894.42750131867, 8.13568289637656, 0.6859001334318984, 0.18471149012883714, -0.06140762669834047, 0.009671531558947998, 0.39917537569736705]","[122585.07333803456, 7.934018195486519, 0.8031574703955661, 0.07796648632469294, -0.1004528311947396, 0.029105856134456386, 0.5461039469262835]",42,1.9921875,2250.0,11000.0,8.680774787437846e-05
"[53256.32842540246, 8.13568289637656, 0.7562554944676634, -0.07054277082622473, 0.04291304524246906, 0.005241090081417388, 0.4012514514520592]","[133406.34763993564, 7.73735229458698, 0.815570122626167, 0.11220368128583003, 0.10144141040893571, -0.024299060505029974, 0.5735142772730631]",42,2.03125,2250.0,11000.0,8.851173260080061e-05
"[61888.635159184116, 8.13568289637656, 0.7900780573609634, -0.055980202799506884, -0.051749306603733135, -0.02462649559249793, 0.46352025785733536]","[140344.8084351341, 7.545561285025422, 0.8871228431492002, 0.29286552031228386, 0.42424122290229016, -0.01897064611331505, 0.6228979689620445]",42,2.0703125,2250.0,11000.0,9.021582562695063e-05
"[59755.22120627991, 8.13568289637656, 0.7950161931229293, -0.07243865668187821, -0.06202366775310321, -0.007312050827691181, 0.46684323061972666]","[130122.76757973061, 7.73735229458698, 0.8405263178330582, 0.27769127187488385, 0.20132873205595378, 0.03998799706957832, 0.6117492437161971]",42,2.109375,2250.0,11000.0,9.192002906273899e-05
"[57165.600651325025, 8.342473455385782, 0.8654939197660899, -0.3308769893418493, -0.0490919593911669, 0.020414977291988785, 0.4119050202466211]","[144609.04924258863, 7.73735229458698, 0.8073087743576688, 0.27536741938541853, 0.10492893700075831, 0.025066495589814296, 0.6664701143589904]",42,2.1484375,2250.0,11000.0,9.362434500702312e-05
"[56894.35154973497, 8.342473455385782, 0.8917188865267978, -0.2520798725190283, -0.0823042543114642, -0.007710506649733764, 0.4315348762029103]","[161167.8034786945, 7.545561285025422, 0.7938302008788661, 0.4985282306540255, 0.25374720881184754, -0.033805629471411365, 0.6469227461509262]",42,2.1875,2250.0,11000.0,9.53287755568838e-05
"[75592.30734623739, 8.342473455385782, 0.9077262776118546, -0.14397897428718665, 0.1840012713794574, -0.026530492028596888, 0.5203814926969169]","[118174.0660776941, 7.545561285025422, 0.8274360186650978, 0.03581292396704683, 0.07624009784812515, -0.006150236253946403, 0.5175594413458949]",42,2.2265625,2250.0,11000.0,9.703332281412533e-05
"[64360.574189621315, 8.554520160171574, 0.8482118059033728, 0.10786483364854194, 0.16481829194338474, 0.005436090863776106, 0.4936784745868105]","[131417.24001439355, 7.934018195486519, 0.8902319468314788, -0.16547065432401586, 0.2220673850622681, 0.03946819397374816, 0.568867530655923]",42,2.265625,2250.0,11000.0,9.873798888527546e-05
"[60357.657003850574, 8.13568289637656, 0.8710997405118407, -0.1718349803911403, -0.0416293246527012, 0.012457844657926398, 0.46289584817307566]","[111490.09029005896, 7.3585243295573335, 0.8962112972914978, -0.1208532501610442, 0.36376152940203343, -0.0010200764896233566, 0.5663127096954984]",42,2.3046875,2250.0,11000.0,0.00010044277588158553
"[62897.97701669519, 8.342473455385782, 0.8819589030166771, -0.2837394947775702, 0.06067298182335367, -0.023973545973595016, 0.4619387556005939]","[136901.6225989213, 7.73735229458698, 0.8285704398496904, 0.2837076417658366, 0.42093743790470695, -0.036527085623763354, 0.5668908571513402]",42,2.34375,2250.0,11000.0,0.00010214768591903024
"[46936.869365463615, 8.13568289637656, 0.9398716607978261, -0.46941471155316083, -0.006977868691130128, -0.015700300414336753, 0.3575934889745147]","[120508.03832105453, 7.73735229458698, 0.8135574941011097, 0.12902323682489136, 0.2168583349726239, 0.027576128332794325, 0.5501014409298872]",42,2.3828125,2250.0,11000.0,0.00010385272111478856
"[47961.31153090759, 8.13568289637656, 0.9498654029573097, -0.4132837313272475, 0.11375305753081157, 0.020663708804633925, 0.3342058441452149]","[119270.65667774987, 7.545561285025422, 0.9457535113047929, -0.3405028012184248, 0.14752172974649225, 0.033471745830253676, 0.5010394184902525]",42,2.421875,2250.0,11000.0,0.00010555788358025268
"[44503.47968027777, 8.554520160171574, 0.8515807247416048, -0.1847873674870928, -0.008333338490806589, 0.0019935189198366015, 0.35480524421078324]","[126359.348145197, 7.3585243295573335, 0.8595033751314152, 0.008172296894402908, 0.06153898550894925, -0.029682504473730095, 0.47268099654596596]",42,2.4609375,2250.0,11000.0,0.00010726317543843324
"[46460.32144657828, 8.342473455385782, 0.8763489108500928, -0.28407301943319485, -0.035617840027563366, -0.007154272135982396, 0.3650196258126362]","[121385.57103055355, 6.998244134052005, 0.8796910372018414, -0.09061099379163373, -0.2103778226148919, -0.029760022922194512, 0.5010000127127461]",42,2.5,2250.0,11000.0,0.00010896859881708867
"[50817.23754034699, 8.13568289637656, 0.8033860382101418, 0.0024767808321137785, -0.11437055092016885, -0.006031177447159871, 0.39319609103928976]","[120505.52163436115, 7.176123586213073, 0.9401208346582205, -0.384744818898652, -0.19340243716933314, 0.020154820399461988, 0.5739342846657036]",41,2.5390625,2250.0,11000.0,0.00011067415584798396
"[56692.01102871123, 8.13568289637656, 0.8274665142782853, -0.08384807610909073, -0.15234020243244686, 0.0027338085709466852, 0.4261926613502857]","[146012.22320973861, 7.3585243295573335, 0.934483406492175, -0.4752858390156467, 0.006266328127939427, 0.039380689652857265, 0.6116716486204355]",41,2.578125,2250.0,11000.0,0.00011237984866689074
"[50607.28231207688, 7.545561285025422, 0.7768623819894249, -0.18776935789059745, -0.09899600863427603, 0.010145898291694865, 0.3926368443629901]","[139000.37633143758, 7.176123586213073, 0.8222038379882344, -0.020894948041643158, 0.09861196256978687, -0.012847086601595269, 0.590495642052114]",41,2.6171875,2250.0,11000.0,0.00011408567941358708
"[55792.73178397797, 8.13568289637656, 0.7745961355717615, 0.2294456336162849, 0.1587400969652772, -0.02250309036134345, 0.4105441531035438]","[139463.78722003705, 7.545561285025422, 0.675098863062466, 0.8769831727496071, 0.14858550614003302, -0.03686540996537123, 0.5655895356854755]",41,2.65625,2250.0,11000.0,0.00011579165023185769
"[74549.181654176, 8.554520160171574, 0.7837205994798281, 0.07195552194754384, 0.20922752585964707, -0.02030351812118807, 0.5285289903533588]","[144682.53690555925, 7.73735229458698, 0.8298589490386733, 0.25545459325646336, 0.39425224022560823, 0.015152129692777312, 0.6626398631044969]",41,2.6953125,2250.0,11000.0,0.00011749776326956684
"[66916.41931936945, 8.554520160171574, 0.752898081036103, 0.11437061156093531, 0.06676371664327731, 0.011932537220957995, 0.502088337313953]","[162497.42198206388, 7.545561285025422, 0.9449852347274945, -0.3597725646968968, 0.22600240379130418, 0.03083433185289496, 0.7239883712295322]",41,2.734375,2250.0,11000.0,0.00011920402067864903
"[52475.13698831417, 8.13568289637656, 0.6806156926364269, 0.0590740278112909, -0.04760902717444313, -0.0031332718595766325, 0.43837125265586396]","[138724.97615302383, 6.82477390075695, 0.807295680673239, 0.011551850270361097, 0.15432910789651144, -0.03836857042961178, 0.6082365381187016]",41,2.7734375,2250.0,11000.0,0.0001209104246149787
"[87377.59907457794, 8.554520160171574, 0.9227763630947166, -0.34164592080350564, -0.056179802751406285, -0.03008354434905097, 0.5864252304771188]","[110227.71859395836, 8.994919799956122, 0.9237323499043834, -0.34624288511131107, -0.03758074716737201, -0.022486617341842388, 0.49200612385589637]",41,2.8125,2250.0,11000.0,0.00012261697723844398
"[92190.12072985886, 8.554520160171574, 0.976819779929803, -0.5942650938743879, -0.0276055079891483, 0.0003485521987397178, 0.6341199075508969]","[142059.6983484, 7.73735229458698, 0.9056350638756636, -0.3591193779392152, -0.00990577846323169, 0.044599778732918975, 0.5569024372538134]",41,2.8515625,2250.0,11000.0,0.00012432368071294724
"[79315.8235355092, 8.554520160171574, 0.8792740257978552, -0.2431304930683944, -0.016957711781116915, 0.01306368785528106, 0.5481427575060178]","[138565.7040691685, 7.545561285025422, 0.9228955047568534, -0.3094160955047376, 0.14409915597584777, 0.003582501743827386, 0.5796292938606905]",41,2.890625,2250.0,11000.0,0.00012603053720640491
"[60049.925893121195, 8.13568289637656, 0.8438914256532011, 0.09353853683871538, -0.10057324159635696, -0.019527066524781842, 0.45100838264927895]","[142028.755055484, 7.176123586213073, 0.8974686377205188, -0.13450808937177827, 0.23876663398860706, -0.04375596787944041, 0.5221979835982574]",41,2.9296875,2250.0,11000.0,0.0001277375488907476
"[74672.88115474295, 8.554520160171574, 0.893517606870883, -0.1264539663898936, 0.10189222225568052, -0.030325859420265295, 0.5179802988228325]","[116059.32671814006, 6.655603592023404, 0.9367909710021219, -0.36544789366275676, 0.27188766515912055, 0.004635546556224466, 0.5330895014280225]",41,2.96875,2250.0,11000.0,0.00012944471794208842
"[78641.84068356437, 8.554520160171574, 0.9518467369701626, -0.3947322080198803, 0.013192740914261378, 0.007014416889104126, 0.560440615922187]","[143262.44756251856, 7.545561285025422, 0.8547467992434781, -0.1142053928327158, 0.3426015973891327, 0.0276974945044667, 0.6269712804892598]",41,3.0078125,2250.0,11000.0,0.00013115204654813912
"[63468.9757533771, 8.342473455385782, 0.7988023670431295, 0.027748489287725775, -0.09497299256776266, 0.009937200263242331, 0.46801786979205773]","[147803.76414527648, 7.545561285025422, 0.8305064070255568, 0.12296362815264406, 0.3040972989489878, -0.02396352542831544, 0.6164559110162078]",41,3.046875,2250.0,11000.0,0.00013285953690029493
"[51494.56233381197, 7.934018195486519, 0.7727804738850512, 0.15139628912696645, -0.1479015070024425, -0.023103650842891992, 0.39496663645211233]","[139710.1909693854, 7.545561285025422, 0.9097646032674016, -0.37685910248498766, 0.04110592689469503, -0.032327304127410125, 0.5947525688240375]",41,3.0859375,2250.0,11000.0,0.00013456719119137766
"[52433.77781604539, 8.342473455385782, 0.8552930161765333, -0.03575292618812265, 0.23730432543037364, -0.015398201812721049, 0.3993736484163252]","[133739.93160272678, 7.73735229458698, 0.9286105387447547, -0.4207551336665811, 0.010351914546958562, 0.020379849245541093, 0.6134215404382405]",41,3.125,2250.0,11000.0,0.0001362750116187361
"[57193.01621536731, 8.554520160171574, 0.8258352114816473, -0.11278356062837114, 0.08240264728671126, 0.013317691992570773, 0.42203259745128385]","[137511.71774974372, 7.545561285025422, 0.894507415748248, -0.13461952249129805, 0.14596623174212547, 0.01176728228401543, 0.6135086771977472]",41,3.1640625,2250.0,11000.0,0.00013798300038424623
"[53940.538602298446, 8.342473455385782, 0.782561276890963, 0.07752474146161425, 0.030446821797184498, -0.008279041250423091, 0.44138847119888724]","[158245.54358143726, 7.73735229458698, 0.8584052489799249, 0.29435708366992674, 0.2955493392688183, -0.051075646802099826, 0.61547214800202]",41,3.203125,2250.0,11000.0,0.00013969115969431103
