Horizontal,Vertical,Time,Temperature,Degradation,RPM,Load,Degradation_monotonic
"[17906.63096996053, 21.299270527843998, 0.7661655773898164, -0.06621973908726231, 0.017889908645654873, -0.005938000000000001, 0.3658710020704018]","[34341.9767973763, 22.270529046352106, 0.8641825747679018, -0.17250974796532415, -0.15294331526086535, 0.005273, 0.5067286359295279]",0.82031,104.52944,4.722000690423423e-08,1800.0,4000.0,0.012576094185744603
"[19118.780235790167, 26.032198621733908, 0.8337131178120201, -0.11189541354883348, -0.009843939867379345, -0.005608, 0.3874508902248129]","[35370.41157823191, 21.779486287708007, 0.7820975282829573, -0.03828757004388583, -0.20014239227761907, 0.008339, 0.5127990016361187]",0.85938,105.2003,4.9411726219817866e-08,1800.0,4000.0,0.013029201579408305
"[20686.297926156556, 26.032198621733908, 0.8107433970767226, -0.1435924348441353, -0.06602369131001834, -0.002194000000000003, 0.3990303702276307]","[32896.270083178366, 26.032198621733908, 0.7489813650158871, 0.07138103325922662, 0.05661877540131575, 0.004223, 0.522843664273557]",0.89844,105.9026,5.1599423137009886e-08,1800.0,4000.0,0.013474442574407518
"[21000.45270953306, 36.370927965583945, 0.7936761838035353, -0.10902885056253941, 0.03865472509576233, 0.005338999999999997, 0.3876598484225572]","[34221.581985956414, 27.21928127950858, 0.8002263910672105, -0.0636865862672269, 0.19486862697971738, 0.006324999999999999, 0.532577252025469]",0.9375,106.60238,5.378358994839158e-08,1800.0,4000.0,0.013912512167221572
"[32402.629051937813, 21.299270527843998, 0.8416789974011754, -0.2095614991894421, 0.06344499946611903, 0.0006039999999999992, 0.3911379388195423]","[32181.456610300953, 27.21928127950858, 0.8885091600896433, -0.19062828825747902, 0.16967892880122404, 0.0074870000000000015, 0.5170544089658263]",0.97656,107.22086000000002,5.5964466765052116e-08,1800.0,4000.0,0.014343951232590003
"[34469.36798170202, 38.88687895679381, 0.7832387748861038, -0.14772475604935842, 0.046777494731927674, 0.0019310000000000028, 0.3868324886032713]","[32687.350914937677, 22.270529046352106, 0.830746572407834, -0.11694243360438028, 0.07459890914794011, -0.0011670000000000007, 0.5000065790677158]",1.01562,107.79818,5.8142381014085434e-08,1800.0,4000.0,0.014769263540428595
"[33960.47876406557, 27.832970270664607, 0.8243473747117933, 0.012112088704604673, 0.15298500813801613, 0.016055999999999997, 0.39729069566754266]","[32342.16328737699, 27.832970270664607, 0.772956034819963, -0.0038253699261825425, 0.06502732955685447, -0.004739000000000002, 0.49546929357832054]",1.05469,108.34444,6.031808262359028e-08,1800.0,4000.0,0.015189022506412795
"[37014.99536483268, 22.270529046352106, 0.7760251767367332, 0.1076760540216477, 0.08214437355342699, 0.019433, 0.408465427559053]","[31429.729504711704, 32.53418043238795, 0.6884114960915407, 0.04333123251385329, 0.024941868511597715, 0.0011190000000000037, 0.4923499333187728]",1.09375,108.84472,6.249065989846003e-08,1800.0,4000.0,0.015603442902375702
"[40984.24340709983, 22.772642910514104, 0.7909955026936126, -0.13237216432473842, -0.08881222111484653, -0.010344, 0.412026455053556]","[32336.744626499396, 22.270529046352106, 0.7734851288518743, 0.07415321773784189, -0.05349892366805613, -0.004959, 0.5052558394704607]",1.13281,109.32272,6.466086809944223e-08,1800.0,4000.0,0.016013025317337663
"[36926.31715723054, 26.6191235131627, 0.8339504845844159, -0.06359868439788752, -0.08042309001844664, -0.017611, 0.42139452497511165]","[32442.81721070032, 39.76362692347015, 0.8636496678684527, 0.065963760560944, -0.08701809152646962, -0.016993, 0.5037882917962664]",1.17188,109.7732,6.682937561023224e-08,1800.0,4000.0,0.0164182282585985
"[35686.84452321745, 41.57687030782511, 0.6783695552046887, 0.34187240453660817, 0.008164134747331128, 0.005420000000000003, 0.426157033967527]","[30992.896390867692, 21.779486287708007, 0.828655388380878, 0.10949960734522524, -0.15222082685252525, -0.018299, 0.49353838107993186]",1.21094,110.19835999999998,6.899522689532465e-08,1800.0,4000.0,0.016819162601522778
"[37336.71989182547, 26.032198621733908, 0.7171077580252896, 0.19654032633179153, -0.01588517993426331, 0.0015909999999999976, 0.4399632049603694]","[35137.90543981697, 26.6191235131627, 0.8420193786391641, 0.11044873918448328, -0.1168916771596963, -0.012993000000000001, 0.5164721221431027]",1.25,110.57694,7.115915370837116e-08,1800.0,4000.0,0.0172162137395621
"[38940.559437695236, 40.66014214886444, 0.845297946074504, 0.006995498465212968, -0.13827039115563822, -0.007874000000000006, 0.46841139623625727]","[39611.54929589741, 27.21928127950858, 0.8031022936082077, 0.08053165792813122, 0.022603299919992517, -0.013345000000000001, 0.5470185389682876]",1.28906,110.91322,7.332132405842552e-08,1800.0,4000.0,0.017609625689867067
"[36232.34155207982, 20.829643042330236, 0.8140007491787964, 0.05342348638214567, -0.1762137888034076, -0.011344999999999997, 0.4506901707104338]","[37705.89794802338, 21.779486287708007, 0.7652306164454448, 0.10567094331736149, 0.0660301599518741, -0.011585000000000002, 0.531612805315109]",1.32812,111.29864,7.548181205285993e-08,1800.0,4000.0,0.01799960536476452
"[23725.36314688828, 20.370370370370363, 0.7135224686178696, 0.155314584796582, -0.02121589548856926, 0.0019310000000000037, 0.4135528989609431]","[34159.3218684762, 21.779486287708007, 0.7281192856290827, 0.1594873169572426, -0.05625216525130153, -0.0009530000000000026, 0.5179803517422258]",1.36719,111.72736,7.764093487614266e-08,1800.0,4000.0,0.018386421172090134
"[21286.015728748585, 40.66014214886444, 0.7767772237024471, 0.16113605003259268, 0.10313507703337288, 0.011606000000000002, 0.41978443606689375]","[36813.22093172885, 32.53418043238795, 0.7919854880461599, 0.16541907979053416, -0.14677312405783685, 0.0075190000000000005, 0.5415347076956379]",1.40625,112.11636,7.979756836427809e-08,1800.0,4000.0,0.01877000782641057
"[19744.559647000147, 22.772642910514104, 0.7428617726631537, 0.14272262296986193, 0.08438277788638632, 0.009509999999999996, 0.4225387129009601]","[33560.84477848282, 32.53418043238795, 0.7941751486590447, -0.03532390204275071, -0.037650822136933854, 0.010072999999999999, 0.5271522642187929]",1.44531,112.46072,8.195246333499928e-08,1800.0,4000.0,0.01915056033308516
"[21391.6798399701, 39.76362692347015, 0.7783447635112062, 0.22022094055702013, -0.027977399467132756, 0.0057639999999999966, 0.42416980597869053]","[34485.74952060918, 22.772642910514104, 0.8598875509126362, -0.1172187459957943, 0.05686082422220649, 0.004310999999999998, 0.5244866235463017]",1.48438,112.7909,8.410631940003552e-08,1800.0,4000.0,0.019528233463114546
"[20252.22839254331, 39.76362692347015, 0.7778200255357848, 0.11306522364851812, -0.035339547634956885, 0.011304000000000002, 0.41184753681914865]","[34868.87194818571, 31.81683448714817, 0.8828879545153002, -0.08778708028790039, 0.01488926008325772, 0.0056120000000000015, 0.5281057275356895]",1.52344,113.1634,8.62579971708567e-08,1800.0,4000.0,0.019902855263494994
"[24389.446669212542, 26.6191235131627, 0.7889901094798326, -0.07290871229378526, 0.001019398497641688, 0.008924999999999997, 0.4035492229889682]","[34686.2445223852, 20.829643042330236, 0.8804127238099582, -0.13549181116819442, -0.013498564680489265, 0.008496000000000002, 0.525598628217388]",1.5625,113.5468,8.840791357599718e-08,1800.0,4000.0,0.020274507043578374
"[30236.20551783094, 20.829643042330236, 0.7748582533248267, 0.09125488693070594, -0.11032693702693724, -0.008314, 0.4149314008411511]","[36367.07258245569, 20.829643042330236, 0.8552981622454978, -0.0729395925802212, -0.01867614013679637, 0.008280999999999998, 0.5374922697481332]",1.60156,113.88158,9.055617011907207e-08,1800.0,4000.0,0.02064313596292634
"[30169.505793066382, 22.772642910514104, 0.7522162389044114, 0.04713663445912175, -0.06726475597378323, -0.021256999999999998, 0.40460701792109344]","[34179.870945100374, 39.76362692347015, 0.8132886041404226, 0.06300606686071486, -0.041863134106369916, 0.007883000000000001, 0.5171023334998597]",1.64062,114.18136,9.270295630015988e-08,1800.0,4000.0,0.021008652076276793
"[27845.005505350622, 39.76362692347015, 0.8015116349119017, -0.1661520243521264, 0.10854802305994495, -0.019665999999999996, 0.3870454578521753]","[37348.5078665778, 27.21928127950858, 0.5843835543556213, 0.3449905820045185, -0.08680446785863216, 0.004379, 0.5185795400505114]",1.67969,114.46982,9.484891552519173e-08,1800.0,4000.0,0.021371103341397746
"[28759.33775490634, 38.02946240066889, 0.8055437789621462, 0.02032276441197922, 0.20957519474414582, -0.002409000000000008, 0.3907550507914133]","[37059.85561531199, 21.779486287708007, 0.5938101902535374, 0.21682994595753913, -0.030148146820933808, 0.003554000000000001, 0.52470919477745]",1.71875,114.75378,9.699302411095387e-08,1800.0,4000.0,0.021730821679705196
"[37240.43325017795, 38.02946240066889, 0.8537431360534748, 0.09881991008232793, 0.16811849152380776, 0.006797999999999999, 0.40506378410813276]","[33404.83999703018, 21.299270527843998, 0.8240109863992467, 0.008274701913752125, -0.08556771583894411, 0.0008849999999999984, 0.5150424970572817]",1.75781,115.03246,9.91358494453957e-08,1800.0,4000.0,0.022088147424232974
"[35724.07566820911, 22.772642910514104, 0.8832822948989969, -0.2510237350721023, 0.05955816626398356, 0.010217000000000004, 0.41289137543789894]","[36513.15611138987, 33.267699740359916, 0.8901936446301034, -0.027528392014393166, -0.08400850253301166, 0.00042900000000000116, 0.5312011944254267]",1.79688,115.29064,1.0127799766279534e-07,1800.0,4000.0,0.022443323672048078
"[32694.73425348661, 39.76362692347015, 0.8766486962874684, -0.2647935083321835, 0.00014055052130816913, 0.009470000000000003, 0.37780266158406034]","[39990.65002429313, 33.267699740359916, 0.8395042253182112, -0.13440038438929536, -0.012134599396106407, 0.0055699999999999986, 0.5599654106281923]",1.83594,115.52286,1.03418475734813e-07,1800.0,4000.0,0.02279631488585164
"[29838.294456967233, 39.76362692347015, 0.6679173354926367, 0.18851265732930544, -0.06800240008191985, -0.0028439999999999976, 0.3831308962534867]","[37345.07925326032, 66.4037705655217, 0.8146222838565291, -0.11417145666940032, -0.012581246271943281, 0.006732, 0.5554919568958672]",1.875,115.74158,1.0555792468174128e-07,1800.0,4000.0,0.02314735228380281
"[36048.01092643703, 26.032198621733908, 0.7469778858874148, -0.004000865409756749, -0.07866509403350659, -0.017402, 0.41349637773020453]","[34782.201794733955, 21.779486287708007, 0.756835059736831, 0.09646089916745648, -0.0711509125676058, 0.004718, 0.518688789618592]",1.91406,115.93748,1.0769644021097565e-07,1800.0,4000.0,0.023496569680098847
"[33139.73488755061, 22.772642910514104, 0.7802668295928933, -0.056047721574024933, 0.009576943275988476, -0.011717, 0.41766613809477066]","[34224.68352935353, 22.270529046352106, 0.7327227176138894, 0.1099211501416284, -0.05598079573029851, 0.001835000000000003, 0.5075788153331461]",1.95312,116.10262,1.098341311177442e-07,1800.0,4000.0,0.023844094673019227
"[31526.6119422141, 26.032198621733908, 0.6464348534914184, 0.09561630881555239, -0.03886172054201318, 0.0011000000000000014, 0.4196087415676656]","[43889.96048104311, 22.270529046352106, 0.9202085477574303, -0.27831301230085526, 0.04097262355662432, -0.0014360000000000004, 0.5654827352837574]",1.99219,116.26066,1.1197163453841277e-07,1800.0,4000.0,0.024190137023620422
"[33108.04276337956, 26.032198621733908, 0.7665306630384274, 0.1937601210914388, -0.12409321281341475, 0.003925000000000003, 0.4089245399520552]","[44780.87820894912, 32.53418043238795, 0.8929313713472101, -0.24509927376928653, 0.038364321382462555, -0.0012180000000000008, 0.5768762540406738]",2.03125,116.47742,1.141077520072255e-07,1800.0,4000.0,0.02453463478244942
"[30534.386082947643, 26.032198621733908, 0.7651706725688836, 0.008137621400114092, -0.03920654037368476, -6.699999999999661e-05, 0.4056571341798391]","[37247.71968410282, 26.032198621733908, 0.7976078934851997, -0.05630457101616315, 0.02972156156187555, 0.002979000000000002, 0.5367621154282407]",2.07031,116.71454,1.1624286348061464e-07,1800.0,4000.0,0.024877785664331586
"[27340.533681901514, 40.66014214886444, 0.7497787900836026, -0.10081501429627249, 0.02202128748673272, -0.009123000000000004, 0.391441124399315]","[36127.07475646112, 20.370370370370363, 0.8047350073037491, -0.18850172538629684, 0.1034818971886949, 0.005280000000000001, 0.5323755343739981]",2.10938,116.90802,1.1837755291843704e-07,1800.0,4000.0,0.025219779785081938
"[29312.168171408546, 27.832970270664607, 0.5661783098486423, 0.24040960116564136, 0.004872958283449405, -0.004203000000000001, 0.3976571183708397]","[40345.328102512605, 22.270529046352106, 0.8466679688494563, -0.23328958083393347, 0.05345060850156982, -0.002014, 0.54875082487774]",2.14844,117.07316,1.205108867246367e-07,1800.0,4000.0,0.02556053861421951
"[21213.19266602546, 24.34793550567121, 0.5572227956166291, 0.2653329121554364, -0.008406855465219094, 0.0006120000000000019, 0.3905397027908942]","[40243.13336925943, 22.270529046352106, 0.8597635141429828, -0.22984837165868788, -0.015676133325755293, -0.004224, 0.5595255202615874]",2.1875,117.21294,1.2264353574165292e-07,1800.0,4000.0,0.02590024014003019
"[20254.253114899722, 26.032198621733908, 0.8202651205044742, -0.1731966991501399, 0.04771083872728998, 0.008405, 0.38846017167143404]","[42858.56687827385, 33.267699740359916, 0.746394715306733, -0.10812644653281067, -0.02355702336792302, -0.003042000000000002, 0.573191894775214]",2.22656,117.34592,1.2477558024883058e-07,1800.0,4000.0,0.02623896844618609
"[21388.94880228919, 26.032198621733908, 0.8492964850352804, -0.13089670953389287, -0.014515688491750861, 0.016756, 0.4124578432567382]","[42633.69377773883, 33.267699740359916, 0.7351095925448021, 0.011695552090909445, -0.05351650307054467, -0.003425999999999999, 0.5652507200561535]",2.26562,117.47214,1.269070553223567e-07,1800.0,4000.0,0.02657680140044152
"[21922.230683435962, 26.032198621733908, 0.8887511677934388, -0.23097405729554277, -0.07365792716841496, 0.009179999999999997, 0.4177979530825875]","[37318.707055764105, 20.370370370370363, 0.7894114236641818, 0.004602247627458755, -0.11090552221012528, 0.0017539999999999982, 0.5388284230476339]",2.30469,117.58862,1.2903854153934844e-07,1800.0,4000.0,0.026913896834775606
"[21343.469798504197, 22.270529046352106, 0.8741700404388689, -0.23108946873103964, -0.0571540564795062, 0.002705, 0.4237169219832977]","[41383.26152457592, 20.370370370370363, 0.822552719572984, 0.01245025623671836, -0.10301786203883082, -0.0032300000000000037, 0.5713241891430819]",2.34375,117.69314,1.3116899506719037e-07,1800.0,4000.0,0.02725014763854156
"[18423.178543491216, 22.270529046352106, 0.7870009701542221, -0.062073202718678555, 0.04750196624059449, -0.006353999999999999, 0.39028023352970365]","[45314.051658756005, 20.370370370370363, 0.8089653483613555, 0.0636464354876578, 0.012373608627268889, -0.006593999999999997, 0.5907607562829474]",2.38281,117.78157999999998,1.3329902621037288e-07,1800.0,4000.0,0.027585699412528544
"[14662.741852568786, 25.45821483364418, 0.8044358583770645, -0.17018255047626063, 0.10665370510004496, -0.008766, 0.3785867816551444]","[40774.90223556792, 22.772642910514104, 0.7720742068254124, 0.11568861601645208, -0.0165088510192735, -0.005674999999999999, 0.5786531269897364]",2.42188,117.859,1.354292254305345e-07,1800.0,4000.0,0.0279206908219958
"[19283.7596001532, 25.45821483364418, 0.7413519032534426, 0.23961356841103676, 0.019677730015045927, -0.005439, 0.4101675709743519]","[36212.41924578807, 27.832970270664607, 0.7561810181305725, 0.19898219549763008, -0.12843282604298042, -0.0037920000000000024, 0.5373210592708981]",2.46094,117.92218000000004,1.37558572292927e-07,1800.0,4000.0,0.028254997180026702
"[17054.118034658666, 26.6191235131627, 0.7255924750457994, 0.3141512956544914, 0.011824762148554128, -0.006643999999999996, 0.40215868418324624]","[33625.26799149155, 21.299270527843998, 0.67824432840152, 0.14892469619925386, -0.07481511150503016, -0.0019610000000000027, 0.5255488174080502]",2.5,117.98628,1.3968764569195734e-07,1800.0,4000.0,0.028588744877591263
"[17561.62172423702, 25.45821483364418, 0.7530921523948809, 0.023159058524678144, 0.026767382167284977, -0.016452999999999995, 0.3896855601520282]","[35119.241114071345, 20.829643042330236, 0.7063433296799592, 0.1995358490498229, -0.046446247992068715, -0.002365000000000002, 0.5376649772627933]",2.53906,118.0549,1.4181642900786618e-07,1800.0,4000.0,0.028921968267836422
"[17703.842124860024, 24.34793550567121, 0.7723846689309014, 0.024811278884237176, 0.026712166134276825, -0.009376999999999998, 0.39651209170843704]","[42465.08912100906, 22.270529046352106, 0.5689800748975267, 0.6325875661889233, -0.012186415328797866, -0.004852000000000001, 0.5628718416264932]",2.57812,118.14882,1.4394486668080834e-07,1800.0,4000.0,0.029254695487991315
"[16477.49178053674, 26.032198621733908, 0.8575768764716928, -0.07445459370694163, 0.06995178286931905, 0.0029180000000000026, 0.3919560093632958]","[41790.14464718878, 22.270529046352106, 0.5514524494411606, 0.5535805317292186, -0.023971616461326534, -0.005176999999999995, 0.559170692786201]",2.61719,118.26644,1.4607339220086844e-07,1800.0,4000.0,0.02958703346232209
"[20621.020177703336, 26.032198621733908, 0.8463974650472927, -0.04640714193402351, 0.0008049492802493841, -0.001729000000000005, 0.40813341147105314]","[38006.51685302361, 22.772642910514104, 0.814622283805051, -0.06443909268844505, 0.01982383038635691, -0.004160999999999999, 0.5403736828149572]",2.65625,118.34766,1.482009388785897e-07,1800.0,4000.0,0.029918827774398322
"[22096.316986672653, 26.032198621733908, 0.8488979405367141, -0.11659338442744227, -0.013639171842414869, -0.00030799999999999984, 0.42180516015809955]","[41261.83221751751, 32.53418043238795, 0.8321080199545107, -0.08788482269062481, 0.0620375951933706, -0.007516000000000002, 0.5782953291735979]",2.69531,118.38158000000004,1.5032823729134784e-07,1800.0,4000.0,0.03025017303419848
"[22831.708844112913, 26.032198621733908, 0.7635930889872784, -0.004293943541647582, 0.08753390673116643, -0.0041389999999999995, 0.4579118972892056]","[43873.51451627374, 33.267699740359916, 0.8024179906243933, 0.11756142352177656, 0.00832425733958098, -0.006951999999999996, 0.5875162701542826]",2.73438,118.39744000000005,1.5245597415065726e-07,1800.0,4000.0,0.030581157172180826
"[27175.543938141982, 22.772642910514104, 0.7604173794807174, 0.03268910274332626, 0.08230471707909531, 0.004496000000000002, 0.4627644303357811]","[43938.34250276592, 22.270529046352106, 0.7998669138961418, 0.1314572278921533, 0.001231259081418273, -0.0021259999999999972, 0.5754472366116636]",2.77344,118.42096000000002,1.5458309658042954e-07,1800.0,4000.0,0.030911607811622326
"[23927.025766616556, 22.772642910514104, 0.75381254945908, 0.034998118840456005, 0.06430197099879839, 0.019043000000000004, 0.3974931410112632]","[37563.789355619185, 22.270529046352106, 0.7515160951166873, 0.11366905718445341, 0.10648676814868197, 0.001277000000000001, 0.5434409004399651]",2.8125,118.47198000000002,1.5671005173758618e-07,1800.0,4000.0,0.031241600563793045
"[20185.179361315226, 26.032198621733908, 0.7016817901804867, -0.00032447503479238193, 0.0010524007543279347, 0.009106999999999999, 0.3637005080433625]","[39812.50700605787, 33.267699740359916, 0.7621951115413373, 0.33936995929404556, 0.17661830694885555, 0.004054000000000002, 0.566425014528843]",2.85156,118.55035999999998,1.588367347331731e-07,1800.0,4000.0,0.031571120051314766
"[22681.084083908136, 20.829643042330236, 0.739291064523905, 0.10470075622750885, 0.04656319479003288, 0.0008010000000000002, 0.3918608240166399]","[47291.5915995845, 32.53418043238795, 0.8041221904494793, 0.1564442015994878, 0.15845444084521448, 0.003891000000000001, 0.6017345404071467]",2.89062,118.63628,1.6096306841612692e-07,1800.0,4000.0,0.03190014468089147
"[22163.962386930845, 38.02946240066889, 0.7661800365198044, -0.058982929584602495, 0.12635569844179415, 0.010111999999999996, 0.40200114111280827]","[41037.220158134674, 21.299270527843998, 0.7577279970092106, 0.032728951924872796, 0.10575378227387129, 0.0006510000000000027, 0.5631901465748491]",2.92969,118.71946000000004,1.6308957939120978e-07,1800.0,4000.0,0.032228730675499265
"[24390.495231707042, 27.21928127950858, 0.9057321467684216, -0.2412584979716832, 0.003333741560232122, 0.010143999999999995, 0.390753194822512]","[43301.35851949961, 21.779486287708007, 0.8365806517810703, -0.07432949928479404, -0.05790746237662038, 0.00391, 0.5682719224983758]",2.96875,118.80884,1.652151704760025e-07,1800.0,4000.0,0.03255667579821703
