Horizontal,Vertical,Time,Temperature,Degradation,RPM,Load,Degradation_monotonic
"[33486.26015931327, 20.829643042330236, 0.810076677386525, 0.221535515201138, 0.16897533459828099, -0.006514999999999994, 0.4188479411134785]","[24678.163688280518, 22.270529046352106, 0.7851751925983685, 0.04544923550482327, -0.019087026821129952, -0.0016060000000000002, 0.3779733201748504]",0.42969,129.02425399999998,0.006399959133958,1650.0,4200.0,0.0008284319818231109
"[36360.47462073995, 39.76362692347015, 0.8224455948625523, -0.00688844674305944, 0.08505104991599939, -0.011043999999999997, 0.421775113139692]","[22722.998862692806, 22.270529046352106, 0.8332159199956906, 0.058900636355156966, -0.08611277753326181, 0.0028590000000000017, 0.3702977249714073]",0.46875,103.89545,0.0071338954826836,1650.0,4200.0,0.0012381189408189875
"[32946.00914512401, 33.267699740359916, 0.6741216236148231, 0.4005359231119696, 0.10912541857145337, -0.005234000000000005, 0.4119740735094868]","[22441.083706912606, 22.270529046352106, 0.7181208057649481, 0.28035337766696555, -0.027559164312619126, -0.002591999999999999, 0.36806623253974274]",0.50781,91.636714,0.0079017796421948,1650.0,4200.0,0.0018782072988815317
"[29115.608224667758, 33.267699740359916, 0.655190189566512, 0.5729914000532199, 0.029168118554378272, 0.02082, 0.39028133647408764]","[23676.62576941983, 22.270529046352106, 0.7152856598944674, 0.33169733914454236, -0.051975292403842625, -0.017663, 0.36981208394399445]",0.54688,104.986492,0.0086687806610653,1650.0,4200.0,0.002509839885080619
"[33431.198939772294, 32.53418043238795, 0.8743376475519329, -0.24588031168417057, -0.17860733196345852, 0.009352000000000001, 0.381723017508769]","[24543.19970574547, 23.286077490589925, 0.7374116969564785, 0.2694257514014562, -0.10840203288744227, 0.00039100000000000354, 0.3824067992583291]",0.58594,124.982734,0.0094050498555998,1650.0,4200.0,0.002914502938536889
"[30320.730984052854, 32.53418043238795, 0.8482679185683063, -0.1933636381726087, -0.07701236033357697, -0.014870000000000005, 0.36859477356576825]","[23480.37251709585, 23.286077490589925, 0.7060231246151656, 0.2747406701298569, -0.10788972283855658, 0.0007819999999999983, 0.37663239435290213]",0.625,122.561436,0.0101268701993694,1650.0,4200.0,0.003256195281073104
"[31506.18689841753, 29.758309904755187, 0.7650132442733966, -0.061423758308947196, -0.07200745674172135, -0.020415999999999997, 0.35487200360693427]","[23919.0369646324, 23.811088024719595, 0.7495926950863891, 0.15597667477782862, -0.0060592124260354435, -0.003981999999999997, 0.38170007555147273]",0.66406,111.20444,0.0108598026239658,1650.0,4200.0,0.003640749908971268
"[32881.67002496583, 29.758309904755187, 0.7632545876615876, 0.16327196252153442, -0.09595418559379221, -0.022911000000000004, 0.38460015220875826]","[24305.22149186379, 23.286077490589925, 0.7036669903825186, 0.26710535648046596, -0.010803390806914346, -0.0025029999999999974, 0.3880498138010119]",0.70312,133.998422,0.0115837116661856,1650.0,4200.0,0.003986227520155326
"[38660.34249280013, 31.81683448714817, 0.6488292899150379, 0.8468648513927914, -0.21213491576340632, -0.012585000000000004, 0.4478809024450585]","[25488.236913564615, 23.286077490589925, 0.7248513527353599, 0.24712996395651787, 0.020542205180284486, 0.0048909999999999995, 0.39216384473712007]",0.74219,157.85663,0.0122737293732305,1650.0,4200.0,0.004208081692961482
"[26009.558043108664, 33.267699740359916, 0.6454973142020537, 1.0917057169802158, -0.2802277993085861, -0.029176, 0.45913668011170705]","[23057.56652564077, 23.811088024719595, 0.7765509286105201, 0.22886401314314408, -0.08280355682397288, 0.005017, 0.38677456833535473]",0.78125,158.763788,0.0129467742973045,1650.0,4200.0,0.004376675310822925
"[38151.264552160974, 33.267699740359916, 0.7440623710382913, 0.7970630230141125, -0.2696985480086459, -0.004901999999999999, 0.4090367152175951]","[23082.916142005044, 28.460495563154176, 0.6937936848371162, 0.3848834939440895, -0.12271171738452362, -0.004948000000000002, 0.3825121557493304]",0.82031,136.081024,0.0136344213770642,1650.0,4200.0,0.004593817665464121
"[33617.566135749876, 33.267699740359916, 0.815858777591232, -0.20402189199825127, 0.014560976182682461, 0.001991000000000003, 0.4061817510905678]","[22647.514741115476, 47.52796371402549, 0.6785058727162366, 0.28130057316942025, -0.056790440525227165, -0.010780999999999999, 0.38453329249754176]",0.85938,104.718122,0.0143622915923781,1650.0,4200.0,0.004979022703240201
"[39919.135395407975, 33.267699740359916, 0.7422391952314231, 0.264181080575312, -0.13157239417229857, -0.0038980000000000013, 0.43146819534700354]","[24994.485406158496, 38.88687895679381, 0.8333438246520379, -0.02384701601071315, -0.14928505555472862, -0.004194999999999995, 0.3820926471093104]",0.89844,98.46942799999998,0.0151224343630614,1650.0,4200.0,0.00555455778895696
"[32658.63935548385, 32.53418043238795, 0.6721280535457288, 0.6186131830027981, -0.12932245347009536, -0.015025, 0.41855942992005324]","[19780.739374512723, 47.52796371402549, 0.8241854368832888, -0.01989374911770847, -0.05277374075067748, -0.004680999999999994, 0.3733015553664356]",0.9375,101.901308,0.0158853204465596,1650.0,4200.0,0.006161783627533239
"[36797.83358574833, 29.758309904755187, 0.746394714400032, 0.042059419564179024, -0.02127530012460143, -0.002434999999999999, 0.3841480414827076]","[21345.776372182063, 48.599534553969654, 0.7807068362486298, 0.07926093486248487, 0.010902089975919271, -0.007534, 0.3660939098701315]",0.97656,103.872572,0.0166429526304263,1650.0,4200.0,0.006724138952225403
"[32110.915435349216, 32.53418043238795, 0.7921288235444568, -0.11720067340185736, -0.13514149478058277, 0.014807999999999998, 0.40008727939788336]","[21060.83830775527, 23.286077490589925, 0.7552147819979388, 0.18114173496522135, 0.034527488057076144, -0.001150999999999998, 0.3619528259303966]",1.01562,105.96640999999998,0.017396750233355,1650.0,4200.0,0.007254819373899785
"[36832.509956120346, 34.01775705752766, 0.7934775906992908, -0.08368012553845006, -0.10819138461810289, 0.010925999999999998, 0.4078605086595171]","[22062.530315690427, 23.286077490589925, 0.8194669283968673, 0.11494900895294702, 0.033598552033208724, 0.0018109999999999964, 0.361751233970252]",1.05469,108.625784,0.0181463783078824,1650.0,4200.0,0.0077561670479510654
"[32686.390138651263, 34.01775705752766, 0.840810992795149, -0.1517112556988396, -0.08286283570636524, 0.020201999999999998, 0.3841232968670346]","[21936.42795641952, 25.45821483364418, 0.8442377915934727, 0.01898687471000038, -0.000484725924388104, -0.0020790000000000023, 0.3725420174409861]",1.09375,110.311052,0.0188919125169634,1650.0,4200.0,0.00823031238656906
"[35927.208015209035, 33.267699740359916, 0.7667541315032902, 0.020718945498800156, -0.07044845571276397, 0.009262999999999995, 0.3826944470867065]","[24022.072635580895, 25.45821483364418, 0.7262678158248838, 0.38134158711050503, -0.12364927639989667, 0.0036439999999999984, 0.38050958892516756]",1.13281,112.060772,0.0196344310348915,1650.0,4200.0,0.008669212534744593
"[28624.198584834343, 33.267699740359916, 0.7603160878447832, 0.091970615241729, -0.035621928806861984, -0.0026180000000000023, 0.3850448104779494]","[23363.345258054243, 24.34793550567121, 0.769366843044208, 0.26383423221210833, -0.19581252197723026, 0.0070899999999999965, 0.3921999412289604]",1.17188,127.946006,0.0203625523942505,1650.0,4200.0,0.009048811008228873
"[40013.40286561713, 33.267699740359916, 0.6388665389334885, 0.5738872050708044, -0.10148213998124207, -0.004703, 0.42625327305605526]","[24870.942179749836, 23.286077490589925, 0.8755512723731406, -0.2056286769644755, -0.0752420012622535, 0.009980000000000004, 0.3915636903493479]",1.21094,141.67861,0.021067875417464,1650.0,4200.0,0.009339920657609291
"[36268.86279153293, 32.53418043238795, 0.6758643189286548, 0.42545261067488793, -0.1190325520823228, 0.007947000000000004, 0.4358705153953408]","[22302.744157947014, 23.811088024719595, 0.7382977057189879, 0.10277443755853666, -0.11022854743940234, 0.011633000000000004, 0.3869420012236976]",1.25,137.73765,0.0217661002404025,1650.0,4200.0,0.00962479603300547
"[34501.514675992315, 31.81683448714817, 0.8924591573173253, -0.12543598747065143, 0.06272429303264343, -0.011149999999999997, 0.39807290224279274]","[26045.11680946915, 23.811088024719595, 0.6367733483348833, 0.44664219349242273, -0.05799888162600016, 0.009554000000000002, 0.41868191874500627]",1.28906,143.18376200000003,0.02246331275788,1650.0,4200.0,0.009863799135346258
"[32535.471583135186, 34.78472525171509, 0.8357735005146918, -0.0010659193777264875, 0.08237340460288256, -0.0013930000000000006, 0.38065640221990227]","[28668.253513899966, 23.811088024719595, 0.6899765103856212, 0.05411678445483403, 0.026981382551931575, 0.013941, 0.4275836403781136]",1.32812,170.67946,0.0231382988874956,1650.0,4200.0,0.010023618530754388
"[37117.455003516014, 32.53418043238795, 0.7173591407841464, 0.08104883777876903, -0.039989624424708874, 0.002293000000000003, 0.3929422796684012]","[25555.52899721472, 23.811088024719595, 0.8478208464631785, -0.13296086464921109, 0.030358845115180322, 0.014872999999999996, 0.3890993894508189]",1.36719,182.560058,0.0237881169612256,1650.0,4200.0,0.01013447006726702
"[35207.30012857538, 32.53418043238795, 0.7682722243639956, 0.006128060230917054, -0.04630699847969003, -0.002315999999999999, 0.40470662972578053]","[22416.206183818642, 24.89688681058519, 0.8101584198762011, 0.1597147004009125, 0.027185976028846655, 0.019615999999999995, 0.3752774181109223]",1.40625,140.699418,0.024457045816667,1650.0,4200.0,0.010290010764236832
"[33654.96863647444, 34.01775705752766, 0.8530366677976895, -0.10210435052281941, 0.03792202637005962, 0.003919000000000004, 0.3872294854979409]","[24675.525177412936, 23.286077490589925, 0.7563346142985942, 0.29864284660733587, 0.13597719457609378, 0.016023000000000003, 0.3868281226475138]",1.44531,106.541684,0.0251796815953168,1650.0,4200.0,0.010639168097205212
"[33762.08350732697, 32.53418043238795, 0.8923852598616608, -0.13767824046074661, -0.015427052538798029, 0.0050030000000000005, 0.39414999301154374]","[25875.817663151647, 24.34793550567121, 0.7778571671899627, 0.28287179725581124, 0.15592438490451552, 0.022645000000000002, 0.3982164197707071]",1.48438,107.183054,0.0259301216376768,1650.0,4200.0,0.011162138266525136
"[30868.118627688073, 34.78472525171509, 0.7862696404307506, -0.02153634386994252, 0.0587244291522496, 0.006366999999999999, 0.38861153393974296]","[25187.528124079865, 23.286077490589925, 0.7373612328020044, 0.1642617804064308, 0.001922685488963104, 0.017608000000000002, 0.3902737018247579]",1.52344,107.451,0.0266795458226427,1650.0,4200.0,0.011666863372889818
"[34998.094466628405, 31.81683448714817, 0.7496624912680148, 0.14408698469273906, 0.0444598476209245, 0.001814, 0.40256899955659775]","[24713.749349395704, 23.286077490589925, 0.7463947144319225, 0.10832315762858169, -0.13303248833110257, 0.008257000000000004, 0.3892615662392063]",1.5625,106.744408,0.0274293698757896,1650.0,4200.0,0.012040145404108873
"[36924.71217274348, 34.01775705752766, 0.7507118845222225, 0.21091163683694614, 0.0808306699693053, 0.002865000000000002, 0.42603657680415186]","[22216.007751497084, 23.811088024719595, 0.8346031008477904, -0.001399145593758977, -0.07996401598350765, -0.0013999999999999976, 0.38097246882156716]",1.60156,138.756474,0.0281533427327544,1650.0,4200.0,0.012259441852969325
"[37840.76927760023, 34.01775705752766, 0.7063433288831084, 0.42408213422763374, 0.09987702372748394, 0.0017079999999999966, 0.40552921070620795]","[26303.505656205733, 23.286077490589925, 0.8269039396426343, -0.14632752316101527, 0.06813420628367754, 0.006430999999999994, 0.3912463638668096]",1.64062,170.03745999999998,0.028831714522387,1650.0,4200.0,0.012392986408959274
"[36667.17059709234, 32.53418043238795, 0.6846126536072917, 0.498633304062726, -0.07536426765930099, 0.007814999999999996, 0.4091876205055573]","[26132.10349777889, 24.34793550567121, 0.7655692672562298, 0.09965961754335151, 0.044082831355382324, 0.0026409999999999993, 0.41286125771135274]",1.67969,126.816806,0.0295185167924632,1650.0,4200.0,0.012599870670832604
"[40222.760150891016, 34.78472525171509, 0.6565319565039446, 0.5040408661713682, -0.07694433729093894, 0.00045899999999999695, 0.4077046214099124]","[25025.043418421512, 24.34793550567121, 0.7542746464304757, 0.26297746814517753, 0.017412391373833182, 0.005243000000000004, 0.4006320905157249]",1.71875,85.52069800000002,0.0302715834276272,1650.0,4200.0,0.013077456057936131
"[36574.29880990895, 34.01775705752766, 0.7760741549293845, 0.29234366130104084, -0.2122688435238844, 0.007274999999999999, 0.3939565678789986]","[21969.822811797087, 47.52796371402549, 0.7959699111865325, 0.06797297789670154, -0.02986203581465235, 0.009555, 0.37963816322256116]",1.75781,85.91100000000003,0.0310663732263437,1650.0,4200.0,0.013772800043961265
"[41617.93502158304, 31.81683448714817, 0.8331217942139583, 0.23701062916904592, -0.2905441618736571, -0.006419999999999996, 0.43606928073415124]","[22766.46301752727, 23.286077490589925, 0.7677264024640198, 0.13093233495909606, 0.007742428857126274, 0.017488, 0.3775810560078458]",1.79688,85.91100000000003,0.0318608916461602,1650.0,4200.0,0.014600596344114324
"[36503.1026256463, 34.01775705752766, 0.8424487892005802, 0.20825350957745714, -0.2969940479818922, 0.002334999999999998, 0.43713025836128067]","[21232.990774562764, 23.811088024719595, 0.7605578800029489, 0.06567323455828333, 0.11598678236831378, 0.019326999999999997, 0.37789749677789614]",1.83594,85.91100000000003,0.0326552127806481,1650.0,4200.0,0.01549746651804601
"[40329.527414355885, 31.81683448714817, 0.6262768609429472, 0.7374507716516363, -0.21856628549196228, -0.013698999999999998, 0.44681344473840534]","[23304.02151744194, 23.286077490589925, 0.7317297001343701, 0.039854326246306915, -0.009054420074695502, 0.014716, 0.39798199123075906]",1.875,85.91100000000003,0.0334495406033392,1650.0,4200.0,0.016416589747132018
"[37569.597532730666, 33.267699740359916, 0.6069909070532609, 0.9039757323239872, -0.09273767862868766, -0.016135999999999998, 0.4473470302840961]","[26036.868094698395, 24.89688681058519, 0.7464792710116864, 0.03875793533675154, -0.04518672511121724, 0.016377, 0.4046512978738608]",1.91406,85.91100000000003,0.0342438752530675,1650.0,4200.0,0.017326867666010822
"[32846.70453865225, 34.01775705752766, 0.5923841219006528, 0.4220357084966522, 0.06409660566137784, -0.005079000000000001, 0.3795815337434107]","[23811.790978539095, 24.89688681058519, 0.7507567311654797, 0.06604054401169712, 0.08131799866465413, 0.017077, 0.37705931505666324]",1.95312,85.91100000000003,0.0350382168693161,1650.0,4200.0,0.01821312233816132
"[31144.671704589837, 31.115305298264754, 0.5690841636621204, 1.0450844047746468, 0.10434500063565398, -0.002950999999999997, 0.4078763471923813]","[23386.13767401199, 23.286077490589925, 0.7302043798999622, 0.26706076767152975, -0.0009639254231184917, 0.016019, 0.3952898160071923]",1.99219,85.91100000000003,0.0358327689588719,1650.0,4200.0,0.019076315293314126
"[37884.166531129486, 32.53418043238795, 0.6316040612802448, 0.5493409090771344, 0.06147703942964478, -0.0036239999999999988, 0.42962686208383205]","[26787.96900590269, 22.772642910514104, 0.7060877404120985, 0.34622831174453594, -0.0868824953903594, 0.009492, 0.4058421662863532]",2.03125,85.91100000000003,0.0366271249289111,1650.0,4200.0,0.019932673176221175
"[37572.81744560735, 31.115305298264754, 0.6439157505552613, 0.034006134773903796, -0.059308780747786775, -0.005032, 0.3988809634164057]","[26060.96208318919, 23.811088024719595, 0.6763849436416979, 0.3251143283995188, -0.14631103347625635, 0.015635000000000003, 0.38249162052913]",2.07031,85.91100000000003,0.0374214882844629,1650.0,4200.0,0.020803212138021877
"[35154.471507856986, 31.115305298264754, 0.6281223802627502, 0.3349526001203471, -0.13108543721762328, -0.002806999999999997, 0.4131559242598368]","[23950.618421821484, 23.286077490589925, 0.7824937075618739, 0.0356573782411993, -0.11353557911725652, 0.011049000000000002, 0.38664876903851636]",2.10938,85.91100000000003,0.0382160625381689,1650.0,4200.0,0.02167553079005221
"[32563.27220687038, 31.115305298264754, 0.7160478665878496, 0.3029914801908604, -0.18493671375650708, -0.010139000000000002, 0.39165489104439893]","[23717.858238801527, 23.286077490589925, 0.8050954538011179, -0.09225425671661203, -0.10735185373791976, 0.008393000000000001, 0.39489533113345365]",2.14844,85.91100000000003,0.0390104410859028,1650.0,4200.0,0.022547627193428448
"[33457.950296100316, 32.53418043238795, 0.7083184861188696, 0.1230372895319447, -0.1495020162853599, -0.004337000000000005, 0.3785154916657969]","[23603.800605195825, 24.89688681058519, 0.74798575000393, -0.09716150031665771, -0.11153784828644708, -0.0036809999999999994, 0.3847829456186955]",2.1875,85.91100000000003,0.0398048274384862,1650.0,4200.0,0.023419724618727916
"[39992.273278443085, 38.88687895679381, 0.7579040303817015, 0.07296135491473299, -0.1879797758281744, -0.009402999999999998, 0.3971961940791981]","[24440.461311298506, 24.89688681058519, 0.8019088901579434, -0.07825188360545088, 0.11297537805028941, 0.002604999999999997, 0.3862343964162177]",2.22656,85.91100000000003,0.0405992217358101,1650.0,4200.0,0.024291823065951804
"[33956.627130230176, 26.6191235131627, 0.6691397677293254, 0.29055735348391076, -0.20608682581804796, 0.0009970000000000035, 0.3923618928884405]","[21807.41934972786, 23.811088024719595, 0.8202651204471695, 0.033700094522937984, 0.07520984558875633, 0.000532, 0.38043999129429074]",2.26562,85.91100000000003,0.0413936241178278,1650.0,4200.0,0.025163922535101316
"[34592.92352913895, 31.115305298264754, 0.6964267167643559, 0.1053275422034119, -0.1098068881565698, -0.002288999999999999, 0.40173401583510454]","[23458.13198621321, 23.286077490589925, 0.8019270661822095, 0.04967421783217807, -0.04436885418347659, 0.0036259999999999977, 0.3884690233776691]",2.30469,85.91100000000003,0.0421882381077516,1650.0,4200.0,0.02603624629832361
"[33973.32240993099, 31.115305298264754, 0.7448058956263502, 0.02727273118649265, -0.021175002300709074, -0.0017910000000000057, 0.4162932275680209]","[26516.966274935075, 23.286077490589925, 0.7867773080326772, 0.02743671782353907, 0.07736421367943504, -0.005419999999999998, 0.4006269082325849]",2.34375,85.91100000000003,0.0429826570814246,1650.0,4200.0,0.026908347811589586
"[44587.77364779749, 33.267699740359916, 0.7742383782841702, -0.05856324864624529, 0.020712431080510237, 0.005273999999999999, 0.4236296317822916]","[24758.168367003178, 24.89688681058519, 0.7131943933353251, 0.13383999051124196, 0.07611078643481833, -0.011554, 0.3827948185177015]",2.38281,85.91100000000003,0.0437770845600598,1650.0,4200.0,0.027780450346784776
"[34082.499446366855, 32.53418043238795, 0.7862784754701915, -0.03779525367617875, -0.04059857145623772, 0.021594, 0.3998573610226527]","[24128.038733468373, 23.286077490589925, 0.7366912250248627, 0.15638560111449706, -0.06040244703315032, -0.006288999999999998, 0.38431331941399066]",2.42188,85.91100000000003,0.044571724073642,1650.0,4200.0,0.028652777176841306
"[34262.76893313054, 37.19095101694245, 0.7836342529716775, 0.1452317149851674, 0.04413679640583576, 0.006123999999999998, 0.36018326255393934]","[22939.537653923355, 23.286077490589925, 0.7632545875635612, 0.11358016755418987, -0.01921353187161884, -0.011973000000000001, 0.3757602191171918]",2.46094,85.91100000000003,0.0453661689851526,1650.0,4200.0,0.02952488175616015
"[33831.46252583919, 33.267699740359916, 0.6890130520664063, 0.45129437613143075, -0.036450799299514475, 0.007706999999999997, 0.3608187760510808]","[24613.52049983405, 23.286077490589925, 0.6952041850294496, 0.31854222259206866, 0.1297215289650177, -0.013285, 0.3754598910336495]",2.5,85.91100000000003,0.0461606228228074,1650.0,4200.0,0.030396987357411788
"[35107.69283849874, 34.01775705752766, 0.6727226354944991, 0.375007841662113, -0.1408953761942099, 0.011805999999999997, 0.37144832260221605]","[25220.11118504458, 23.286077490589925, 0.7048860685666816, 0.39288106448526783, 0.12621025855553436, -0.016742, 0.3831283302445801]",2.53906,85.91100000000003,0.0469550857272101,1650.0,4200.0,0.03126909398059744
"[35341.45322968978, 29.758309904755187, 0.8141261261659243, -0.12731397700710811, -0.026178797685229505, 0.004397, 0.38264320638291754]","[23135.27687313891, 23.811088024719595, 0.8188645789720889, -0.12095680171707412, -0.06522190995816313, 0.002982999999999999, 0.3795998850250089]",2.57812,85.91100000000003,0.0477495578389298,1650.0,4200.0,0.0321412016257183
"[34430.930678267396, 20.370370370370363, 0.7793273148786981, 0.08705647926794091, 0.05230858526938855, 0.004732000000000001, 0.42446634045115994]","[24040.02764200291, 23.286077490589925, 0.863189352999949, -0.2988081407076204, -0.0412580380772883, 0.007970000000000005, 0.3927182209931187]",2.61719,85.91100000000003,0.0485442427000867,1650.0,4200.0,0.0330135335670147
"[38875.48721005862, 31.115305298264754, 0.7195281121356678, 0.23725490006035743, -0.08439835776040014, 0.006331999999999999, 0.4264826136854819]","[24078.71370761219, 25.45821483364418, 0.8258610617468043, -0.25202340222515973, 0.0061296398151009105, 0.013568000000000002, 0.3913628998461658]",2.65625,85.91100000000003,0.0493387336508778,1650.0,4200.0,0.033885643256271185
"[34609.72721894423, 35.568985597466224, 0.720022621071178, 0.3167793557730856, -0.08227975282455562, 0.013432000000000001, 0.40123217888898194]","[22378.517893456727, 25.45821483364418, 0.8696423585264579, -0.20471646306962388, -0.08084902864245361, 0.010587000000000003, 0.3782256950961952]",2.69531,85.91100000000003,0.0501332342311529,1650.0,4200.0,0.034757753967466457
"[37569.72745812678, 35.568985597466224, 0.7028113402409346, 0.30047602427237274, -0.0031513343635560576, 0.003246999999999998, 0.3929662886190112]","[22764.259729921927, 23.811088024719595, 0.7474812439849805, 0.08725219995170308, -0.030490172607410698, 0.012629999999999995, 0.36874604147027806]",2.73438,85.91100000000003,0.0509279479906944,1650.0,4200.0,0.03563008897562584
"[35944.92870239155, 31.81683448714817, 0.811634442748433, 0.10872842986518894, -0.08853426366259197, 0.0045559999999999976, 0.3949866160567975]","[22603.63451384261, 22.270529046352106, 0.6061097526176044, 0.32741849392283573, 0.0571484934785995, -0.002317000000000002, 0.3505114584589211]",2.77344,85.91100000000003,0.0517224682551177,1650.0,4200.0,0.03650220173096394
"[36547.11254728541, 31.81683448714817, 0.841781203690945, 0.12928329164074626, -0.06439361615190357, -0.0018599999999999995, 0.38406755707817863]","[21933.048390893906, 23.286077490589925, 0.7388095773548551, 0.19534912415327943, 0.11501567931608672, -0.006744000000000005, 0.3598810393227184]",2.8125,85.91100000000003,0.0525169985718269,1650.0,4200.0,0.03737431550824442
"[34312.00176697439, 38.88687895679381, 0.8626984229331265, -0.196233513648433, -0.025302875546711227, 0.007941999999999996, 0.3778396493699411]","[21777.411164252142, 25.45821483364418, 0.7407185550326333, 0.1536364531374046, 0.09284229176957286, -0.005905000000000001, 0.3871308667298437]",2.85156,85.91100000000003,0.0533115390818848,1650.0,4200.0,0.03824643030746848
"[35309.50988375489, 31.115305298264754, 0.7824937075774463, -0.16336541811626892, 0.0546529864116851, -0.001512999999999998, 0.3822350060250892]","[23573.156380651395, 23.811088024719595, 0.7389161468033272, 0.16176332425140716, 0.11074502887045454, -0.006003000000000002, 0.38925950083588196]",2.89062,85.91100000000003,0.0541060899264249,1650.0,4200.0,0.03911854612863733
"[24779.54950541414, 32.53418043238795, 0.7198013861988226, 0.09142657176847813, -0.001981528146569735, -0.01305, 0.36412509594918063]","[21840.384363805544, 23.286077490589925, 0.7019396794283896, 0.21788601409979425, 0.11686390234640266, -0.0032159999999999975, 0.3685432964306907]",2.92969,85.91100000000003,0.0549008546687214,1650.0,4200.0,0.03999088624808451
"[23059.48861890196, 33.267699740359916, 0.84279688686156, -0.01016347995905953, -0.05035615543518329, 0.008280000000000001, 0.38193855212586225]","[23830.452078283866, 23.811088024719595, 0.7005966686760962, -0.08107393382004391, 0.0049734381307274846, -0.012308, 0.36525196664220716]",2.96875,85.91100000000003,0.0556954266089184,1650.0,4200.0,0.040863004113408145
"[38607.034597376834, 33.267699740359916, 0.8684310928741521, -0.09170345638781408, -0.00707831643724162, 0.038628, 0.39347286769992157]","[24713.700232447525, 23.811088024719595, 0.8799677792308209, -0.2288571271148201, 0.008883342811142057, 0.007935999999999997, 0.3921879267698076]",3.00781,85.91100000000003,0.0564900093081963,1650.0,4200.0,0.04173512300068016
