Horizontal,Vertical,Time,Temperature,Degradation,RPM,Load,Degradation_monotonic
"[8965.813607373562, 27.832970270664607, 0.7996852058784415, 0.02648001064517791, 0.1759525175627858, 0.004436999999999997, 0.260592977708533]","[7096.883189409889, 21.779486287708007, 0.8072383096738557, -0.13246998296073942, -0.08829706556282897, -0.0029660000000000003, 0.2236483106218332]",0.58594,290.045,0.0002064413685356,1650.0,4200.0,0.0036695393937781415
"[11011.163307527868, 27.832970270664607, 0.7871605141006053, 0.17569051549350378, -0.024964934386566297, -0.0010700000000000039, 0.2869115527475323]","[7370.805761290994, 45.455182257935476, 0.8401398313506665, -0.16686168607982266, -0.10275647271470371, 0.0013379999999999998, 0.22658784556105388]",0.625,290.045,0.0002202031968744,1650.0,4200.0,0.003914160946266406
"[12730.76494850233, 26.032198621733908, 0.769454555518786, 0.09363876864713871, -0.13368543132587668, -0.0017650000000000022, 0.31524766735853893]","[7890.1945892959875, 26.032198621733908, 0.7872328166040584, 0.046140139238983746, -0.14219046865546034, 0.003731, 0.22933654885124613]",0.66406,290.045,0.0002339650270683,1650.0,4200.0,0.004158782785402391
"[11690.519033547527, 27.832970270664607, 0.7356082255883367, 0.09992453268832335, -0.13519141831806328, -1.0000000000002452e-05, 0.3018662715508309]","[7769.743745901449, 27.832970270664607, 0.7173216116111801, 0.21885222668729298, 0.006216219325810949, 0.0013000000000000017, 0.23136326847622118]",0.70312,290.045,0.0002477268592323,1650.0,4200.0,0.004403404911186432
"[11507.17130965976, 27.832970270664607, 0.8072916752301265, 0.05394934032464782, -0.00013439287367416472, 0.008441000000000004, 0.2699340040065349]","[7552.370223345804, 21.779486287708007, 0.8558201339874874, -0.08861110221674595, 0.12665452553995737, -0.002338999999999999, 0.23298794835570358]",0.74219,290.045,0.000261492216737,1650.0,4200.0,0.004648089951001303
"[12737.6958534345, 29.10216911179048, 0.8109681157812364, -0.0662505579244006, -0.05808374868818001, 0.009167000000000002, 0.28665932238634767]","[8458.746268442837, 21.779486287708007, 0.7382438557610359, -0.011168525647518912, 0.030113864563858367, -0.001468999999999999, 0.24963404623368185]",0.78125,290.045,0.0002752540531873,1650.0,4200.0,0.0048927126501558515
"[11389.341381579756, 24.34793550567121, 0.8535350486490587, -0.12740136512904066, -0.11036308091408674, -0.0003199999999999994, 0.2909412545514988]","[10033.152067381894, 23.286077490589925, 0.6238831246129539, 0.28409037321517205, -0.10955577627039356, 0.004754000000000001, 0.26381743210788783]",0.82031,290.045,0.0002890158919532,1650.0,4200.0,0.005137335635959464
"[8851.247577384944, 27.21928127950858, 0.6806924615827235, 0.25915229154035524, -0.06319092273036149, 0.005445000000000001, 0.2737511150205602]","[9162.28093378068, 23.286077490589925, 0.6147096322516843, 0.3033270347106596, -0.06787456776474173, 0.0019720000000000007, 0.26118799209764604]",0.85938,290.045,0.0003027812564071,1650.0,4200.0,0.005382021536015093
"[13064.960867522846, 31.115305298264754, 0.7107835349860391, 0.5261705917113537, -0.08654365260745746, -0.0005690000000000006, 0.3122424526533828]","[9991.282350330666, 22.772642910514104, 0.6679647713858189, 0.6309943598439238, 0.03401319079930056, 0.0024220000000000014, 0.2710045902120479]",0.89844,290.045,0.0003165431001503,1650.0,4200.0,0.0056266450951912295
"[13677.274736559868, 30.429244122173564, 0.7576405766712654, 0.21443613383306337, -0.1161482117277997, 0.0003500000000000012, 0.3156420971606924]","[9253.880213080638, 21.779486287708007, 0.6575193567416362, 0.7145664848174484, 0.06401336260715344, 0.005931999999999999, 0.2602128193921276]",0.9375,290.045,0.0003303049465546,1650.0,4200.0,0.005871268941017438
"[11380.599433969963, 21.299270527843998, 0.6910653274032811, 0.1193002831022607, -0.09859122697137065, -0.0007439999999999995, 0.2937551403192802]","[8604.245543468194, 21.779486287708007, 0.7436486785450186, 0.03256905545110511, 0.028666364256674882, 0.004301999999999999, 0.24289732562545846]",0.97656,290.045,0.0003440667957351,1650.0,4200.0,0.006115893073494053
"[13885.273704636636, 22.772642910514104, 0.7338145227300882, 0.3498745251211757, -0.03523659097231033, 0.0005659999999999999, 0.3128615087287025]","[9318.6327809317, 23.811088024719595, 0.7093985309999714, 0.22770032709741939, -0.14339341290105298, 0.002416999999999999, 0.254285577866697]",1.01562,290.045,0.0003578286478069,1650.0,4200.0,0.006360517492621413
"[14279.463542225207, 32.53418043238795, 0.7857295607461375, 0.2128494710610802, 0.0770138660493183, 0.002409000000000001, 0.3043383408625998]","[9868.164255406507, 24.34793550567121, 0.746660861414448, 0.21569124456480404, -0.06346928011749792, 0.002465999999999997, 0.2595137739003462]",1.05469,290.045,0.000371594026146,1650.0,4200.0,0.006605204826369421
"[10915.089322512002, 31.81683448714817, 0.7144142223849861, 0.3361226132582944, 0.016306213811923154, 0.0010189999999999997, 0.2901015764159168]","[10705.850806190769, 23.286077490589925, 0.7801610506033767, -0.04438478915834709, 0.0010392571792045967, 0.0019579999999999966, 0.2655710568491981]",1.09375,290.045,0.0003853558843468,1650.0,4200.0,0.006849829818872664
"[11824.267987681675, 29.10216911179048, 0.6877194399774083, 0.6537813505747669, -0.12564612606611977, -0.00048699999999999964, 0.2895070255296061]","[9805.808305293012, 46.48001993297304, 0.8779102303502888, -0.0812881185366705, 0.020576887049319082, 0.0018360000000000008, 0.2615432451890127]",1.13281,290.045,0.0003991177457843,1650.0,4200.0,0.007094455098027656
"[10893.032981473767, 26.032198621733908, 0.6665872701283315, 0.4635756510010052, -0.07735131753361468, -0.007536999999999999, 0.28133217844924885]","[8392.207655409922, 23.286077490589925, 0.8167820912769381, 0.06464165331962546, 0.0985391911561366, 0.003529, 0.2465950793487169]",1.17188,290.045,0.0004128831338371,1650.0,4200.0,0.007339143292024488
"[12044.38185824606, 31.115305298264754, 0.7868281437475003, -0.011254537052474145, 0.0573506908463361, 0.0005179999999999971, 0.28782740952869657]","[8384.498697032335, 21.779486287708007, 0.8141505005638601, -0.09060359492807324, 0.08936763948429778, 0.0018559999999999991, 0.2456080684016712]",1.21094,290.045,0.0004266450020946,1650.0,4200.0,0.00758376914455738
"[11292.924299624503, 24.34793550567121, 0.7929115689170738, -0.0727768484404887, 0.0017759284792557618, 0.0016229999999999975, 0.2987945629876822]","[9962.804260954745, 21.779486287708007, 0.8375577245104695, -0.07005233321178528, 0.02000280898435922, 0.0007279999999999993, 0.26216050430223087]",1.25,290.045,0.0004404068739343,1650.0,4200.0,0.007828395283743031
"[11943.27565112892, 30.429244122173564, 0.7709102562971273, -0.04941770121228872, 0.007812190798425943, 0.00041999999999999725, 0.30091999534760067]","[9941.212169554849, 24.34793550567121, 0.7823709559677916, 0.0884674752180219, 0.03549808765132108, 0.0017850000000000012, 0.262333171320365]",1.28906,290.045,0.0004541687494713,1650.0,4200.0,0.008073021709581778
"[11757.455331619489, 30.429244122173564, 0.8160050109406676, -0.0832534534492071, 0.06211276610361554, 0.0032819999999999985, 0.2908395889077001]","[11083.315171510607, 23.286077490589925, 0.7466608615117142, 0.3161708269827139, 0.1574004822437762, -0.0006940000000000008, 0.27333472586555846]",1.32812,290.045,0.0004679306288208,1650.0,4200.0,0.008317648422073956
"[11624.180157174278, 29.10216911179048, 0.8859750594762887, -0.19541056966141968, -0.007908373991988737, 0.0029510000000000005, 0.2817826832844772]","[11004.466762740862, 23.286077490589925, 0.7241254569735467, 0.347268383888117, 0.13988348501672254, -0.003921, 0.28392188143748276]",1.36719,290.045,0.0004816960353352,1650.0,4200.0,0.00856233804977661
"[10336.171272486794, 29.10216911179048, 0.8089807786909234, -0.024555425160476485, 0.024740493253666222, 0.005252000000000001, 0.26774489816988106]","[9817.615524825607, 24.34793550567121, 0.7285162361609026, 0.2345291499636626, 0.10612924238978488, 0.0011510000000000008, 0.2680580015574987]",1.40625,290.045,0.0004954579225662,1650.0,4200.0,0.008806965335650046
"[12569.878354873092, 29.758309904755187, 0.7525621610935229, 0.046908661233688864, -0.020808261158162138, 0.0021460000000000003, 0.2906872798799425]","[10254.695339885324, 24.34793550567121, 0.7068884503551827, 0.24264498011594426, -0.017373586878150472, 0.0018160000000000008, 0.2707920717894082]",1.44531,290.045,0.0005092198138912,1650.0,4200.0,0.00905159290817792
"[13511.616997660338, 27.832970270664607, 0.7973680652827881, -0.12071978902220337, -0.011046840307367323, 0.0028250000000000003, 0.3145601061403051]","[10384.263297258516, 23.286077490589925, 0.715485142038899, 0.07253917077759597, -0.047504802728866896, 0.0010890000000000006, 0.2733630901914156]",1.48438,290.045,0.0005229852326915,1650.0,4200.0,0.009296283396137464
"[15716.302232836357, 30.429244122173564, 0.7443401736880711, 0.2753634474261162, 0.19737962913884288, 0.003081, 0.33299166722156875]","[10719.4894775613, 23.286077490589925, 0.7689625505055516, -0.08121154393305297, 0.06945040442329882, 2.200000000000024e-05, 0.27431119466037107]",1.52344,290.045,0.0005367471325359,1650.0,4200.0,0.009540911542048613
"[18218.709442360196, 30.429244122173564, 0.6505386777966857, 0.06506294815078562, 0.0818031653300186, 0.007162999999999998, 0.35029206161573234]","[11571.50681829329, 23.811088024719595, 0.7338175961724955, 0.042799137142480514, 0.04028075340083516, -0.004517000000000001, 0.2874669993425332]",1.5625,290.045,0.0005505090368046,1650.0,4200.0,0.009785539974615209
"[17378.44887395151, 27.21928127950858, 0.765707684945563, -0.22941161689833267, -0.14062044519731456, -0.0003310000000000004, 0.33525307968607837]","[11877.273662559153, 26.032198621733908, 0.7685676859402506, 0.11468391367221997, 0.040316626910971896, 0.0004829999999999992, 0.2909144370962019]",1.60156,290.045,0.0005642709456077,1650.0,4200.0,0.010030168693837587
"[15846.08831114955, 25.45821483364418, 0.8238997801030408, -0.01988201617448393, -0.007273681357871719, 0.00041499999999999827, 0.3467560709994852]","[11695.40464302678, 24.34793550567121, 0.7669930258106692, 0.04157208019151337, 0.07225553365100135, 0.0019429999999999998, 0.28372094697254907]",1.64062,290.045,0.0005780328590555,1650.0,4200.0,0.010274797699716082
"[16548.149877082065, 30.429244122173564, 0.789485215672646, 0.09363348059023657, 0.029040026291240653, 5.999999999998451e-06, 0.3408010240066775]","[11154.923274870023, 21.779486287708007, 0.818812811765919, -0.13961746745357795, 0.07716447295353199, -5.3000000000001715e-05, 0.275950419805805]",1.67969,290.045,0.0005917983005351,1650.0,4200.0,0.010519489621394887
"[16755.212262951893, 30.429244122173564, 0.7092081239819893, 0.35660340429329285, 0.10844569738670143, -0.0018410000000000032, 0.33595044533234364]","[10109.580242716209, 37.19095101694245, 0.7173018948979687, -0.020565850973023103, 0.13339885308241578, 0.0010029999999999998, 0.2669511809132899]",1.71875,290.045,0.0006055602236037,1650.0,4200.0,0.010764119200660019
"[14396.64332743146, 30.429244122173564, 0.6966861321951057, 0.5273872126000207, 0.1604935120004083, 0.012852999999999998, 0.31773226369224766]","[11172.287386849828, 22.772642910514104, 0.6773582470018433, 0.22508223063363797, 0.07095351845503053, -7.800000000000007e-05, 0.2766254867433585]",1.75781,290.045,0.0006193221516472,1650.0,4200.0,0.011008749066582274
"[13539.523748331978, 27.832970270664607, 0.8628202269040967, -0.14521122903899375, -0.08875383880689584, 0.004804999999999996, 0.285165490505075]","[12032.216081420676, 23.286077490589925, 0.7268195098569382, 0.20954850235556277, 0.07719585774269129, -0.0013429999999999996, 0.28458397592099244]",1.79688,290.045,0.0006330876080569,1650.0,4200.0,0.011253441848526034
"[12189.566251447352, 29.10216911179048, 0.756491419428776, 0.06803997574006138, -0.08875037729767564, 0.0011279999999999966, 0.298744488846238]","[11408.47556144966, 22.772642910514104, 0.8453588242927972, -0.02785290829919118, 0.08797251797362365, 0.0010639999999999988, 0.2812710754841315]",1.83594,290.045,0.0006468495463822,1650.0,4200.0,0.011498072287836938
"[11710.340445611824, 27.832970270664607, 0.7024832205647131, 0.33881256082887434, -0.10724813339661225, 0.004231000000000001, 0.30514032122779183]","[10619.147979541585, 21.299270527843998, 0.8194669281231421, -0.15022277636122272, 0.0049922393386140585, 0.0018949999999999995, 0.2781774577046099]",1.875,290.045,0.0006606114900129,1650.0,4200.0,0.011742703013805977
"[13707.58607108355, 29.10216911179048, 0.6713997556628459, 0.41419101120200974, -0.06820530767856661, 0.0061509999999999985, 0.310225311989528]","[11547.632380862979, 22.772642910514104, 0.7450039342703514, -0.08936803273430849, 0.018998918485836833, 0.0018569999999999988, 0.27902264881367606]",1.91406,290.045,0.000674373439059,1650.0,4200.0,0.011987334026433488
"[13316.910189804492, 29.10216911179048, 0.7085427390670924, 0.3097813708556538, -0.09636081738285242, -0.005791999999999998, 0.3112538268616147]","[11680.34797673779, 23.286077490589925, 0.7796278881919922, 0.006733734297565075, 0.03745892040487515, 0.006221, 0.28351498048427703]",1.95312,290.045,0.0006881353936309,1650.0,4200.0,0.012231965325719803
"[11916.616120415678, 27.21928127950858, 0.7627507179709352, 0.15782562024348934, -0.24789073048204815, -0.0066539999999999985, 0.29640073597074623]","[11236.49633716253, 22.270529046352106, 0.7951949559799186, 0.18966594161390926, 0.015397442702853932, 0.002278, 0.2848540761793659]",1.99219,290.045,0.0007019008771265,1650.0,4200.0,0.012476659541396267
"[11148.917800079824, 27.832970270664607, 0.767441406228453, 0.21835893859714162, -0.22508820795967568, 0.0010340000000000006, 0.29306938912824043]","[11156.851448493924, 24.34793550567121, 0.8186631002639584, -0.0038927207919186024, -0.0639058943493817, 0.0009059999999999999, 0.2860711715010794]",2.03125,290.045,0.0007156628430815,1650.0,4200.0,0.012721291414074591
"[11360.817574650067, 21.299270527843998, 0.794798490909416, 0.10015876131955181, -0.1237097432639016, -0.001177000000000001, 0.30109154699360124]","[10339.354576349962, 27.832970270664607, 0.7932005683919207, -0.1918753989197075, -0.00904194780826041, 0.0006070000000000007, 0.281661141357838]",2.07031,290.045,0.0007294248148925,1650.0,4200.0,0.01296592357341273
"[12210.48379459156, 21.299270527843998, 0.8076008776779517, -0.12653775615472185, -0.005311595352947031, 0.0030349999999999995, 0.30075739687495634]","[10186.185483792457, 24.34793550567121, 0.7683207266083536, -0.026461640421076904, 0.117699084617188, -0.000867, 0.26927298288354146]",2.10938,290.045,0.0007431903159623,1650.0,4200.0,0.013210618649362212
"[13291.773171321276, 34.01775705752766, 0.8635213294500542, -0.16911017811337592, -0.07872708091451128, 0.004147000000000002, 0.3212812092093156]","[10927.078967160707, 23.286077490589925, 0.74985265590082, 0.06835217072181177, 0.06766638262268057, 5.6999999999999054e-05, 0.2758963170305106]",2.14844,290.045,0.0007569522998174,1650.0,4200.0,0.013455251382094375
"[12886.454756118017, 26.6191235131627, 0.8358338095943445, -0.08693030861899098, -0.00862915888285157, 8.900000000000219e-05, 0.3281321000435648]","[13374.283441838763, 23.811088024719595, 0.651982450384738, 0.09497720852162939, 0.08347412009285679, 0.00011599999999999988, 0.315975354330049]",2.1875,290.045,0.000770714289861,1650.0,4200.0,0.013699884401487361
"[16137.708196638512, 26.6191235131627, 0.7172790305748682, 0.08839263737725256, -0.03308743656569021, 0.0013170000000000007, 0.3429061511711331]","[14852.994660590492, 23.811088024719595, 0.6318172448015603, 0.3123396037485713, 0.07434988032889472, 0.0012750000000000025, 0.3310897240552778]",2.22656,290.045,0.0007844762862108,1650.0,4200.0,0.013944517707541503
"[16661.797902377846, 26.032198621733908, 0.7480399522637525, 0.1727608367768534, -0.20700259416870945, 0.0008690000000000033, 0.35469108790467235]","[13118.032158576145, 21.299270527843998, 0.6609073818208535, 0.45782977845181794, 0.08102781466035132, -0.001645, 0.311014605726162]",2.26562,290.045,0.0007982382889786,1650.0,4200.0,0.01418915130025714
"[12183.945664263088, 24.89688681058519, 0.738379346022809, 0.4894919767620114, -0.17997344027964887, -0.0023839999999999985, 0.30748908361761396]","[12189.815031859982, 23.286077490589925, 0.8080116316222969, -0.013733678893248502, 0.07069229672792236, 0.0006309999999999993, 0.2936262570667003]",2.30469,290.045,0.000812003821576,1650.0,4200.0,0.014433847809952764
"[13469.363625140173, 21.779486287708007, 0.7209286107898683, 0.18596769191363105, -0.07164201522670784, -0.0017789999999999991, 0.2942363066635387]","[12580.425655291234, 23.286077490589925, 0.8028929883755302, -0.14006012055506378, -0.07783973896931702, 0.00027300000000000035, 0.30753441184849545]",2.34375,290.045,0.0008257658375145,1650.0,4200.0,0.014678481976065786
"[14301.55393606624, 23.286077490589925, 0.7583645206661478, 0.18536160721407446, -0.18057503792823887, -0.0030879999999999987, 0.304721499497492]","[13319.136743033501, 23.811088024719595, 0.7769220395767606, 0.022223031043631103, -0.08018440434203332, 0.0011330000000000018, 0.3046622413608224]",2.38281,290.045,0.0008395278602039,1650.0,4200.0,0.014923116428841308
"[14954.849868970736, 28.460495563154176, 0.8031574696082373, 0.19801892004349764, -0.09391337393760904, 0.002713999999999997, 0.33535208394163885]","[12460.562260132656, 23.811088024719595, 0.7743044263329217, 0.13258331174276483, -0.006571310729821861, 0.0019360000000000002, 0.29778743409351577]",2.42188,290.045,0.0008532934130613,1650.0,4200.0,0.015167813798818017
"[15967.253362443957, 26.032198621733908, 0.8077699018938436, 0.09138148811202829, -0.049133379166912405, -2.0000000000046645e-06, 0.3394158629115616]","[13263.060888930153, 22.270529046352106, 0.7962044727100197, -0.10910720537863927, 0.010437795682314044, 0.0004020000000000008, 0.3089302743273957]",2.46094,290.045,0.0008670554495877,1650.0,4200.0,0.015412448824992939
"[14066.048421252592, 24.89688681058519, 0.8087533807110474, -0.11521851638029368, -0.00020230692245210965, 0.003156999999999999, 0.3020795960521001]","[13311.622285785965, 22.772642910514104, 0.8613036300781363, -0.22451993834631478, 0.09941348426418595, 0.0005039999999999978, 0.3050734632576226]",2.5,290.045,0.0008808174931983,1650.0,4200.0,0.01565708413783137
"[15929.461709001742, 26.032198621733908, 0.8764604584007314, -0.30145150989334724, 0.07878041401036737, -0.0025330000000000023, 0.3025533290363866]","[13640.288003443931, 47.52796371402549, 0.9250060099104744, -0.36628987305393546, 0.04863492163757084, 0.0031379999999999976, 0.3144269596519993]",2.53906,290.045,0.000894579544004,1650.0,4200.0,0.015901719737333647
"[14346.351178013882, 26.032198621733908, 0.8634826522846624, -0.18767162713637164, 0.0923673005969396, -0.009296999999999996, 0.3049704162554132]","[13767.700114544597, 24.34793550567121, 0.8338458851604135, -0.295969109217479, 0.061968295474797236, 0.008577999999999995, 0.3175153916206268]",2.57812,290.045,0.000908341602116,1650.0,4200.0,0.016146355623500103
"[14185.633739416966, 21.779486287708007, 0.8107433967298634, -0.0265538221471453, 0.02067236754947012, -0.0019619999999999963, 0.306988785717003]","[14053.007745935582, 20.370370370370363, 0.763394533520948, 0.04078575377717897, 0.09688489666805117, 0.0028869999999999955, 0.3141008854349188]",2.61719,290.045,0.0009221071909605,1650.0,4200.0,0.016391054427236398
"[18520.542304022867, 29.758309904755187, 0.773239536068856, 0.03142561440486702, -0.05678596233943835, -0.0021550000000000015, 0.3200160386215041]","[15145.471840869679, 22.270529046352106, 0.7867229826175499, -0.07357942685360008, 0.014138214196367831, -0.00020500000000000184, 0.32273297472523627]",2.65625,290.045,0.0009358692640199,1650.0,4200.0,0.016635690886805617
"[13333.908229619645, 24.89688681058519, 0.7526578768653202, 0.03458280337436648, 0.03153926766620784, -0.004663999999999999, 0.3100617859459627]","[13966.485555119973, 21.299270527843998, 0.8658365173960989, -0.14269674184831516, 0.03075123171515303, 0.0003770000000000011, 0.31484783764701324]",2.69531,290.045,0.0009496313447187,1650.0,4200.0,0.01688032763304002
"[11337.459290115621, 24.89688681058519, 0.7942008063015951, -0.049166480462933926, 0.07046335223530763, 0.0011729999999999978, 0.2904250455298234]","[12681.63805317163, 23.286077490589925, 0.812649616281888, -0.14617073238640588, 0.003861881401127034, 0.004917000000000001, 0.30370559776039685]",2.73438,290.045,0.000963396956489,1650.0,4200.0,0.017125027297065467
"[13304.316372896521, 39.76362692347015, 0.8384466296941936, -0.15653659759456717, 0.01483507476679027, 0.0013629999999999988, 0.30124788336351843]","[13465.327444472705, 22.772642910514104, 0.7875476990941239, -0.04221898012060299, 0.053288458940028566, 0.006529000000000003, 0.30743795985369143]",2.77344,290.045,0.0009771590528016,1650.0,4200.0,0.017369664616704653
"[15296.216090770005, 26.6191235131627, 0.7998935526989341, -0.03755049508545749, -0.019870737000097644, 0.003376999999999995, 0.31217577239593725]","[14630.552524001181, 26.6191235131627, 0.8263710106482334, 0.05729730648382825, 0.0383141832182749, -0.00039199999999999945, 0.3155373992667113]",2.8125,290.045,0.0009909211570867,1650.0,4200.0,0.01761430222301003
"[14338.797645352312, 26.6191235131627, 0.8051690997762779, 0.006412257379554642, -0.052975499573352826, 0.0052069999999999955, 0.31787119742279263]","[14695.596335980805, 26.032198621733908, 0.8607090038704677, -0.05730784045180837, -0.04703508226343359, 0.0010510000000000035, 0.32166763343395305]",2.85156,290.045,0.0010046832694553,1650.0,4200.0,0.01785894011598194
"[13626.70229130974, 27.832970270664607, 0.8237023487822788, -0.03905433075730791, -0.03185784904189716, 0.007550999999999999, 0.3180484293295598]","[12864.407261293227, 27.832970270664607, 0.8818514774330176, -0.07865465987829445, -0.007043259546592971, 0.000891, 0.3064249681716554]",2.89062,290.045,0.0010184453900184,1650.0,4200.0,0.01810357829562072
"[17816.6106465169, 27.832970270664607, 0.7526068807175665, 0.3536849607681818, 0.09950935358042406, -0.004397999999999997, 0.3307703457022712]","[12260.46753326269, 27.832970270664607, 0.8265039535196261, 0.03289128664461094, 0.11493243743706628, 0.004406999999999999, 0.2973409479890047]",2.92969,290.045,0.0010322110422186,1650.0,4200.0,0.01834827939341919
"[17030.82892361628, 26.032198621733908, 0.770858202667112, 0.20951008188620612, -0.012992082580670852, -0.013696999999999996, 0.3505385131351475]","[14322.57465777483, 26.6191235131627, 0.7997067632235324, 0.17274696641690301, -0.07679227263066336, 0.007360000000000001, 0.32206210022292286]",2.96875,290.045,0.0010459731795061,1650.0,4200.0,0.018592918146466107
"[16402.714871926182, 23.811088024719595, 0.8814511878318695, -0.09616373931072841, -0.11006689285073108, 0.004918000000000006, 0.3518764233022724]","[15571.120669445461, 23.811088024719595, 0.7836846234386157, -0.011349742771209481, -0.10546010371537703, 0.0020660000000000036, 0.3361188861757102]",3.00781,290.045,0.0010597353253215,1650.0,4200.0,0.0188375571861809
