Horizontal,Vertical,Time,Temperature,Degradation,RPM,Load,Degradation_monotonic
"[18012.853705589027, 25.45821483364418, 0.7616776952884059, 0.35318487853521674, 0.02755632910694514, 0.0033540000000000006, 0.3812411135803693]","[12343.117074412705, 20.370370370370363, 0.8451441708306764, -0.1507294353962032, 0.020048065430665694, -0.010376999999999999, 0.2878318760509336]",0.39062,290.045,,1800.0,4000.0,0.0008167202308728469
"[19941.06842374946, 25.45821483364418, 0.6309735808857828, 0.9504866906778258, 0.1553376653546576, 0.020040000000000002, 0.37071382277978254]","[13021.255956554478, 20.829643042330236, 0.7689366919386691, -0.05301425518643654, 0.000571720138146724, -0.016898000000000003, 0.2931361110405881]",0.42969,290.045,,1800.0,4000.0,0.0008984095071184115
"[22626.616534029763, 27.21928127950858, 0.7170795650176532, 0.5512659496068681, 0.12594435878273355, 0.015311, 0.4206615459951147]","[13438.953445648962, 20.829643042330236, 0.798377466005917, 0.09204641473160091, 0.1263701034765454, -0.011601000000000002, 0.30660457237132]",0.46875,290.045,,1800.0,4000.0,0.000980077970634983
"[19500.827997749548, 26.6191235131627, 0.6687429388917812, 0.2476020361392801, 0.05594675798714364, 0.007457999999999997, 0.3998034995294563]","[13510.804630651117, 29.10216911179048, 0.6409422908392158, 0.25307775543538336, 0.08737891936944339, -0.015812999999999997, 0.31330682410538074]",0.50781,290.045,,1800.0,4000.0,0.001061746529850722
"[19983.890088192817, 20.829643042330236, 0.7580972993291877, -0.04419793885803136, 0.001927337897302298, 0.017862, 0.37288856640556844]","[12768.571480151164, 21.299270527843998, 0.6914504596827397, 0.32437901949174375, -0.045010376595311104, -0.019513, 0.29715331031472625]",0.54688,290.045,,1800.0,4000.0,0.001143436093291798
"[23057.58313868216, 23.811088024719595, 0.6862951314121638, 0.1708257667142492, -0.06679496916009757, 0.008727, 0.4077669070326821]","[11433.121052485893, 23.811088024719595, 0.7097568363461133, 0.08843562785694692, 0.040768043555513084, -0.012145999999999997, 0.28972423558273475]",0.58594,290.045,,1800.0,4000.0,0.0012251048439307095
"[21509.48300012768, 23.811088024719595, 0.6406329138721472, 0.3812185723576613, -0.15975197447732603, 0.0016390000000000011, 0.3905809067005196]","[12583.528732268016, 21.299270527843998, 0.7480552497021589, 0.2304095508016739, 0.061472553983445484, -0.008948000000000001, 0.2985389878994032]",0.625,290.045,,1800.0,4000.0,0.0013067736902691253
"[19422.81351549222, 20.370370370370363, 0.6882997999880793, 0.7642556641062055, -0.23959112413597328, 0.016079, 0.3611930380821314]","[13816.079769900447, 20.370370370370363, 0.6147868102430131, 0.51901168052281, 0.046944787235355924, -0.014963999999999998, 0.30779822401047086]",0.66406,290.045,,1800.0,4000.0,0.0013884426323071573
"[18285.384121514053, 20.370370370370363, 0.6536018542829993, 0.7670850306929689, -0.1401314667487685, 0.014201, 0.35826222881989667]","[13218.345071642389, 20.370370370370363, 0.6026815197878255, 0.3983190542319903, -0.011313776714033231, -0.013159000000000002, 0.3047445975222531]",0.70312,290.045,,1800.0,4000.0,0.0014701116700449176
"[17907.0890707338, 24.34793550567121, 0.7183740926888511, 0.21977631910836282, 0.10635980822131967, -8.300000000000107e-05, 0.3843835924060755]","[12108.706969495739, 20.370370370370363, 0.6628634224727759, 0.08393046769764556, 0.07825252011831195, -0.009911999999999999, 0.29395907922022074]",0.74219,290.045,,1800.0,4000.0,0.0015518017121310846
"[21963.934549458507, 20.370370370370363, 0.7505108873537654, 0.1344426131744485, 0.060662072652302966, -0.0014650000000000047, 0.40647381806827365]","[12248.502081796882, 20.370370370370363, 0.7499982371326935, -0.07683369934357609, 0.17271142590801733, -0.015668, 0.2993681709467458]",0.78125,290.045,,1800.0,4000.0,0.0016334709412931389
"[20688.33653763633, 25.45821483364418, 0.7293650477546387, 0.25084137490159364, -0.06807116743613596, 0.009799999999999998, 0.38534878746403234]","[13526.099233902709, 22.270529046352106, 0.8083285788358097, 0.005919003141098944, -0.0020588513734084747, -0.017279, 0.30576390754796423]",0.82031,290.045,,1800.0,4000.0,0.0017151402661552582
"[19443.4748408207, 26.6191235131627, 0.7451456882771226, 0.16992276965237352, -0.08561351444737686, 0.005521999999999997, 0.40721313770063955]","[12522.875553490956, 21.299270527843998, 0.7205331830603415, 0.24354353315753974, -0.0041274221708469845, -0.011749000000000002, 0.29844934243351917]",0.85938,290.045,,1800.0,4000.0,0.0017968305954396292
"[21580.23241154802, 20.370370370370363, 0.7638089467793329, 0.4715034285334694, -0.08037467617050176, -0.0032669999999999986, 0.42052272436932586]","[11985.592209204398, 20.370370370370363, 0.7687499330900479, 0.004325836339175382, 0.07927485509804429, -0.016646, 0.29508821169948485]",0.89844,290.045,,1800.0,4000.0,0.001878500111726715
"[19047.33467438936, 20.370370370370363, 0.6877484196960628, 0.6112910692829896, -0.08860502579444647, 0.010822, 0.38505927376963667]","[12768.435839353553, 20.829643042330236, 0.9117933478752189, -0.21920655464948835, 0.06257476665333211, -0.014362999999999999, 0.30405530291544003]",0.9375,290.045,,1800.0,4000.0,0.0019601697237142026
"[15715.849524196974, 27.21928127950858, 0.7042740718315542, -0.08428293927086816, -0.07429135686753573, 0.007205999999999998, 0.3561550330460037]","[12955.785849997603, 20.370370370370363, 0.8471881516813098, -0.09209657147406203, 0.0462308907108337, -0.001950000000000003, 0.30784765631721156]",0.97656,290.045,,1800.0,4000.0,0.0020418394314022027
"[20587.346032542115, 27.21928127950858, 0.7207107778159795, 0.11729949690075214, -0.008604169964122013, 0.0054830000000000035, 0.3788372364367051]","[13129.476408210792, 20.829643042330236, 0.7492101055127849, 0.3482210335123499, 0.09321692872384138, -0.0012040000000000006, 0.30752764165843693]",1.01562,290.045,,1800.0,4000.0,0.002123509234790829
"[20054.675017257578, 22.270529046352106, 0.7651413450979428, 0.013572064794389771, 0.09258397684555585, 0.011368000000000001, 0.39398809699786613]","[12845.129047458471, 20.829643042330236, 0.6063411859121735, 0.3476250727803154, 0.08992018635966832, 0.0014119999999999994, 0.3131161992871017]",1.05469,290.045,,1800.0,4000.0,0.0022052000427247786
"[19470.976028060137, 25.45821483364418, 0.7990165004074147, 0.00627857402312193, 0.10121754348550305, 0.011491000000000003, 0.3798802178568924]","[13771.148746374358, 21.299270527843998, 0.7250159955691365, 0.10665420582822494, 0.027946153138465057, -0.00021700000000000275, 0.31503997827418667]",1.09375,290.045,,1800.0,4000.0,0.002286870037539493
"[23700.33953749971, 22.270529046352106, 0.7716434200378794, 0.1392506974894454, 0.046367750632905706, 0.010819999999999998, 0.4129879775489838]","[12591.602270281577, 21.779486287708007, 0.7835694816081253, 0.019877277672968763, 0.11446859596193405, 0.0022709999999999983, 0.29652427819488913]",1.13281,290.045,,1800.0,4000.0,0.0023685401280551703
"[23606.47688432624, 22.270529046352106, 0.6934174157250477, 0.2329839568371117, 0.027910690727807788, -0.015513, 0.42386591020156367]","[14091.388256695021, 26.032198621733908, 0.7824293774350948, -0.1497900091807054, 0.0809719859981054, 0.026668999999999998, 0.2954323838698121]",1.17188,290.045,,1800.0,4000.0,0.0024502312231900157
"[20794.501631715695, 26.6191235131627, 0.6857832842552307, 0.2860859320375515, -0.007202783037568441, -0.027191000000000003, 0.3675772252452537]","[14559.549686659748, 26.6191235131627, 0.7897249818003388, 0.11688335551579287, -0.113343457369656, 0.03150700000000001, 0.31824321194803196]",1.21094,290.045,,1800.0,4000.0,0.002531901505132454
"[21339.627227682893, 20.370370370370363, 0.807308773310007, -0.0676422934103833, -0.035917254934553375, -0.013912000000000002, 0.38277244709618274]","[15751.991362302173, 20.829643042330236, 0.69278476441983, 0.36639602409664995, -0.049238805525417734, 0.026007000000000002, 0.3184482641670386]",1.25,290.045,,1800.0,4000.0,0.002613571882776191
"[18913.62829682112, 20.370370370370363, 0.7815857303802914, 0.03185938904241592, -0.08131786528269007, -0.018477000000000004, 0.3707068700078271]","[13634.9266733675, 20.370370370370363, 0.6914395841193831, 0.14404084642183435, 0.11537428290556469, 0.031619, 0.30053351200656475]",1.28906,290.045,,1800.0,4000.0,0.002695242356121338
"[21647.993089948504, 20.370370370370363, 0.7782584639121883, 0.2635512340853188, -0.09613441790539348, -0.012027999999999999, 0.3832687245471511]","[12968.955049021752, 21.299270527843998, 0.8165275641037207, -0.08167783486271318, 0.0346121501302613, 0.027128, 0.3050376068880688]",1.32812,290.045,,1800.0,4000.0,0.0027769129251680085
"[25543.249471265244, 25.45821483364418, 0.8337131178735417, 0.026104197910778115, -0.11245199075838985, 0.0070760000000000016, 0.4096975081984268]","[16839.523448736833, 30.429244122173564, 0.5892719647531497, 0.26457679238958187, -0.11307872270456984, 0.015240000000000002, 0.3351816140542318]",1.36719,290.045,,1800.0,4000.0,0.00285860449895692
"[21537.643880635376, 26.032198621733908, 0.8752745732335193, -0.2071760068091697, -0.026394420951908946, 0.010679, 0.41330520436960383]","[14803.583044185014, 21.779486287708007, 0.5759701559312005, 0.2552826523939289, -0.14688354985775162, 0.011246, 0.32740015498469144]",1.40625,290.045,,1800.0,4000.0,0.0029402752594314737
"[22461.82186047257, 26.032198621733908, 0.8184816723754396, -0.014107782576826544, -0.041323709184114016, 0.012282, 0.4149592009776383]","[13585.101307896368, 25.45821483364418, 0.7409588229278039, 0.08491916489399376, -0.04457395891540114, 0.010428000000000002, 0.3137551701821023]",1.44531,290.045,,1800.0,4000.0,0.0030219461156078863
"[22321.40354392169, 23.811088024719595, 0.7023669557451862, 0.41135544878004326, -0.10670103303772413, 0.016183, 0.40713374646545825]","[14469.81430547477, 20.370370370370363, 0.6817803181539686, 0.2595897595448675, 0.05927294025366664, 0.012962, 0.32828514214932114]",1.48438,290.045,,1800.0,4000.0,0.003103637976600387
"[22546.929133992442, 20.370370370370363, 0.6975703541942844, 0.41336391127248984, -0.09756934461440296, 0.005882000000000005, 0.40698548386398253]","[13895.194516724387, 21.299270527843998, 0.6291907611655122, 0.48372401640602236, 0.04026724729736999, 0.018266, 0.31050010184217336]",1.52344,290.045,,1800.0,4000.0,0.003185309024205355
"[19302.861855048464, 20.370370370370363, 0.7565063723894606, 0.028050171729856466, 0.002226677090995854, -0.008226999999999998, 0.37412544349589477]","[12184.13789949021, 20.829643042330236, 0.6832282759887317, 0.5206412865856689, -0.0010590720684035754, 0.00877, 0.2968294714141438]",1.5625,290.045,,1800.0,4000.0,0.00326698016751252
"[21655.217230914786, 27.21928127950858, 0.5501230096071575, 0.9268957987432018, 0.15499437674211644, -0.010189000000000004, 0.4309077294259178]","[13398.497812782696, 20.829643042330236, 0.7702221553810727, 0.3963810394738583, 0.0995649869999214, 0.005422, 0.3119051681457042]",1.60156,290.045,,1800.0,4000.0,0.003348651406521992
"[21070.305356452554, 27.21928127950858, 0.5816280175244115, 0.8735014679704269, 0.19320016020740005, -0.018386999999999994, 0.43900926781902905]","[14646.739607322106, 39.76362692347015, 0.8050954535814895, 0.27964294994083216, 0.000946733804560509, 0.010034999999999997, 0.3322507242655763]",1.64062,290.045,,1800.0,4000.0,0.0034303227412338837
"[21733.05508276133, 24.34793550567121, 0.7614103950627549, 0.29062984696980143, 0.15010859615430475, -0.012634999999999995, 0.41396510936913516]","[16737.217327112798, 30.429244122173564, 0.8356160419880398, 0.047450850843780756, 0.046266662864379235, 0.006758999999999999, 0.3486787187641368]",1.67969,290.045,,1800.0,4000.0,0.0035120150808849383
"[20470.616230292693, 26.6191235131627, 0.7529232198131033, 0.37317887635521885, 0.21636044918279, -0.015728999999999993, 0.4301104201934661]","[15289.373610090017, 20.370370370370363, 0.7034987006675129, 0.3107057964957711, -0.05479959974987079, 0.011148, 0.3345022303303821]",1.71875,290.045,,1800.0,4000.0,0.003593686607026508
"[17654.68766777228, 20.829643042330236, 0.6937204718040366, 0.3902319664840528, 0.14046762751598993, -0.025047999999999994, 0.4038025181892753]","[14363.86260387533, 20.370370370370363, 0.744224700234895, 0.3151123282313182, -0.26155502481449133, 0.023928, 0.32135006895284773]",1.75781,290.045,,1800.0,4000.0,0.0036753582288708343
"[21927.476914479448, 20.370370370370363, 0.6363834290388044, 0.42048859994976917, 0.005770534821952607, -0.0004600000000000008, 0.4072386430583424]","[15401.017577543093, 31.115305298264754, 0.733565162600573, -0.11624027932644543, -0.03917117534644167, 0.028151000000000002, 0.32864196658217587]",1.79688,290.045,,1800.0,4000.0,0.003757050855728171
"[21266.23046619237, 26.032198621733908, 0.7051439743250111, 0.33276577042414734, -0.0905208287997547, 0.005067, 0.4037679884673871]","[16135.209770702693, 20.829643042330236, 0.817264561174864, -0.03400606584467747, 0.02134015364661885, 0.030453, 0.33305215476108246]",1.83594,290.045,,1800.0,4000.0,0.003838722669002847
"[20528.083500837492, 20.370370370370363, 0.8119538218124516, 0.09654023909709153, -0.1488736217254304, 0.0003589999999999982, 0.3883346651008638]","[15163.620221808702, 21.779486287708007, 0.8695998298959895, -0.12086949242400502, 0.028826634797260785, 0.030869999999999998, 0.3234160557238926]",1.875,290.045,,1800.0,4000.0,0.003920394577980617
"[25047.936532421078, 20.829643042330236, 0.7014580226075507, 0.4870602731242797, -0.0645143320356667, 0.008900999999999997, 0.4356636789990646]","[15328.254051115273, 20.829643042330236, 0.820181284644073, -0.11301360509090763, -0.05556759371771241, 0.025931000000000003, 0.3220822290021602]",1.91406,290.045,,1800.0,4000.0,0.004002066582661593
"[31286.38330335955, 20.829643042330236, 0.6645043450559001, 0.6407408789981246, -0.014066145972705241, -0.011740000000000004, 0.4231001541006573]","[15844.902110151515, 31.115305298264754, 0.815174076151508, 0.03913326993020094, -0.15958448924603064, 0.030286, 0.33090897570782213]",1.95312,290.045,,1800.0,4000.0,0.0040837386830458846
"[22202.619162933457, 20.370370370370363, 0.7508611639573473, -0.14486885583231324, 0.05564176454073361, -0.04365600000000001, 0.35537970631987414]","[14789.135194201093, 20.829643042330236, 0.7604215402664104, 0.02320409444681104, -0.05808131446205987, 0.028026000000000002, 0.31571860465294094]",1.99219,290.045,,1800.0,4000.0,0.004165431788566262
"[19754.974628408225, 20.370370370370363, 0.7226704479359471, 0.010885853435846471, -0.03693409207182248, -0.051775, 0.34262196715184506]","[12772.267755323564, 30.429244122173564, 0.7211420458919133, 0.07034157449333822, -0.03633404090924591, 0.025398, 0.29660014766685466]",2.03125,290.045,,1800.0,4000.0,0.0042471040803820255
"[21970.487731044366, 25.45821483364418, 0.7617527157291462, 0.2941201704632612, -0.1971510339089379, -0.048438, 0.36786901222581936]","[14880.168426771786, 20.370370370370363, 0.7637906090948793, 0.05411500071779329, 0.03899915498523534, 0.031754000000000004, 0.31508349287768156]",2.07031,290.045,,1800.0,4000.0,0.004328776467901444
"[23364.753815325814, 20.370370370370363, 0.7172268598677813, 0.28941243391930804, -0.14771301618415492, -0.057665999999999995, 0.3818468520807786]","[15530.884841008943, 20.370370370370363, 0.778597109451012, -0.05982057996498957, 0.06015872887690642, 0.031785999999999995, 0.322827316384472]",2.10938,290.045,,1800.0,4000.0,0.004410469860630794
"[26238.155785155293, 28.460495563154176, 0.7343688457118801, 0.21926677388980886, 0.030611944622908466, -0.04086499999999999, 0.39388616474179444]","[16200.050917285698, 20.370370370370363, 0.6887461935418905, 0.1472635864738323, -0.13342210342432217, 0.012612, 0.32171010779271453]",2.14844,290.045,,1800.0,4000.0,0.0044921424395823585
"[25220.74206514437, 20.370370370370363, 0.7127143545422464, 0.16707506413189455, 0.10618985928138575, 0.008211000000000006, 0.38668115868115427]","[14799.116039518265, 20.370370370370363, 0.7837078911782416, 0.07502537501867357, -0.184814898055951, -0.012316, 0.31946036083370344]",2.1875,290.045,,1800.0,4000.0,0.004573815114237913
"[21774.558919973853, 23.811088024719595, 0.725329882782283, 0.17790600272403445, 0.09267929665415686, 0.031907000000000005, 0.3787813806815219]","[13828.251593517656, 20.829643042330236, 0.8702370767766294, -0.17945151442551133, -0.10347133914731405, -0.017040999999999997, 0.311448126208844]",2.22656,290.045,,1800.0,4000.0,0.004655487884597569
"[23593.114490832028, 23.811088024719595, 0.7484742265479047, 0.08295622613528808, -0.05941068065645363, 0.014032000000000006, 0.4010690650947789]","[14636.839734335246, 20.370370370370363, 0.8394167129245822, -0.1767473731315321, -0.12658364812210626, -0.008953000000000001, 0.31660829867677187]",2.26562,290.045,,1800.0,4000.0,0.004737160750661438
"[25607.539076859422, 20.370370370370363, 0.7175088473530575, 0.22029398775496656, -0.09068104249688072, 0.006623999999999999, 0.39186913201220636]","[14196.498951232024, 20.370370370370363, 0.744512404056409, 0.11738474338308302, -0.11343340373263587, -0.011901000000000002, 0.3186002686737725]",2.30469,290.045,,1800.0,4000.0,0.004818854622058317
"[22623.62092903859, 38.88687895679381, 0.7487656112918902, 0.31838135523097355, 0.0016098522021376737, 0.023366, 0.4002713155398473]","[15439.918662780381, 20.370370370370363, 0.7651706722180758, 0.20621734374148248, -0.07524656581914974, -0.004423000000000001, 0.3171049858816477]",2.34375,290.045,,1800.0,4000.0,0.004900527679555455
"[21637.164876679308, 26.032198621733908, 0.7966449126348611, 0.11059732380974596, -0.006049238921674272, 0.014382000000000002, 0.40935970255510007]","[16556.619280169754, 20.370370370370363, 0.7826596851051373, 0.056107938522491185, -0.04795233772512901, 0.015753999999999997, 0.3277293845293705]",2.38281,290.045,,1800.0,4000.0,0.0049822008327571445
"[22430.35112188827, 26.032198621733908, 0.5871144271090442, 0.5809490411254705, -0.08409367643675646, 0.0052820000000000054, 0.4453127760080548]","[15241.016705480219, 20.370370370370363, 0.7805645339805555, 0.0013017825619483503, 0.026696959528188048, 0.021, 0.33142430206609774]",2.42188,290.045,,1800.0,4000.0,0.0050638949913656885
"[26773.08108930447, 27.21928127950858, 0.5719617154873344, 0.6261784693396062, -0.040205664148900165, 0.006582000000000003, 0.44508447656147254]","[14462.804358193953, 20.370370370370363, 0.852920809731617, -0.01724661280263806, -0.04316482795592568, 0.025739000000000005, 0.31877643400822464]",2.46094,290.045,,1800.0,4000.0,0.0051455683360013185
"[21244.056916559977, 27.21928127950858, 0.8577362348537735, -0.1610034602197965, -0.012552912959054136, 0.013824999999999999, 0.4124247620778849]","[14404.637298492118, 21.779486287708007, 0.7837078911606986, 0.22216007948688699, -0.050212022883913944, 0.026809999999999997, 0.32285597702381164]",2.5,290.045,,1800.0,4000.0,0.005227241776341835
"[21953.861311567165, 27.832970270664607, 0.7803283372488397, -0.0018725478365184678, 0.11164126138366659, -0.0010730000000000004, 0.40918835720362323]","[15647.793724202565, 41.57687030782511, 0.7377929167500507, 0.3116216890093786, 0.07952298564278094, 0.023596000000000002, 0.3281706366876842]",2.53906,290.045,,1800.0,4000.0,0.00530891531238735
"[22939.109985586147, 20.370370370370363, 0.7319551493862071, 0.18007759181373473, 0.2067557847086618, -0.0017369999999999983, 0.3920660350387419]","[14974.067504651714, 39.76362692347015, 0.8303118538843348, -0.03480308377561636, 0.12053701954698431, 0.023274, 0.32748513084413466]",2.57812,290.045,,1800.0,4000.0,0.005390588944137978
"[22794.30945499901, 23.811088024719595, 0.7770100213918736, 0.020604958677290508, 0.06382926964871465, 0.012627000000000003, 0.39056514164861156]","[14769.311850083792, 39.76362692347015, 0.7569173830062625, -0.09424259503300592, 0.04725485464926893, 0.028484000000000002, 0.3194538961164819]",2.61719,290.045,,1800.0,4000.0,0.005472283581418539
"[20467.09326559293, 22.270529046352106, 0.6185405333788596, 0.35416589651964303, -0.07111987931918275, 0.0010580000000000034, 0.36678624924606973]","[16238.03484946556, 22.270529046352106, 0.6979370784821797, 0.08283971193590478, -0.06065888568955916, 0.027675, 0.33444852425298577]",2.65625,290.045,,1800.0,4000.0,0.005553957404604228
"[19372.21760128005, 22.270529046352106, 0.5728956203161394, 0.2478178060624856, 0.052761558723805266, 0.003672000000000002, 0.36408594921529175]","[15801.005707265043, 22.270529046352106, 0.7754451560548028, 0.1652743704260642, -0.06480867806334968, 0.02393, 0.3336115721913735]",2.69531,290.045,,1800.0,4000.0,0.0056356313234953645
"[22377.97098700081, 20.370370370370363, 0.7853730874792472, 0.04105632414843674, 0.06461855952191943, 0.012129000000000004, 0.3973038212237582]","[13788.892777493142, 20.370370370370363, 0.8037915637772985, -0.031218732434044494, -0.11408571481937366, 0.025361, 0.31757550390261524]",2.73438,290.045,,1800.0,4000.0,0.005717326247990285
"[19443.87731328956, 24.34793550567121, 0.8578092837768893, -0.02182848285927852, -0.08852700801177732, -0.0034330000000000016, 0.41698854362080506]","[13780.192496748432, 20.370370370370363, 0.8584399175936479, -0.13252782197058854, -0.1674731734537415, 0.011372000000000002, 0.3205585587938653]",2.77344,290.045,,1800.0,4000.0,0.005799000358317158
"[22819.626903722954, 20.829643042330236, 0.8408109929046024, -0.11248812365414285, -0.0001140935715633488, -0.014074999999999999, 0.42080250162635674]","[14555.227802597628, 40.66014214886444, 0.6714349199635392, 0.45006813241242716, -0.03880780458794187, -0.004626999999999998, 0.3245640212207755]",2.8125,290.045,,1800.0,4000.0,0.005880674564349815
"[22159.185676394158, 20.829643042330236, 0.8447542548592191, -0.2113002944545137, 0.07880253278398161, -0.007184999999999997, 0.436300970403459]","[15535.496817992103, 21.779486287708007, 0.7010318799234876, 0.4605646316221135, 0.03463398548184195, -0.009588000000000001, 0.32898579643504366]",2.85156,290.045,,1800.0,4000.0,0.005962348866088368
"[20182.18702611457, 20.829643042330236, 0.8583169188331127, -0.13464608197533767, 0.016812360119519407, -0.0037280000000000017, 0.4421629812817893]","[14225.819283581364, 20.829643042330236, 0.7428661676888815, 0.030027565383019983, -0.0016736014169923073, -0.011724000000000004, 0.3250335795329461]",2.89062,290.045,,1800.0,4000.0,0.006044023263532931
"[22097.586612314506, 26.032198621733908, 0.7605889364598661, 0.21284456003946595, -0.010894708928539686, -0.004709999999999999, 0.4364719898229439]","[13897.502059916702, 20.829643042330236, 0.8804626493420498, -0.18666079110491385, 0.022831230795966648, -0.012660000000000003, 0.3138184895763792]",2.92969,290.045,,1800.0,4000.0,0.0061257186667043545
"[24056.304107702563, 25.45821483364418, 0.7593145856334151, 0.2551227657456807, -0.009009478057444238, -0.02028, 0.4438000851734934]","[14965.617552447135, 25.45821483364418, 0.8352455694942789, -0.24356623078073536, 0.06857532245353318, -0.012835, 0.31661948419988306]",2.96875,290.045,,1800.0,4000.0,0.006207393255585773
"[22886.864196350216, 25.45821483364418, 0.7333201648536198, 0.3144634140804925, -0.04540355223451067, -0.024381, 0.40158389887917567]","[13850.119976412077, 20.370370370370363, 0.8321331920038414, 0.05327580663663545, 0.08372972657699446, -0.014587000000000001, 0.32069636797288487]",3.00781,290.045,,1800.0,4000.0,0.006289067940173537
"[23383.336175237673, 26.6191235131627, 0.6514924883550941, 0.38203139840811406, -0.049749707674294014, -0.012290999999999998, 0.4119710770418234]","[16150.628205026373, 20.370370370370363, 0.7678977346070227, 0.19884553930868476, 0.05214069936702976, -0.015602000000000001, 0.33864801430984354]",3.04688,290.045,,1800.0,4000.0,0.006370763630562013
"[22020.496269673844, 27.21928127950858, 0.6844728849002768, 0.319248185085967, -0.04024055486654255, -0.023679, 0.4314158666055295]","[16170.615247894099, 20.370370370370363, 0.751098862910381, 0.1950786308104604, -0.011882796092441895, -0.010572999999999997, 0.3280789762709583]",3.08594,290.045,,1800.0,4000.0,0.006452438506587306
"[21498.655141113042, 23.811088024719595, 0.8203100143215725, 0.01867881058476417, -0.015158678475129004, -0.027433, 0.4146587844372768]","[14104.849279147624, 20.370370370370363, 0.6965732289745493, 0.25097052448997825, 0.02705498640364255, -0.013309000000000001, 0.32328864118462314]",3.125,290.045,,1800.0,4000.0,0.006534113478319283
"[25275.810647457063, 27.21928127950858, 0.7233882775707609, 0.48729294638818343, 0.1747794003342299, -0.002011000000000002, 0.43222987735578855]","[17872.663961084763, 20.829643042330236, 0.7574458343197492, -0.0007903147329280102, 0.11900842512324335, -0.0036610000000000006, 0.34930616381478297]",3.16406,290.045,,1800.0,4000.0,0.006615788545758051
"[25613.995522516696, 20.370370370370363, 0.5376458026088726, 1.4804066410274483, 0.17277708482784626, -0.010314000000000005, 0.5207770899377199]","[16004.33177393213, 20.829643042330236, 0.7969092121336687, 0.023794914495315123, -0.020441174498184705, 0.016824, 0.33901690964316217]",3.20312,290.045,,1800.0,4000.0,0.006697463708903727
