Horizontal,Vertical,Time,Temperature,Degradation,RPM,Load,Degradation_monotonic
"[13825.202913034613, 26.6191235131627, 0.7257001557040932, 0.3143582974359491, 0.20498261189965153, -0.0023400000000000022, 0.33491925952384405]","[8538.359946115586, 26.032198621733908, 0.7479857493201186, 0.07142051671408778, 0.04403341597257778, -0.0006649999999999985, 0.24585019580020676]",0.54688,85.76913800000001,3.381147038380243e-05,1650.0,4200.0,0.008060371624636875
"[16364.741672171784, 27.832970270664607, 0.7837205986403415, 0.07325821431745316, -0.05986353468786476, -0.0040550000000000004, 0.32149715080386015]","[8085.2227070088475, 24.89688681058519, 0.8074146974232013, 0.055620809279443684, 0.05808042912845453, -0.0010409999999999998, 0.24250758198250216]",0.58594,85.83075600000001,3.617409386081956e-05,1650.0,4200.0,0.00853495676205537
"[17376.84342406635, 26.6191235131627, 0.886975799894766, -0.13366648209770915, -0.00015631923591246895, -0.0011780000000000004, 0.3505763772931656]","[9508.242976584974, 22.270529046352106, 0.7286666438733436, 0.39843929648265153, -0.09321211100819661, 2.9999999999999804e-05, 0.2550564233654977]",0.625,85.82759,3.853650672036971e-05,1650.0,4200.0,0.009001630119582247
"[18573.64796913314, 26.6191235131627, 0.9455828168513876, -0.41117118089365157, 0.01444875940897475, -0.0004300000000000006, 0.3576425577304804]","[10511.1328138311, 27.832970270664607, 0.7212206147656178, 0.40854584294081553, -0.13568833524727503, -0.0003079999999999972, 0.26827136846111627]",0.66406,86.263854,4.089734703302776e-05,1650.0,4200.0,0.009460439239297264
"[20324.279229603286, 27.832970270664607, 0.8605158995775624, -0.2347939340705123, 0.049771700075193596, 0.0017889999999999998, 0.35033734382591875]","[9811.60672483977, 27.832970270664607, 0.6538323173844817, 0.24367711801480452, 0.05903442061929046, -0.002146, 0.2565043677678803]",0.70312,86.775706,4.325475904336073e-05,1650.0,4200.0,0.009911525556357582
"[18412.70864244035, 27.832970270664607, 0.6846442859618829, 0.4331863704343104, 0.012908918903559321, 0.009422999999999999, 0.35774127812009615]","[9531.41971298267, 24.89688681058519, 0.646678081702412, 0.894822204636788, -0.09193374884707954, -0.005050999999999998, 0.25732598469451157]",0.74219,87.34451,4.560889738933506e-05,1650.0,4200.0,0.01035523703496912
"[17309.312568708807, 28.460495563154176, 0.6992914361550694, 0.4540363927622213, -0.07514933507991307, 0.005899999999999997, 0.35150122048152266]","[10140.664284853634, 28.460495563154176, 0.5356710695359074, 1.1162341838430674, -0.049253610072754035, -0.00012700000000000021, 0.2552697766501158]",0.78125,88.00901,4.795805268266484e-05,1650.0,4200.0,0.01079167584204065
"[18490.14125400219, 26.6191235131627, 0.8501312505431025, -0.05189182195777242, -0.05005207875289722, 0.009446999999999995, 0.35019429348720116]","[9244.918091024028, 26.6191235131627, 0.7677287256551276, 0.18137142799778116, 0.1793521592456617, 0.0032129999999999997, 0.25477944899657823]",0.82031,88.65261,5.030260837861351e-05,1650.0,4200.0,0.011221379630739738
"[16473.27327875561, 27.832970270664607, 0.8255927830938934, 0.03390222322811054, -0.07247233121913486, 0.008006999999999998, 0.3372773768739908]","[8745.636650904591, 27.832970270664607, 0.8982713364448305, -0.1397395205858203, 0.092869261322564, 0.002662000000000002, 0.2636316857966811]",0.85938,89.29171000000001,5.264330296634333e-05,1650.0,4200.0,0.011644973105870546
"[15014.83721746364, 27.832970270664607, 0.600119722127182, 0.4717859934018058, 0.045523731993900814, 0.005122999999999996, 0.33287725946811086]","[8732.532346468473, 27.832970270664607, 0.8170259601042751, -0.14665886461942534, -0.004604872101339057, 0.0046780000000000025, 0.2619181213967449]",0.89844,90.073038,5.497851676345141e-05,1650.0,4200.0,0.012062850496156312
"[18290.439978525526, 27.832970270664607, 0.6739474187967358, 0.2550139677409029, 0.02350480264231343, 0.01296, 0.35380305877705465]","[9999.973164017578, 23.286077490589925, 0.8049871974419007, -0.09012514591398046, -0.008015722330184409, 0.0011749999999999998, 0.2644333079908808]",0.9375,90.787464,5.730864735432901e-05,1650.0,4200.0,0.012475825834283673
"[13868.698724378295, 27.21928127950858, 0.7894181527904343, -0.03671445622106573, 0.031158821598882513, -0.005572000000000001, 0.33043074435651415]","[10054.28270496667, 27.21928127950858, 0.7618690723288379, -0.02311021303313021, -0.019048365334801497, -0.0015110000000000015, 0.2696152367337573]",0.97656,91.21796,5.9634927945601895e-05,1650.0,4200.0,0.012884697855027927
"[12939.341964775036, 27.21928127950858, 0.8449457983001782, -0.12992469459486689, 0.048918805878134373, -0.003838000000000007, 0.29956536474699474]","[9440.058744622545, 26.6191235131627, 0.7612835254832624, 0.0636214175144656, 0.004152771186471497, 0.001085000000000001, 0.26286995221021364]",1.01562,91.368136,6.195927921621395e-05,1650.0,4200.0,0.013290359186241782
"[13870.062759725028, 27.832970270664607, 0.8187484532375837, 0.007169351198364371, 0.05447269081364206, 0.002843000000000003, 0.2952047668161881]","[8375.284418383962, 27.832970270664607, 0.7456012410225498, 0.13514225568640859, 0.0008020421560799331, 0.0020290000000000013, 0.25080211753292675]",1.05469,91.34658,6.428380833938665e-05,1650.0,4200.0,0.01369389944082782
"[12992.133264068045, 26.6191235131627, 0.8019270658320409, -0.023035127691267032, 0.0689030948930859, -0.003915999999999999, 0.29619319867951055]","[8354.73031977642, 26.6191235131627, 0.7805508258022138, 0.17185725494494264, -0.1540059346120749, 0.00014900000000000002, 0.2497779910220274]",1.09375,91.240572,6.660817151477913e-05,1650.0,4200.0,0.014096192702381731
"[15100.119178536424, 24.89688681058519, 0.7517780212837295, -0.018122429523220962, -0.031039971016809022, -0.016855, 0.30534108137458343]","[9189.998807034179, 23.286077490589925, 0.7954738965374129, 0.12838060291791997, -0.09841703069876659, 0.003991999999999997, 0.25551023450343435]",1.13281,91.11005,6.893333614011218e-05,1650.0,4200.0,0.014498516829091783
"[16263.906959002401, 24.89688681058519, 0.7342031471693092, 0.11244647646231165, -0.08328670844055085, 0.00024099999999999434, 0.3105831755246894]","[10091.781289651415, 26.032198621733908, 0.8100893866615145, -0.00015559162717471153, -0.12468731285039857, 0.0031229999999999986, 0.2639883972279843]",1.17188,90.980326,7.125997273735474e-05,1650.0,4200.0,0.014902243659934459
"[17709.144480636496, 27.21928127950858, 0.7292674861885483, 0.12882638660540868, -0.10559038142491592, 0.005426999999999996, 0.34702922740167]","[9990.064079878737, 23.286077490589925, 0.7294055785977778, 0.13962014983740811, -0.02416388671167422, 0.0008599999999999986, 0.2681882145061561]",1.21094,90.96353,7.358651364840587e-05,1650.0,4200.0,0.015308528946370732
"[17888.801659759345, 27.21928127950858, 0.7293435354404455, 0.05332463932280351, -0.10470196262024198, 0.002990000000000004, 0.3409594343906618]","[10240.49527292288, 26.032198621733908, 0.6599526366422112, 0.3538077519044496, 0.15732860898520454, 0.004023000000000001, 0.25684690473315036]",1.25,91.143242,7.591252271218544e-05,1650.0,4200.0,0.015716985405483122
"[16499.67406501322, 28.460495563154176, 0.7057067478816512, 0.19760134119767248, -0.17302048313769475, 0.00542, 0.32836181812141313]","[9417.224137635385, 29.10216911179048, 0.6665526139890605, 0.11443653064403225, 0.060794974248695684, -0.0011650000000000007, 0.2428214112779184]",1.28906,91.489528,7.823678309171214e-05,1650.0,4200.0,0.01611886148027315
"[16252.943650959869, 28.460495563154176, 0.6625572179718573, 0.5045770132942398, -0.15142376032061786, -0.0032990000000000003, 0.3152169786020417]","[8256.976653113437, 28.460495563154176, 0.7563933922544877, 0.1680927157307197, 0.04618889437068691, 0.004115000000000001, 0.23503548194900276]",1.32812,92.02696,8.055811359385729e-05,1650.0,4200.0,0.016513582190244548
"[16180.820521322265, 27.832970270664607, 0.7716434195324138, 0.06718960640938976, -0.02773945597076323, 0.015707, 0.29674317035274794]","[9492.901725999656, 22.270529046352106, 0.7779410224525629, 0.2948265800171561, -0.05935605713138104, 0.005374000000000001, 0.24747842759319444]",1.36719,92.791408,8.287576629988013e-05,1650.0,4200.0,0.016902016423497205
"[16383.639891096129, 27.832970270664607, 0.8414258363523087, -0.25021897392843817, -0.022291054864750255, 0.0025550000000000013, 0.3216221276202867]","[10389.579970652187, 21.779486287708007, 0.7906297052261819, 0.16556707796210235, -0.10091865119775949, -0.0012850000000000014, 0.26592559819430694]",1.40625,93.488768,8.518806866526435e-05,1650.0,4200.0,0.01728468884041932
"[15814.525608979558, 27.21928127950858, 0.7348210858643365, -0.04035173531000913, -0.0325375318167042, -0.003644000000000002, 0.31013699112488985]","[10885.72484345606, 26.032198621733908, 0.6415003574350946, 0.34822392396173596, -0.03196178545799785, 0.0028619999999999974, 0.2777141101132602]",1.44531,94.03607,8.749636016591814e-05,1650.0,4200.0,0.01766237611633136
"[16237.780532366975, 27.21928127950858, 0.7000931074276038, 0.4919924339719608, -0.18188383289465926, 0.004619000000000003, 0.3330495726449743]","[10129.414353821126, 26.032198621733908, 0.6705910102932235, 0.17295750474801386, 0.06641341695148562, 0.0012660000000000021, 0.277680350842475]",1.48438,94.637748,8.980157750080064e-05,1650.0,4200.0,0.01803580292267987
"[16467.618057312633, 26.032198621733908, 0.7328875017305936, 0.23651524512507605, -0.09555411021890979, -0.00028299999999999593, 0.3507681897079608]","[8592.247875617628, 50.81570021416757, 0.8411686993604452, -0.13381314640343467, 0.11651992251517747, -0.0018400000000000024, 0.2600183232005006]",1.52344,95.22519,9.210243951123687e-05,1650.0,4200.0,0.018405360948884654
"[15103.005317505404, 26.032198621733908, 0.8373740514737127, -0.023871529085976118, 0.08658405385351682, -0.001959999999999997, 0.3520791962044903]","[9189.434240473569, 23.286077490589925, 0.8578832882723264, -0.20464303352973268, 0.027719515391295163, -7.100000000000305e-05, 0.25947030265330945]",1.5625,95.69039,9.44000036274524e-05,1650.0,4200.0,0.018771682152007405
"[15507.805490884648, 26.6191235131627, 0.8440978280164755, -0.04832127629512861, 0.0682357396097145, -0.0012729999999999979, 0.3598735645626113]","[10310.93233230457, 23.286077490589925, 0.7600574945126174, 0.2727895588507745, -0.14104061958183672, -0.0030669999999999994, 0.2677797574705751]",1.60156,95.939262,9.669535099015616e-05,1650.0,4200.0,0.019135255508099937
"[16229.5684124002, 25.45821483364418, 0.9029011782581264, -0.12060956668668421, -0.06675763302216775, 0.0029100000000000033, 0.36171611230355777]","[10156.539084088701, 22.772642910514104, 0.465563322458181, 0.9035100767916502, -0.12034000363559824, -0.005456, 0.2790693105018895]",1.64062,95.949372,9.898990552732872e-05,1650.0,4200.0,0.019496523122782987
"[16362.173383009695, 25.45821483364418, 0.8470937151520588, -0.2703605877674766, -0.1714676411333126, -0.0019129999999999972, 0.3697266198571588]","[11269.937951134205, 23.811088024719595, 0.4987297230321269, 0.49557911134751453, 0.07256260046234245, -0.003859, 0.2802428609599181]",1.67969,95.827254,0.000101285395466,1650.0,4200.0,0.01985597201867152
"[15714.599444258138, 26.6191235131627, 0.8244203878239624, -0.325679403089989, -0.10815340065828019, 0.0010299999999999975, 0.3547157440824977]","[9875.638510823388, 26.6191235131627, 0.8109993222761951, -0.061438356294734486, 0.025147985845218365, 0.0001980000000000035, 0.26250049294429906]",1.71875,95.623446,0.0001035813318316,1650.0,4200.0,0.020213766626343155
"[14746.989734526403, 27.832970270664607, 0.8841858232252372, -0.18940782930630062, -0.028764824574184274, 0.003471999999999999, 0.32684749840866156]","[8545.809946853973, 27.832970270664607, 0.6965472470127266, 0.3125176625798063, -0.07126986840094354, 0.002731000000000002, 0.2539126712848337]",1.75781,95.357752,0.0001058787600379,1650.0,4200.0,0.020570300658067083
"[15680.917152150721, 27.832970270664607, 0.8413065722152875, -0.010533959861533049, -0.15517722563353287, 0.004961, 0.30954916811227257]","[9128.895341186528, 29.10216911179048, 0.7096757728376406, 0.10909263091691779, -0.03585933507905409, -0.0016480000000000015, 0.25562725616803855]",1.79688,95.052436,0.0001081785823126,1650.0,4200.0,0.02092591963668142
"[16284.342889570193, 26.6191235131627, 0.7265312139914445, 0.7404767693047671, -0.21466312417836625, 0.01116, 0.33457750133563974]","[10954.179807139903, 26.6191235131627, 0.6418130520428921, 0.3273930087183432, -0.018512253320259048, -8.200000000000118e-05, 0.27342306646660225]",1.83594,94.846584,0.0001104794323622,1650.0,4200.0,0.02128064930000905
"[16589.77966354127, 28.460495563154176, 0.7248218989655836, 0.7389213609800795, -0.12532607410118432, 0.007152000000000002, 0.33859442537643764]","[12119.337979543534, 23.811088024719595, 0.6085671425960081, 0.5553794818601658, 0.0691294591003701, -0.0037320000000000005, 0.2937800268500226]",1.875,94.97369,0.000112780536519,1650.0,4200.0,0.02163474164697024
"[16888.47439112232, 27.832970270664607, 0.8114887293460891, 0.1573592614658268, -0.0998925484643536, 0.002715000000000001, 0.33070928891550655]","[11544.327772709597, 23.286077490589925, 0.6311747260052084, 0.596444775060573, 0.11422488494755868, -0.0031990000000000018, 0.2838891639337437]",1.91406,95.434148,0.0001150798201001,1650.0,4200.0,0.021988310666168867
"[17032.468359310005, 27.832970270664607, 0.8235359691363401, -0.04224225335751264, -0.0031581834706028464, -0.009313000000000002, 0.343759548276117]","[9449.820490168226, 22.772642910514104, 0.6557733746592989, 0.24834644840605202, 0.035361364205724846, 0.011293999999999997, 0.26567976506313007]",1.95312,96.054808,0.0001173757332185,1650.0,4200.0,0.022341423475777708
"[20425.62673376403, 26.6191235131627, 0.6428963492070573, 0.20822389120577212, 0.02796829943719125, -0.005384999999999997, 0.35542208819233506]","[10741.249314915887, 23.286077490589925, 0.6757375621718091, 0.2558986692013594, -0.02925108513917535, 0.0032469999999999964, 0.28072941062703066]",1.99219,96.54402600000002,0.0001196688051838,1650.0,4200.0,0.022694190557496403
"[21730.503671265127, 26.6191235131627, 0.5658297506840851, 0.983264698611491, -0.1327536874170507, -0.00039099999999999557, 0.39181825138576687]","[12224.10436093657, 26.6191235131627, 0.7231419645382784, 0.19156732578075486, -0.02651197176186565, -0.002493000000000002, 0.2999203360077472]",2.03125,96.736334,0.0001219592045148,1650.0,4200.0,0.023046404694880226
"[19838.091089244677, 26.6191235131627, 0.49643610273866545, 1.1213738086191558, -0.09372187180317308, 0.005322000000000003, 0.370372958402743]","[11644.520504527301, 26.032198621733908, 0.7491730158058607, 0.06279833402644153, 0.007137579077837965, 0.0010440000000000009, 0.2859547797537226]",2.07031,96.690714,0.0001242491452327,1650.0,4200.0,0.023398082729789275
"[16368.88891486987, 27.21928127950858, 0.8598066155003176, -0.1219299648192802, -0.029372875437438595, 4.899999999999416e-05, 0.3428547456270658]","[10823.985417858697, 22.772642910514104, 0.6546734483714802, 0.14015424901363804, -0.009302505336876123, -0.0019510000000000005, 0.28380851396496193]",2.10938,96.551262,0.0001265402624709,1650.0,4200.0,0.023749194056608375
"[18893.50899413852, 27.832970270664607, 0.8429867299467848, -0.12775154187477078, -0.043286027728245656, -0.007317999999999999, 0.33569700158923077]","[9294.030528939085, 26.6191235131627, 0.6570795518011364, 0.2602067868440927, -0.042029544515386895, 0.0008030000000000003, 0.26937449803387103]",2.14844,96.48744399999998,0.0001288314267999,1650.0,4200.0,0.024099391653180608
"[18155.41490511212, 27.832970270664607, 0.7158383675378589, 0.07525937709120045, -0.09135040821571715, 0.008938000000000003, 0.32224616080878293]","[9609.339747889007, 24.34793550567121, 0.7245041295104544, 0.14220067651567136, 0.051420758650219694, -0.0013849999999999989, 0.25866216726649455]",2.1875,96.660038,0.0001311222709961,1650.0,4200.0,0.02444855134851256
"[16257.917543283156, 27.21928127950858, 0.7418029816274486, 0.17974307813368817, -0.09900494666065338, -0.0009829999999999997, 0.3368584995380108]","[9973.256307689566, 23.811088024719595, 0.6109540482308453, 0.6605087186859642, 0.017302419507021792, -0.001983, 0.2679906690745034]",2.22656,97.029332,0.0001334114761055,1650.0,4200.0,0.02479641214376016
"[16456.520960125566, 26.032198621733908, 0.8250705722439049, 0.029657460806551406, -0.023964343370826386, 0.0029190000000000023, 0.3408632107444275]","[10591.291754743568, 26.6191235131627, 0.59429689197138, 1.3945718499872672, -0.16065442294969687, -0.0005000000000000009, 0.2661570025379757]",2.26562,97.51116,0.000135698095883,1650.0,4200.0,0.02514266616964824
"[14054.434215896159, 27.832970270664607, 0.8368974267594009, -0.15813166570824633, 0.017327637450638252, 0.0014330000000000044, 0.3374703890876946]","[10709.1987065676, 27.21928127950858, 0.5707119339765201, 0.9665454384701349, -0.10842911351534812, -0.00011499999999999977, 0.2794711787913022]",2.30469,98.051484,0.0001379821844787,1650.0,4200.0,0.025487102525247874
"[18082.62857078439, 27.832970270664607, 0.8264927825255459, -0.15462666987383367, 0.0659902137718062, 0.006174000000000001, 0.36631630556665096]","[11566.496110081609, 23.286077490589925, 0.6118179382718102, 0.2764492458156389, -0.08044753615683177, -0.008168, 0.28291058265112673]",2.34375,98.773552,0.000140261886585,1650.0,4200.0,0.025830154090918583
"[22182.37805291285, 26.6191235131627, 0.8071549439867894, -0.13061740650734777, -0.08667616786287154, 0.013709000000000002, 0.45646760927693436]","[11938.62498515577, 26.6191235131627, 0.8152932636052046, 0.054695525706145, -0.015391330153053932, -0.007573, 0.3025271337764598]",2.38281,99.47501,0.0001425373596359,1650.0,4200.0,0.026172245684890127
"[23754.971415997483, 26.6191235131627, 0.7460816413762394, 0.1334869838943833, -0.05578882092427657, -0.005840999999999998, 0.42794391889475425]","[13112.110443109594, 27.832970270664607, 0.8184816719844141, 0.050017445026289575, 0.11253657899152576, -0.003557000000000002, 0.3088994217395041]",2.42188,99.88726,0.0001448101048481,1650.0,4200.0,0.02651353770531729
"[21619.275495177568, 26.6191235131627, 0.9333192670285094, -0.3457854367854316, 0.09012976908484786, -0.012793999999999996, 0.3523314569606296]","[11717.378740705413, 22.270529046352106, 0.7538777813405145, 0.1310459907959407, 0.13422617333851786, -0.0008400000000000008, 0.2847109277846567]",2.46094,100.087152,0.0001470804892935,1650.0,4200.0,0.02685392048159442
"[20061.437618242053, 26.6191235131627, 0.7396053864816132, 0.06624426045517406, -0.0023533299270952395, -0.002814999999999999, 0.38261907267542217]","[12918.292217336586, 27.832970270664607, 0.7096757731548117, 0.2911271333804226, 0.09000139262523861, 0.000561000000000003, 0.30724147551884984]",2.5,100.037706,0.0001493504300007,1650.0,4200.0,0.027193538373294232
"[20043.022734698625, 27.832970270664607, 0.7480865423485462, 0.4113087575760628, -0.09821898377245115, -0.004170000000000004, 0.4020817940419586]","[12127.87688971531, 25.45821483364418, 0.6991148812221284, 0.29143884527490815, 0.09600852637448029, -0.0014069999999999966, 0.3002312797677817]",2.53906,99.810894,0.0001516212079961,1650.0,4200.0,0.02753244014799883
"[20060.293214158355, 27.832970270664607, 0.691082710003021, 0.46527869587021975, 0.0013128877255134948, -0.007036000000000002, 0.3733699193882657]","[9760.677461552585, 25.45821483364418, 0.775403321058043, 0.23356876680297356, 0.17076179972155495, 0.0019769999999999983, 0.26522245091809254]",2.57812,99.517288,0.0001538935415602,1650.0,4200.0,0.027870666445855775
"[22763.461122133373, 27.832970270664607, 0.7627444365226016, 0.18876184955875308, -0.06507067958612474, -0.002763, 0.3929270324513191]","[11936.228459092166, 26.6191235131627, 0.5816673235301265, 0.7344838890916252, 0.10135538411041191, 0.0028239999999999997, 0.2890867672931433]",2.61719,99.25665,0.0001561681313034,1650.0,4200.0,0.02820833612637229
"[22814.9023477412, 26.6191235131627, 0.8056876465476646, 0.10554393565435838, -0.09694405713100843, 0.0059299999999999995, 0.40722459785725124]","[12794.489730979765, 26.6191235131627, 0.5301730522213948, 1.0323474509280572, -0.027535304188028596, 0.002161000000000001, 0.31234800316153777]",2.65625,98.998536,0.0001584437035158,1650.0,4200.0,0.02854530072530053
"[18028.059214760568, 26.6191235131627, 0.742104048676026, 0.27731650071050495, -0.05542561834791897, 0.003615, 0.3542825465288969]","[12350.40308546684, 27.832970270664607, 0.5347581088299221, 0.9258570937453237, -0.08561865973332713, -0.000703000000000002, 0.30349713143784407]",2.69531,98.735302,0.0001607208463963,1650.0,4200.0,0.028881663006338106
"[20440.302417312305, 27.832970270664607, 0.6410731537507569, 0.5681444772556032, 0.058862441847370606, 0.012953, 0.37419032963319615]","[11098.992114905514, 26.032198621733908, 0.7408164178308473, 0.13328650037630485, -0.08572994997270357, -0.0026930000000000005, 0.2869825164552712]",2.73438,98.561848,0.000162999906159,1650.0,4200.0,0.029217516984039498
"[21063.83513777088, 26.6191235131627, 0.6866172631256394, 0.36189626216144344, 0.0961325572639454, 0.020707999999999994, 0.3931518367450418]","[10640.082882970139, 26.6191235131627, 0.8771424892965728, -0.2430532021919749, -0.11737559583001334, -0.0010240000000000008, 0.28306440154848156]",2.77344,98.567838,0.000165278907809,1650.0,4200.0,0.029552690734031214
"[17401.371961055287, 25.45821483364418, 0.7157134938212576, 0.019679582271169505, 0.03601743069040311, 0.0038979999999999996, 0.37017507965285834]","[10356.20652399639, 22.270529046352106, 0.8200657045388078, -0.08633986603706889, -0.1001175830917489, 0.005143000000000001, 0.27347958708283876]",2.8125,98.774,0.0001675572861587,1650.0,4200.0,0.029887262165693228
"[15088.315316668684, 27.832970270664607, 0.8028753054466893, 0.041558806855411135, 0.05833815156809801, 0.006498000000000002, 0.3391822843192138]","[9824.263436324873, 23.811088024719595, 0.7070714080623128, 0.3345748581349426, -0.0455332989180327, 0.006423000000000003, 0.26909489417489885]",2.85156,99.115632,0.000169834053591,1650.0,4200.0,0.030221215022969733
"[16197.97968437032, 26.6191235131627, 0.7641165301827955, 0.2119253944621602, -0.1052705064783217, 0.007279999999999996, 0.3327106604844516]","[10010.843325886543, 23.286077490589925, 0.6517653703240549, 0.2900139121522254, -0.0005646638511490398, 0.002713000000000001, 0.2767743207579056]",2.89062,99.540408,0.0001721085503935,1650.0,4200.0,0.030554524922370353
"[17584.85830329085, 28.460495563154176, 0.7917032399062917, -0.03162448538442675, -0.10092598759779912, 0.0010879999999999991, 0.332286611611121]","[10184.564403930914, 25.45821483364418, 0.7198727561191521, 0.03974354517589784, 0.05627916300271424, 0.0016519999999999992, 0.26454490147421095]",2.92969,100.0976,0.0001743807288379,1650.0,4200.0,0.030887244423051022
"[17493.73824207378, 26.6191235131627, 0.6996016750680245, 0.11909432298916522, -0.03084572650578111, -0.0028650000000000034, 0.3542216012258428]","[10650.011618267978, 28.460495563154176, 0.6304998275244039, 0.2508740099008384, 0.0023973041165130963, 0.0018679999999999986, 0.265382781234955]",2.96875,100.793886,0.0001766486547448,1650.0,4200.0,0.031219162557258186
"[19312.390533036723, 27.21928127950858, 0.584007069694199, 0.43865404705947375, -0.04424675568298176, 0.0023610000000000003, 0.36571605471868474]","[12073.321001451195, 24.89688681058519, 0.673748804528761, 0.30647048911118047, -0.05125210069444143, 0.0029890000000000016, 0.28442435001068384]",3.00781,101.551666,0.0001789123577534,1650.0,4200.0,0.03155031580498558
