Horizontal,Vertical,Time,Temperature,Degradation,RPM,Load,Degradation_monotonic
"[44428.32919021759, 26.032198621733908, 0.654673449345183, 0.48379241179461685, 0.1288580885497536, -0.007634000000000004, 0.42725484905849814]","[33393.737548903875, 25.45821483364418, 0.7736563247642056, -0.07510134674685309, 0.08017474949318008, 0.011527, 0.4092748407500759]",0.39062,79.30638999999998,5.649739675196043e-12,1800.0,4000.0,0.0022895182716069712
"[45313.11813038785, 25.45821483364418, 0.8121047899139664, 0.19589780495884224, 0.42907972257178323, 0.0003289999999999962, 0.4681201050574521]","[33588.573546538944, 27.21928127950858, 0.8033030525379006, -0.029132408176454128, 0.0001577805593238179, -5.3999999999998494e-05, 0.431987332087412]",0.42969,80.02744,6.188823904152612e-12,1800.0,4000.0,0.0024373700816306835
"[42986.37508246853, 25.45821483364418, 0.7917845751358967, 0.2732176454989341, 0.4130611108324463, -0.005049000000000008, 0.46810642443679407]","[32023.337850619893, 24.34793550567121, 0.8537431360781251, -0.1562844999739954, -0.005083464960614491, 0.002407000000000002, 0.4211368012309064]",0.46875,80.72907000000001,6.7265633706439206e-12,1800.0,4000.0,0.002582826618984316
"[43915.44652669157, 25.45821483364418, 0.7683402915566178, 0.23873677503974333, 0.10842032729794633, 0.0048129999999999935, 0.44662771525175193]","[32737.21343401064, 26.032198621733908, 0.8044714706410134, -0.1339523113898684, -0.057890320171515894, 0.008286999999999997, 0.4120639011500522]",0.50781,81.369826,7.263175937220666e-12,1800.0,4000.0,0.002726021920947981
"[54721.43539463334, 25.45821483364418, 0.8121781817200613, 0.055905436554016585, -0.004172374981009545, 0.025436999999999994, 0.46831225910817237]","[33146.92519128943, 25.45821483364418, 0.8346491707410778, -0.06226884271341282, -0.11924048165527465, -0.008013000000000001, 0.422377192602773]",0.54688,81.93914600000001,7.79892486799927e-12,1800.0,4000.0,0.002866960648441426
"[51380.00350021484, 25.45821483364418, 0.8018105343898727, 0.024774485655311373, -0.0927193470490931, -0.010144000000000002, 0.4315349965692238]","[30759.350559913935, 25.45821483364418, 0.8230407632775388, 0.014219225194501472, -0.10079153230974734, 0.015634000000000006, 0.4130528538141336]",0.58594,82.413954,8.333677947893149e-12,1800.0,4000.0,0.0030055610833853623
"[54108.1317001292, 20.370370370370363, 0.7680431702202746, 0.31837355852151017, -0.26277281741026365, 0.013270000000000007, 0.4413347812035666]","[34816.72088231912, 27.21928127950858, 0.8107356218701773, 0.024234923290441746, 0.005236564419691508, 0.010532, 0.4132166949386242]",0.625,82.856968,8.867687699098057e-12,1800.0,4000.0,0.0031418715727054994
"[56198.08622745898, 26.032198621733908, 0.7804207675867021, 0.17436504835675048, -0.15158467593407848, 0.023791000000000003, 0.4544980300496362]","[36618.70803129624, 23.811088024719595, 0.8486338940127088, -0.04535741692943063, 0.16187955807882248, -0.009356999999999994, 0.4192781982777068]",0.66406,83.336852,9.400956049105676e-12,1800.0,4000.0,0.003275925641363537
"[44402.296867899066, 25.45821483364418, 0.7093353798864112, 0.20193726904812292, 0.048756737340825196, -0.006843999999999998, 0.4195889937355364]","[32915.25584942392, 24.89688681058519, 0.8037780879515268, 0.022779203728338082, 0.15487225570714241, 0.012184999999999998, 0.4125532484116444]",0.70312,83.873144,9.933415412011627e-12,1800.0,4000.0,0.003407778360053665
"[37038.434743931204, 25.45821483364418, 0.7964704706369778, 0.05090553457485214, -0.018069077393790964, -0.00016300000000000025, 0.42715832478250965]","[32016.458837658058, 24.89688681058519, 0.7123904007524124, 0.045371237059521174, 0.062025617144916445, 0.018120999999999995, 0.4342069648900165]",0.74219,84.44329199999999,1.046513584440061e-11,1800.0,4000.0,0.0035375392935599595
"[77043.26857297165, 40.66014214886444, 0.774403251199235, 0.0652302430716909, 0.04728233567710145, -0.004239000000000003, 0.4574041165960359]","[41550.15337182573, 26.032198621733908, 0.7286790640000804, -0.027039616025339885, 0.07131835582778816, -0.008921000000000002, 0.44915915081293845]",0.78125,85.021056,1.0995822624598324e-11,1800.0,4000.0,0.003665240202899499
"[86137.93438398834, 40.66014214886444, 0.7504888252923347, 0.11353372208539625, 0.15830179592595056, -0.023456000000000005, 0.4435387447157238]","[37933.14144759346, 24.34793550567121, 0.6323343302503475, 0.0922682321741366, -0.07667660482260273, -0.007878, 0.4209101556341923]",0.82031,85.612028,1.1525604908801646e-11,1800.0,4000.0,0.003791034282154572
"[72154.92576125804, 27.832970270664607, 0.9418381965873597, -0.30038541520638384, 0.0923752883912527, -0.008010000000000001, 0.43794628426326443]","[34484.55304088771, 23.811088024719595, 0.8326156696202812, 0.030384740534695087, -0.20709772739836715, 0.004924, 0.4078920644288143]",0.85938,86.16684000000001,1.2054644617340771e-11,1800.0,4000.0,0.003915094331169506
"[83232.96041663023, 23.811088024719595, 0.8274023556563209, -0.0979544884547181, -0.07226997694105387, 0.021737000000000006, 0.4809612664560422]","[36336.06578934676, 26.032198621733908, 0.8320900542814895, -0.18530622537696573, -0.017486826725936832, -0.008953999999999997, 0.42226979513576385]",0.89844,86.682344,1.2582738609409424e-11,1800.0,4000.0,0.0040375196857594985
"[74763.45084743541, 38.02946240066889, 0.776589709444735, 0.24746446567005176, -0.11319279577606582, 0.006480000000000004, 0.45870099585677815]","[37880.000940589765, 30.429244122173564, 0.7197242534426184, 0.13615320486199778, 0.048113200754025046, 0.008188999999999997, 0.43308422885046277]",0.9375,87.125736,1.3110115828176787e-11,1800.0,4000.0,0.004158526674838667
"[32997.628570989065, 23.811088024719595, 0.7938301998886084, 0.16194045275924474, -0.07552645465828581, -0.027806000000000004, 0.4011637251347634]","[27464.178863930254, 23.286077490589925, 0.7161886218182814, 0.18269395125983356, 0.02378693954750041, 0.027804000000000002, 0.4243433345582325]",0.97656,87.415066,1.3636941208974184e-11,1800.0,4000.0,0.004278321200260761
"[48198.62022977372, 25.45821483364418, 0.8230269389075009, 0.03037656048547177, -0.02119840212409524, -0.011999000000000003, 0.41535259117886814]","[31778.424097186424, 24.34793550567121, 0.8559767692308802, -0.136706261753877, -0.0331951567325743, 0.006323000000000004, 0.40887984136051514]",1.01562,87.66261800000001,1.4163366431347107e-11,1800.0,4000.0,0.00439713070961203
"[49887.323671334656, 24.89688681058519, 0.7647922914956566, 0.4282274686242382, -0.2037505536034591, 0.018257000000000002, 0.4395071773600518]","[36094.731689617394, 25.45821483364418, 0.7201145810144006, 0.07451593772354137, -0.08391835241389206, -0.013136999999999992, 0.43837297844529605]",1.05469,87.883916,1.4689581338978877e-11,1800.0,4000.0,0.00451523435335397
"[47477.28378093858, 28.460495563154176, 0.7443320553283643, 0.5418639141652779, -0.10747257395777085, -0.001427999999999998, 0.43430494449867824]","[38829.899871815076, 24.34793550567121, 0.8028263043500768, 0.02289472267923065, -0.005776350061128277, 0.004112, 0.4647848571715735]",1.09375,88.084936,1.5215349537320687e-11,1800.0,4000.0,0.004632832411816564
"[44603.96186506899, 25.45821483364418, 0.7321226281589073, 0.29954071342336563, -0.07903326337042034, 0.005335000000000003, 0.4686232759637532]","[37352.88062866103, 24.34793550567121, 0.7189770485508105, 0.18146048119658875, 0.10832425902525504, -0.004702000000000004, 0.46021086166669295]",1.13281,88.39435,1.574074494002063e-11,1800.0,4000.0,0.004749495332075696
"[42873.89703737646, 25.45821483364418, 0.7813952594406495, 0.21030371789973845, -0.1362344925415846, 0.024274999999999994, 0.4903123059591713]","[31467.73976075547, 25.45821483364418, 0.7015851055197626, 0.3164465997261412, 0.14943942924268594, -0.025740000000000006, 0.4514807685826718]",1.17188,88.80488199999999,1.6265749842819742e-11,1800.0,4000.0,0.004864900351584095
"[32758.745950880428, 25.45821483364418, 0.7798569224146639, 0.06484768394781648, 0.12307876660493833, -0.008397999999999997, 0.4613549236715698]","[32045.340863066034, 24.89688681058519, 0.7947455148770519, 0.05363646390696841, 0.0981751834870726, -0.001883, 0.4411832581943699]",1.21094,89.25571,1.678999609566479e-11,1800.0,4000.0,0.0049790299984775145
"[35866.45360178092, 24.89688681058519, 0.8461483465064226, -0.03676626755933521, 0.1682303582226727, -0.005987000000000005, 0.4637372303697429]","[33744.67001091512, 24.89688681058519, 0.779620812656348, -0.012862635553560597, -0.009149963354898325, 0.008868999999999997, 0.43721432940721416]",1.25,89.601946,1.731366813797931e-11,1800.0,4000.0,0.00509195475379163
"[36280.70031404915, 27.832970270664607, 0.7784573197735882, 0.02103093523445576, 0.07397210289765674, 0.013654, 0.45149757505882576]","[34341.73416977786, 29.10216911179048, 0.7333754326143005, 0.07621512632303373, 0.013047345629771721, -0.005858999999999996, 0.4344009888559187]",1.28906,89.90361999999999,1.7836874821283928e-11,1800.0,4000.0,0.005203714582408441
"[35172.75119554838, 20.829643042330236, 0.7563243330046487, 0.19698654958449024, -0.12203241584066535, -0.008173999999999999, 0.450195172923922]","[33930.49884186488, 25.45821483364418, 0.7284540873021979, 0.190330591868336, 0.0745391335613972, 0.007846999999999998, 0.4426575217829242]",1.32812,90.303028,1.8359583800003923e-11,1800.0,4000.0,0.005314348634058889
"[31804.82332777795, 25.45821483364418, 0.7636859311897557, 0.12906323969358713, -0.11028532819263093, -0.019531999999999997, 0.45117288812161577]","[30080.61091117142, 24.34793550567121, 0.7840669600731522, 0.1382452830524743, -0.01966376440840717, 0.028089000000000003, 0.4683491572310129]",1.36719,90.75672,1.8881823439092888e-11,1800.0,4000.0,0.005423923153033067
"[50563.809308180586, 25.45821483364418, 0.8699029649888188, -0.21786689179732788, 0.0010470176460353044, -0.0014260000000000002, 0.4445840039002753]","[37192.50641341865, 27.21928127950858, 0.8790488710641752, -0.010058466525068699, -0.007171839367809163, 0.009159000000000004, 0.4563318175615196]",1.40625,91.203332,1.9403295434208456e-11,1800.0,4000.0,0.005532419575276331
"[54677.61426246472, 26.032198621733908, 0.8543369606438643, -0.20358865279655802, 0.18959052485796993, 0.007741999999999998, 0.49268719836829533]","[40450.20347710588, 24.89688681058519, 0.7872116636284707, 0.09924633384538772, -0.18410645054439612, -0.008933, 0.4741023671223336]",1.44531,91.645058,1.9924146658736567e-11,1800.0,4000.0,0.005639902788132228
"[59850.86885718525, 39.76362692347015, 0.8154888569052298, 0.202789917258817, 0.25826517206197047, 0.002399000000000006, 0.4970541960380176]","[39240.26519603606, 24.89688681058519, 0.7071816570667308, 0.2527409973676735, -0.27290042318388086, 0.004856000000000007, 0.47441236837165196]",1.48438,92.08643,2.0444518454092265e-11,1800.0,4000.0,0.0057464358256469695
"[53625.94322439036, 24.34793550567121, 0.7274128618779896, 0.35439048943324547, 0.042182341698180595, 0.016854, 0.4641359377208363]","[31708.55645423858, 26.032198621733908, 0.6566316617716063, 0.04042574691538192, -0.0884476993475302, 0.005801000000000004, 0.4360203635141368]",1.52344,92.419958,2.096422332124181e-11,1800.0,4000.0,0.0058519992345218135
"[56717.18456352675, 25.45821483364418, 0.8264365916985495, 0.09163586898671561, 0.0334238142876146, 0.011621999999999997, 0.47065724164831463]","[35547.0152207598, 21.299270527843998, 0.6936544935321665, 0.006237989462464455, 0.06068494788528481, -0.010967000000000005, 0.44391150234140136]",1.5625,92.586094,2.1483587099195094e-11,1800.0,4000.0,0.005956654663976555
"[48532.429091606566, 24.34793550567121, 0.8139054583996856, 0.038827755578291434, 0.07505553643149977, -0.010320000000000001, 0.46536633913509473]","[41438.2459998428, 24.34793550567121, 0.8350807949543773, -0.10693522637699582, 0.11951066020090544, -0.012770000000000002, 0.4727538440880201]",1.60156,92.68607,2.200276841267805e-11,1800.0,4000.0,0.00606043555726734
"[60081.203030900215, 24.34793550567121, 0.7932007269057673, -0.0006503631478969041, 0.1581075756766328, 0.0035100000000000014, 0.4492293377552272]","[41207.53333123041, 24.34793550567121, 0.8692569136973287, -0.10979101169547789, 0.04523325091941088, -0.0027159999999999958, 0.47673099683574177]",1.64062,92.87218,2.2521760439628655e-11,1800.0,4000.0,0.006163374542499259
"[66632.26038056747, 23.811088024719595, 0.7272981512781577, 0.14972422433290644, 0.25617954269980137, 0.018902000000000002, 0.48506911713280615]","[34102.89092026974, 24.34793550567121, 0.7859130184185236, 0.10551256996009917, -0.08995545705941375, -0.005504999999999998, 0.4459481673636522]",1.67969,93.17314,2.3040553132262184e-11,1800.0,4000.0,0.006265529478233966
"[51681.604745393866, 39.76362692347015, 0.734751713566665, 0.2496617186105401, 0.1657833433689367, -0.005294000000000006, 0.5011417340074562]","[33476.27090720173, 20.829643042330236, 0.7608931917851904, 0.12567181536337957, 0.004220771534992219, 0.002336999999999996, 0.457063822054426]",1.71875,93.527032,2.355876998650777e-11,1800.0,4000.0,0.006366879075496907
"[36787.385684639405, 25.45821483364418, 0.6342230500777875, 1.1328322342349981, 0.09705295859316804, -0.025463999999999997, 0.502078030493269]","[28718.723400792052, 25.45821483364418, 0.7440933787971418, 0.12684815729597698, 0.0010303464029908698, 0.019586999999999997, 0.47294360385885337]",1.75781,93.878018,2.4076512912318547e-11,1800.0,4000.0,0.0064674797657327775
"[44096.01273593665, 25.45821483364418, 0.5745049948843788, 1.147471118957732, -0.08769552206526253, -0.011145999999999998, 0.48563192716706755]","[35461.864820512375, 25.45821483364418, 0.766964183523426, 0.034577641305293394, -0.11544336074537083, 0.010138000000000005, 0.4543817766548302]",1.79688,94.20539,2.4593934242149097e-11,1800.0,4000.0,0.006567386397769197
"[44274.55530886236, 40.66014214886444, 0.8328646861579917, 0.18742346927190656, -0.1987163559943318, 0.007637999999999997, 0.43983609101118565]","[37212.76165809417, 27.832970270664607, 0.7821778121875913, 0.17326640520563652, -0.03174701752837231, -0.006369, 0.44424551864819073]",1.83594,94.534866,2.5110784332971563e-11,1800.0,4000.0,0.006666576387358459
"[41741.84048492581, 25.45821483364418, 0.6953161996775553, 0.5470359787514076, 0.12007676729453776, -0.005594000000000007, 0.47429188182384063]","[32086.578757083327, 25.45821483364418, 0.8302141053997436, 0.0006229471520269314, 0.0411531698740766, 0.0056430000000000004, 0.46227113640265277]",1.875,94.784152,2.562725083962217e-11,1800.0,4000.0,0.006765103133340714
"[41130.646609760304, 25.45821483364418, 0.6945598815583747, 0.42909479936553874, 0.11973781922260184, 0.007908999999999996, 0.48097658021882933]","[34871.72734548101, 25.45821483364418, 0.8716879619342673, -0.2098692903992796, 0.0017622465008054718, 0.0046370000000000005, 0.4662889953998486]",1.91406,94.998148,2.6143412045187046e-11,1800.0,4000.0,0.006862993557346257
"[44273.880362389486, 23.811088024719595, 0.6786535429024985, 0.4493410612842115, -0.21799573097782526, 0.016301999999999997, 0.4691328391788407]","[34321.75346614228, 24.34793550567121, 0.8285183785239598, -0.04029456260473241, 0.03988092150221266, 0.011633, 0.45713294380409736]",1.95312,95.256054,2.6659263623122183e-11,1800.0,4000.0,0.006960273765854321
"[43093.69392756318, 25.45821483364418, 0.676608252380094, 0.5087454459053617, -0.21532218272073675, 0.016103999999999997, 0.47408543025914646]","[34175.48667541848, 25.45821483364418, 0.7108805975840343, 0.026367466378258264, 0.003844682061633933, 0.009459999999999994, 0.45916002700583597]",1.99219,95.501616,2.717491798887586e-11,1800.0,4000.0,0.007056993732982943
"[45472.35159191997, 26.032198621733908, 0.529476073299005, 0.9982873450809899, -0.0740051875933451, 0.011368999999999994, 0.4788118386579429]","[33269.3173647693, 24.34793550567121, 0.7684249389650588, -0.06381043421549704, -0.09714770735245071, -0.0009040000000000106, 0.4575395226469512]",2.03125,95.70106,2.769015144619705e-11,1800.0,4000.0,0.00715312842891002
"[54803.280711606785, 25.45821483364418, 0.5649943839447641, 0.8773413511923756, -0.12846080092668855, -0.0053689999999999944, 0.498488231394684]","[32544.04665009061, 25.45821483364418, 0.8231544035539031, -0.02457790082873723, -0.08861425697266277, 0.009526000000000001, 0.4402892405271789]",2.07031,95.82729,2.8205172907673267e-11,1800.0,4000.0,0.007248726343824217
"[53162.98617248046, 27.832970270664607, 0.7501860091122889, 0.2171148316535394, -0.07559416380861377, -0.012006000000000003, 0.47100428868960414]","[32120.38630558135, 25.45821483364418, 0.791405608992009, 0.041796305978422765, -0.07001170276018594, -0.003380000000000003, 0.4386567674161656]",2.10938,95.999432,2.8720131407362787e-11,1800.0,4000.0,0.00734383460254196
"[47738.58105917777, 25.45821483364418, 0.8515363682270678, -0.1470056554734982, -0.06261104883100196, 0.022257999999999997, 0.4689571104440149]","[34076.41374030281, 24.34793550567121, 0.5423331493566079, 0.5217804413657192, -0.10675298192996661, -0.012292000000000004, 0.4484517797221904]",2.14844,96.24779,2.9234687868086397e-11,1800.0,4000.0,0.007438426554093784
"[50768.528678441704, 25.45821483364418, 0.8129211734708199, -0.1342798097719582, -0.08369473326995151, 0.01629499999999999, 0.4676377657706871]","[36886.15942948661, 25.45821483364418, 0.5762919869297073, 0.37110092548878626, -0.040406001919642706, -0.018782000000000004, 0.45593103697379495]",2.1875,96.50496,2.974891791314445e-11,1800.0,4000.0,0.007532547821505588
"[50346.16212042, 23.811088024719595, 0.6246296102195839, 0.39973805314301236, -0.05816844681665313, -0.018072999999999992, 0.44855363299275597]","[37582.99431262126, 22.772642910514104, 0.8352490483547229, -0.08144497672308937, -0.002591729733044849, -0.0016459999999999901, 0.4678471424343639]",2.22656,96.777506,3.026280836494587e-11,1800.0,4000.0,0.007626218804781815
"[53175.63935378169, 23.811088024719595, 0.6705811535713379, 0.43109675766144573, 0.07157733424683003, 0.015913000000000004, 0.4462658461399438]","[36523.62699769799, 38.02946240066889, 0.8006072522068636, 0.017549881242636012, -0.0458736851396208, -0.018732999999999996, 0.4584881042197278]",2.26562,97.060532,3.0776340566598133e-11,1800.0,4000.0,0.007719461700823934
"[53453.84201351553, 24.89688681058519, 0.7096418965849353, 0.2777094168314713, 0.2039239635379603, 8.700000000000152e-05, 0.43942503732832516]","[35953.76421546598, 23.811088024719595, 0.7747234998137151, -0.04355929150099813, -0.0004257163107085554, -0.011043999999999998, 0.4564064351693565]",2.30469,97.360958,3.128963286503029e-11,1800.0,4000.0,0.007812354812045921
"[36718.481183727774, 20.829643042330236, 0.7484742385079581, 0.23804675137024933, 0.21102422913176894, -0.008799000000000005, 0.4793389767158519]","[31117.161105011768, 27.21928127950858, 0.779601944890747, -0.040367221276487175, 0.06896430714955534, -0.004428000000000002, 0.45633413286319047]",2.34375,97.651446,3.1802418249404114e-11,1800.0,4000.0,0.007904875303290669
"[37313.62254797595, 40.66014214886444, 0.633665342250288, 0.5100374217293981, 0.03390444354548922, -0.009125000000000001, 0.47953316816983577]","[29845.523368800994, 23.811088024719595, 0.8504754402087351, -0.010056996460702017, 0.14444918652586183, 0.0006439999999999983, 0.4534485298950698]",2.38281,97.87941399999998,3.231487538218255e-11,1800.0,4000.0,0.007997058526919324
"[39518.62794632039, 38.88687895679381, 0.6076405845975832, 0.6403243641933476, -0.0920036908433181, 0.003468, 0.45152996464908063]","[34553.47835616236, 29.10216911179048, 0.8550183868912894, 0.017099619564139523, 0.15424299694027294, 0.005025000000000004, 0.4568488616325973]",2.42188,97.971564,3.2827264077481364e-11,1800.0,4000.0,0.00808893911744435
"[44614.17876473008, 24.34793550567121, 0.8499162876884276, 0.04019266434530211, -0.21092124693462785, 0.013364000000000001, 0.48836448632553126]","[34251.431048011684, 24.34793550567121, 0.8500301074304601, -0.1265634278605341, 0.048925556644366285, -0.005432999999999994, 0.45555278893998663]",2.46094,97.911694,3.333950438555005e-11,1800.0,4000.0,0.008180480829480165
"[37897.003650464554, 25.45821483364418, 0.8182320872095943, -0.012598996098358572, -0.19054765260019166, -0.0006009999999999991, 0.48927600165857305]","[34994.99951362172, 26.032198621733908, 0.8711882803570958, -0.3284043782312427, -0.05094542334048739, 0.01493, 0.46036516277841877]",2.5,97.834438,3.385183424557487e-11,1800.0,4000.0,0.008271717635096206
"[38525.76386212886, 28.460495563154176, 0.7660613458437193, 0.4208219333783525, -0.034091896728004105, -0.0004960000000000022, 0.5056677802510261]","[35759.17663847692, 26.032198621733908, 0.9287903337082215, -0.5103780087144534, -0.06808157281080478, -0.004803000000000001, 0.4697937421794803]",2.53906,97.841276,3.4364210592188596e-11,1800.0,4000.0,0.008362659575949716
"[73558.21153908983, 29.10216911179048, 0.44469552563152503, 1.1023347815165536, 0.09240939457867223, -0.013386999999999993, 0.5975207220097056]","[37537.03055276687, 22.772642910514104, 0.8852838607729151, -0.33780592468221293, -0.14022138219498553, 0.0007229999999999989, 0.4765898512043663]",2.57812,97.958644,3.4876517497134526e-11,1800.0,4000.0,0.008453316321477894
"[79039.06857206885, 27.21928127950858, 0.4392838548697097, 0.6837318489038813, 0.008354940478304825, 0.016885, 0.6123527902892254]","[34264.09281603806, 22.772642910514104, 0.8511257197858538, -0.17462307746667438, -0.10186328283212155, 0.007602999999999999, 0.4585699939932834]",2.61719,98.18491,3.538873654977908e-11,1800.0,4000.0,0.008543720273319367
"[78676.0147986805, 29.758309904755187, 0.8264199211522905, 0.09360401949395936, -0.24148526282461083, 0.009363000000000003, 0.6327547338669226]","[34911.503156120656, 24.34793550567121, 0.8109681164467728, -0.0776988027967036, 0.021257118818579532, -0.006118, 0.47456965987724076]",2.65625,98.46444,3.590051031890453e-11,1800.0,4000.0,0.008633834080389844
"[86478.95237335676, 27.832970270664607, 0.8421369933010256, 0.03825184863584141, -0.10191542923199577, -0.01524099999999999, 0.6530672116398127]","[37142.519788726044, 24.34793550567121, 0.73446816624287, 0.06976514722963723, 0.034656211751598276, 0.006318000000000003, 0.48562746923542127]",2.69531,98.65354999999998,3.64119890187958e-11,1800.0,4000.0,0.008723689469268372
"[68522.36915748306, 27.832970270664607, 0.849265560998804, -0.26568107277531716, 0.004171809785464723, -0.010669999999999999, 0.6243694075625422]","[36704.37142141175, 27.832970270664607, 0.7466663221293548, 0.15714486161341146, 0.048849459737773965, -0.003561, 0.46891211999584737]",2.73438,98.744542,3.6923426110470656e-11,1800.0,4000.0,0.008813317529437448
"[66916.99425561474, 29.758309904755187, 0.8703861632049402, -0.3344040018078882, -0.010635763466302912, -0.03001, 0.6526002711461282]","[35762.198095202846, 26.6191235131627, 0.7934327059911177, 0.11443542100666981, -0.026054366156293075, 0.005196999999999996, 0.4718090781142304]",2.77344,98.728658,3.743469029185009e-11,1800.0,4000.0,0.008902680189999393
"[78731.50291442669, 28.460495563154176, 0.8352338034479083, -0.2589664698906242, 0.05492474551510068, 0.0009949999999999974, 0.6762204603344977]","[38056.152300519796, 29.10216911179048, 0.7027864277582176, 0.19003922899248638, -0.04231032469320658, 0.006542000000000001, 0.4696294733468077]",2.8125,98.646224,3.7946016094908096e-11,1800.0,4000.0,0.008991807858950636
"[78288.91920870208, 29.10216911179048, 0.8225527200307976, -0.28525609902290805, 0.09930417290054398, 0.019511999999999998, 0.6426995782292065]","[44000.18218996464, 31.115305298264754, 0.7398284675658684, -0.02649760018657732, -0.021039446016453214, -0.013988000000000009, 0.4795193029023962]",2.85156,98.693036,3.8457373428445415e-11,1800.0,4000.0,0.009080707599997533
"[76645.55178124153, 31.81683448714817, 0.8669191674443107, -0.3070370697409919, 0.0805090449781063, -0.013946, 0.6726344200856808]","[40180.92496210823, 31.81683448714817, 0.8546994791762077, -0.16128753031182308, -0.01676144748709472, 0.005683, 0.481906950054676]",2.89062,98.868648,3.8968596470749184e-11,1800.0,4000.0,0.0091693861046264
"[93763.38936508981, 27.832970270664607, 0.6851952395076897, 0.5597062130667902, 0.28524416880373954, -0.00663, 0.765794692525353]","[43091.462457325004, 27.832970270664607, 0.7615736112817546, 0.022217923689761054, -0.08894277152042819, 0.0002789999999999999, 0.49865269793614875]",2.92969,99.073262,3.947971340880052e-11,1800.0,4000.0,0.009257872313228839
"[65901.62514433096, 27.832970270664607, 0.6168078848776797, 0.9372944067486939, 0.3621156462391426, -0.010798000000000002, 0.7238655339191112]","[41674.09997887025, 27.832970270664607, 0.7955897029906376, -0.08974678515962431, -0.05433572176426194, -0.004667999999999999, 0.5128802002183356]",2.96875,99.23027,3.999047619304735e-11,1800.0,4000.0,0.009346126877830364
